step,peak_series,chi_series,norm_series,symmetry_error_series
0,1.00051259533164,0.05700000000000001,16.00820152530624,0.19753936854101262
1,1.0017907856710255,0.056339990043734654,16.02865257073641,0.1951763709764004
2,1.0012955612913543,0.05563739899788537,16.02072898066167,0.19291862605315824
3,1.0035577233300703,0.05511629490029606,16.056923573281125,0.19085747528710512
4,1.0027956820791895,0.05440306803039513,16.04473091326703,0.1881612455109694
5,1.002152473596732,0.05379568919581328,16.03443957754771,0.1858814565991019
6,0.998955054835417,0.053282022710061425,15.983280877366672,0.18354428178697768
7,0.9973846747562508,0.05297750314864544,15.958154796100013,0.18106530595399112
8,0.99686848206089,0.05249516744732584,15.94989571297424,0.17873051017569788
9,0.9977839496492682,0.0519566353635966,15.964543194388291,0.1768250074449141
10,0.9978821417461313,0.05140015626691756,15.966114267938101,0.17503906020414892
11,0.9971717432272066,0.050945077648250736,15.954747891635305,0.17296692110371714
12,0.9988134040067881,0.05048920274354871,15.98101446410861,0.17083585884275476
13,0.9979743230009277,0.04981279186009474,15.967589168014843,0.16842726699710142
14,0.9975628642536278,0.04928406348669419,15.961005828058045,0.1663825061819773
15,0.9963215034329305,0.048808875923301895,15.941144054926887,0.16422803669739908
16,0.9963567328756227,0.04837887762396835,15.941707726009962,0.16231585949232127
17,0.9969492081462672,0.04789775074646334,15.951187330340275,0.16036738172502543
18,0.9962331161312299,0.04735878971845798,15.939729858099678,0.15829507428823558
19,0.997672814323645,0.04690337091057629,15.96276502917832,0.15672798812119665
20,0.9960394722438151,0.04638562577698024,15.936631555901041,0.15518786309738375
21,0.9983171884071456,0.046143511953012126,15.973075014514329,0.15343768733708277
22,0.9989606731394062,0.04550666784864545,15.983370770230499,0.1513845424452063
23,1.001388280895675,0.04493707671160353,16.0222124943308,0.15003654945633485
24,1.0043193430455757,0.04438766278571214,16.06910948872921,0.14851709654176953
25,1.0050697694171702,0.04375133161895452,16.081116310674723,0.1462661974210029
26,1.0052704431790382,0.04312294453124833,16.084327090864612,0.14459999753136962
27,1.0035414681372767,0.04268883560467656,16.056663490196428,0.14287284295811623
28,1.0043935168270552,0.04240833227751734,16.070296269232884,0.14124724081774886
29,1.002818318389261,0.04192737748206988,16.045093094228175,0.13923364947135794
30,1.0023672100963248,0.04156180950877915,16.037875361541197,0.13708232415677316
31,1.0051777069598236,0.04106345015576487,16.082843311357177,0.13515320024197874
32,1.0058580887760973,0.040335250701510124,16.093729420417556,0.13332455140013585
33,1.0084142599979307,0.03981855508212545,16.13462815996689,0.13199035378195895
34,1.0095328035271838,0.039261340695670804,16.15252485643494,0.12962139492179897
