t,S,R,gain,norm
289,0.9596767910255262,0.040323208974473855,0.0,18.388057961185336
290,0.9603263504817949,0.03967364951820508,0.0,18.38367414349073
291,0.9621843467062174,0.03781565329378252,0.0,18.37456421586557
292,0.9610113675541598,0.03898863244584019,0.0,18.382181133787274
293,0.9604454647317965,0.039554535268203475,0.0,18.345848855820073
294,0.961280642901257,0.03871935709874298,0.0,18.34574990752174
295,0.9630548742879925,0.03694512571200748,0.0,18.35373558761033
296,0.961035393750834,0.03896460624916594,0.0,18.35972658638514
297,0.9586805322688045,0.04131946773119558,0.0,18.368345598998964
298,0.9584143032277493,0.041585696772250706,0.0,18.33948788039541
299,0.9588158725618773,0.04118412743812276,0.0,18.38274244478218
300,0.9572425116817156,0.04275748831828443,0.0,18.394258258397098
301,0.9570584627319795,0.04294153726802055,0.0,18.38993413091761
302,0.9559673173342129,0.04403268266578704,0.0,18.35817602572709
303,0.9562143619336126,0.04378563806638731,0.0,18.335601490233582
304,0.9544412397582362,0.045558760241763786,0.0,18.345014886410006
305,0.9541054582938103,0.04589454170618968,0.0,18.312356167169714
306,0.9523292938300041,0.04767070616999592,0.0,18.336223653366897
307,0.951175455874964,0.04882454412503597,0.0,18.339425874157435
308,0.9510946886600976,0.04890531133990235,0.0,18.325085099049417
309,0.9483827366502386,0.051617263349761404,0.0,18.30817708975891
310,0.9471935991117282,0.05280640088827182,0.0,18.320834914356517
311,0.945457728258718,0.054542271741281956,0.0,18.310564926954292
312,0.9439917815630944,0.05600821843690561,0.0,18.339976903265676
313,0.9431934287481529,0.05680657125184709,0.0,18.361385932654844
314,0.9441050968519351,0.05589490314806486,0.0,18.374781035746846
315,0.9462650928952753,0.05373490710472469,0.0,18.374277380850298
316,0.9450612047735923,0.05493879522640768,0.0,18.351514482467216
317,0.9455244824830863,0.0544755175169137,0.0,18.39517745461777
318,0.9449219927898711,0.055078007210128926,0.0,18.4255275927568
319,0.9487188579946628,0.05128114200533722,0.0,18.42397826944537
320,0.9479712116834136,0.05202878831658646,0.0,18.371794257882772
321,0.9478118671675986,0.05218813283240141,0.0,18.371476809145452
322,0.946676046034419,0.053323953965580984,0.0,18.346111613926812
323,0.9478027718715578,0.05219722812844218,0.0,18.339414913352126
324,0.9486121164924558,0.0513878835075442,0.0,18.304840779924778
325,0.9483567376205403,0.05164326237945975,0.0,18.33036816686054
326,0.9466811163243412,0.053318883675658874,0.0,18.32299119851674
327,0.949109601223259,0.05089039877674098,0.0,18.317792876801214
328,0.9509982798825115,0.04900172011748853,0.0,18.333137897381185
329,0.9502685812781412,0.04973141872185884,0.0,18.29473756323595
330,0.9518185259246861,0.0481814740753139,0.0,18.276274954455666
331,0.9499407756293947,0.05005922437060532,0.0,18.314350708731638
332,0.9517156080293117,0.048284391970688297,0.0,18.31738637071319
333,0.9518796230557672,0.04812037694423274,0.0,18.307586052071457
334,0.9540458435623443,0.045954156437655644,0.0,18.319117550184753
335,0.952736816754324,0.04726318324567608,0.0,18.29741718101082
336,0.9523450247878299,0.04765497521217012,0.0,18.314860713368105
337,0.9513535130072924,0.048646486992707544,0.0,18.316652443420196
338,0.9519941114445304,0.048005888555469604,0.0,18.296245340775624
339,0.9517730594623537,0.04822694053764637,0.0,18.287045196968172
340,0.9509350343269032,0.04906496567309685,0.0,18.298051022304936
341,0.9488340626434402,0.05116593735655988,0.0,18.327922350411516
342,0.9477797785469207,0.05222022145307924,0.0,18.315381078474452
343,0.948742078814758,0.05125792118524198,0.0,18.35080321849625
344,0.9497291644731618,0.05027083552683823,0.0,18.349283556505736
345,0.9496382835335381,0.05036171646646189,0.0,18.405510087644405
346,0.9486117645275127,0.05138823547248731,0.0,18.40201483220579
347,0.9457413399015734,0.05425866009842665,0.0,18.35944103584986
348,0.9464248196660285,0.05357518033397145,0.0,18.37564242480155
349,0.9467307624613116,0.05326923753868843,0.0,18.360126733196218
350,0.9447612865625166,0.05523871343748349,0.0,18.35239512468294
351,0.9416786827210933,0.05832131727890665,0.0,18.32492481406824
352,0.942708270338244,0.057291729661756045,0.0,18.30125730291334
353,0.9435259463480784,0.056474053651921596,0.0,18.311784707008744
354,0.9443699317156917,0.055630068284308325,0.0,18.32501221521348
355,0.9468263928684618,0.05317360713153822,0.0,18.368351520648375
356,0.9447099236427356,0.05529007635726435,0.0,18.38590915181571
357,0.9428530882558672,0.057146911744132736,0.0,18.369216685308064
358,0.9439417915216417,0.056058208478358296,0.0,18.3286116210475
359,0.9470786167359486,0.05292138326405141,0.0,18.333369843663583
360,0.9456076879485231,0.054392312051476904,0.0,18.33695076422837
361,0.9434323602152578,0.05656763978474225,0.0,18.334344366001922
362,0.9439763987454098,0.05602360125459015,0.0,18.324365270232615
363,0.9468179181991815,0.0531820818008185,0.0,18.29911451079519
364,0.9454145602306603,0.05458543976933972,0.0,18.306503176519836
365,0.9443780878520582,0.055621912147941766,0.0,18.29686687190312
366,0.94402646746174,0.05597353253826002,0.0,18.29240933502923
367,0.943823801400108,0.056176198599892,0.0,18.246733524291898
368,0.945423267420376,0.054576732579624004,0.0,18.21745607391108
369,0.946509690895228,0.05349030910477204,0.0,18.240052989142978
370,0.9470109791224763,0.05298902087752367,0.0,18.246620132113545
371,0.9458253603128998,0.054174639687100276,0.0,18.225385322265154
372,0.9447160607685715,0.05528393923142853,0.0,18.194080192520616
373,0.943989266617893,0.056010733382107096,0.0,18.17872136149541
374,0.9445642932563945,0.05543570674360549,0.0,18.19917025916728
375,0.9451024405339907,0.054897559466009216,0.0,18.203867407674366
376,0.9465634089611826,0.05343659103881739,0.0,18.239123195587855
377,0.9462509170712684,0.05374908292873158,0.0,18.16825791472961
378,0.9498129482627816,0.05018705173721841,0.0,18.17848063768991
379,0.9505117673292826,0.04948823267071749,0.0,18.19703220508473
380,0.9494736324401343,0.05052636755986576,0.0,18.191309540279484
381,0.9469384635142883,0.053061536485711644,0.0,18.179183744007144
382,0.9463631835948809,0.05363681640511909,0.0,18.176549904696028
383,0.9471604077468118,0.052839592253188274,0.0,18.207910289388895
384,0.9464154294492657,0.053584570550734324,0.0,18.215292514935427
385,0.9471708927470103,0.052829107252989685,0.0,18.21312900474335
386,0.9499242259443951,0.05007577405560496,0.0,18.23571672859096
387,0.947274554907538,0.052725445092462055,0.0,18.231873862186085
388,0.9480150062083238,0.05198499379167619,0.0,18.20553246166881
389,0.946523849234787,0.053476150765212935,0.0,18.219659313867947
390,0.9475395744797848,0.05246042552021529,0.0,18.201682324673246
391,0.9455654678039042,0.05443453219609589,0.0,18.235158847661037
392,0.9453117792878445,0.05468822071215554,0.0,18.335356891995506
393,0.9476767292906685,0.05232327070933147,0.0,18.38867547051216
394,0.9459066220745302,0.0540933779254698,0.0,18.39697564162845
395,0.947196558645285,0.05280344135471504,0.0,18.37807232178531
396,0.9498326831779381,0.05016731682206185,0.0,18.39888217561861
397,0.9502552805598702,0.04974471944012977,0.0,18.396718247255627
398,0.948813907890826,0.05118609210917403,0.0,18.42796512350423
399,0.9496892311231802,0.050310768876819865,0.0,18.41247017467323
400,0.9499094287510479,0.05009057124895211,0.0,18.405631170656562
401,0.9530758260279671,0.046924173972032884,0.0,18.394341532417364
402,0.9560922624130023,0.04390773758699768,0.0,18.41960690031226
403,0.9518698879977313,0.048130112002268736,0.0,18.413008207845213
404,0.9524990916830611,0.047500908316938865,0.0,18.37250492720428
405,0.9539968215063693,0.04600317849363069,0.0,18.36872558553451
406,0.9520289737190741,0.047971026280925845,0.0,18.365202345390443
407,0.9527700027800907,0.04722999721990929,0.0,18.393429229379873
408,0.9553440387943889,0.04465596120561114,0.0,18.45513014262603
409,0.9519174260585513,0.048082573941448686,0.0,18.504687503062023
410,0.9501275349916772,0.049872465008322764,0.0,18.522416505261113
411,0.9504374293504533,0.049562570649546715,0.0,18.53156729693335
412,0.9517438728465879,0.04825612715341208,0.0,18.55201074488433
413,0.9483235621408229,0.05167643785917713,0.0,18.506421854034983
414,0.9470533820479756,0.052946617952024363,0.0,18.534916378913923
415,0.946595598600888,0.05340440139911201,0.0,18.503115410038088
416,0.9460443452237295,0.05395565477627048,0.0,18.53861462915524
417,0.9432607532720807,0.0567392467279193,0.0,18.5753961852093
418,0.9411780247763839,0.05882197522361606,0.0,18.564126392459702
