t,gamma,leak,mass_total,mass_out
3.7,0.4459608669858796,0.0003472279372227651,37.837183929788296,0.013138127326259094
3.71,0.5244276706347932,0.0003482395020532662,37.83334127689813,0.013175063927278638
3.72,0.0,0.0003489841578552672,37.82948850859431,0.013201892189267643
3.73,0.6,0.0003515658966968274,37.825705223344144,0.013298227975035203
3.74,0.6,0.00035204701952539473,37.82184252908567,0.01331506693532378
3.75,0.0,0.00035253699992279195,37.81798012299758,0.0133322372557017
3.7600000000000002,0.4811976434423292,0.0003551504985620837,37.81419799724848,0.0134297312714485
3.77,0.0,0.00035606374148708007,37.810351628098545,0.013462895267643233
3.7800000000000002,0.6,0.0003586966517725173,37.806570270155184,0.013561090170907418
3.79,0.009073454108880497,0.000359186244034847,37.80270792500643,0.013578212673929765
3.8000000000000003,0.0,0.0003618067813279158,37.79892610412304,0.013675907791384855
3.81,0.4273862829644206,0.00036446829669442235,37.79514589478199,0.013775132447588746
3.8200000000000003,0.032939572775135484,0.00036558089685161517,37.791307191151915,0.013815779976136578
3.83,0.2596754861770169,0.00036814136023538834,37.78752319611176,0.013911150189343243
3.84,0.0,0.0003698751033589902,37.783708007496855,0.013975252904559175
3.85,0.0,0.0003725745709628061,37.779929325685416,0.014075840959522752
3.86,0.0,0.00037528249737123925,37.77615102269967,0.014176728296872203
3.87,0.6,0.00037799892503372724,37.77237309886664,0.014277916427344843
3.88,0.6,0.0003784565192072687,37.76850988644239,0.014293738787268681
3.89,0.0,0.00037892366832730065,37.764646968189254,0.014309918562272124
3.9,0.0,0.00038167323587901046,37.76087020179827,0.014412313519528031
3.91,0.0,0.00038443137361760313,37.75709381448489,0.014515011438911518
3.92,0.6,0.0003871981136493828,37.75331780617627,0.014618013438557495
3.93,0.6,0.0003876509613980458,37.74945446848342,0.014633612316959744
3.94,0.6,0.0003881135914715559,37.745591426720424,0.014649577050842823
3.95,0.6,0.0003885859324236605,37.741728678025765,0.01466590482963184
3.96,0.6,0.00038906793001107026,37.737866220175434,0.014682593493318739
3.97,0.6,0.00038955954432698376,37.7340040514747,0.014699641423925432
3.98,0.6,0.0003900607183510015,37.73014216957081,0.014717046358148595
3.99,0.13419021022477523,0.00039057139448742047,37.7262805720778,0.014734806011860495
4.0,0.0,0.00039291030846420937,37.72248789285045,0.014821554354017668
4.01,0.30749821223942153,0.0003957826980386167,37.71871536672655,0.014928414934394063
4.0200000000000005,0.1642562952929912,0.0003974471022141284,37.714897313739144,0.014989676647649434
4.03,0.0,0.000399686258727738,37.71110092749119,0.015072608842213484
4.04,0.0,0.0004025878681978205,37.707329543850605,0.015180513416491914
4.05,0.6,0.00040549826652205596,37.7035585391489,0.015288727629338146
4.0600000000000005,0.0,0.0004059852103269047,37.69969617974941,0.015305519082796376
4.07,0.0,0.00040891722401832544,37.69592594120215,0.015414513392677173
4.08,0.0,0.00041185806400018577,37.69215608029708,0.0155238184312244
4.09,0.0,0.00041480777520675724,37.68838659739153,0.015633435795596562
4.1,0.0,0.000417766400712254,37.68461749277603,0.015743367012175505
