step,eta,mse,coherence,S,r_norm
0,0.0014928746635073638,5.9257529070234235e-06,0.021670221127405406,3.2898049230476905,0.007683361531980061
1,8.525378149168289e-07,2.153523415065292e-06,0.0216692604793734,3.289906172953376,0.007684193836543874
2,1.567147332852247e-06,2.171169737102772e-06,0.02166925812012946,3.2899479425955214,0.00768363310082993
3,5.357869034830811e-08,4.631898601334577e-06,0.021669800035044713,3.289990445040117,0.00768365848444343
4,2.5279655735515413e-08,5.131916706307756e-06,0.02167019956596821,3.2899989259517204,0.007683603270963984
5,5.692608242055729e-07,3.0264653579869287e-06,0.021669318446846324,3.2899228427726976,0.0076838807301553135
6,4.720143201974833e-07,1.962059408282577e-06,0.021669254563607028,3.289885066015243,0.00768354746812712
7,2.777162823197172e-07,3.4270365189328116e-06,0.021669343981786715,3.289873412390361,0.007683442814626943
8,5.7659522485100465e-09,6.31496654623511e-06,0.021672458486150646,3.2899417964643543,0.007683936195762791
9,0.983989802735925,6.688592287688185e-06,0.02220599690992823,3.2900268873135667,0.007944421380406089
10,1.762552998158252e-10,1.5172168017713708e-05,0.03754098506677889,3.260255956325963,0.06193845471409536
11,5.039656853795069e-09,6.62843788962218e-06,0.021724835306580016,3.2897987741013246,0.03052629533123953
12,1.6454754871194113e-05,8.440833602651973e-06,0.02168602199047813,3.289901932364985,0.0076838863680896066
13,4.282887297071882e-08,9.20163901688807e-06,0.021674820301924975,3.2897806746776013,0.0076844809794432214
14,3.2758472610756166e-07,6.392250086406645e-06,0.021678109830904506,3.2897885053844154,0.007682891432499922
15,2.1656345046360217e-09,1.3897565715827298e-05,0.02179956382794049,3.290073587690411,0.007712409801495995
16,1.3694460902044233e-11,1.5157906949794257e-05,0.0315390696420384,3.3041771700032094,0.04128335114203293
17,0.00023555036421212872,5.658503810456331e-06,0.021670949203472088,3.2898540065888113,0.016253830772482374
18,8.605846618331826e-08,1.007645965785247e-05,0.021677324587731216,3.2899138405392208,0.0076833954996835116
19,1.2474159773995252e-05,3.6201178648854686e-06,0.021670543981924965,3.289839408607423,0.007683750821047011
20,6.303074557594818e-08,1.2652640119237254e-05,0.021836318021302127,3.2898122355038355,0.0077056768086154834
21,5.2956582865911685e-06,4.257206955984485e-06,0.021670955735078955,3.289783428956511,0.007683624052039523
22,9.862252006653963e-08,3.372370490025554e-06,0.02167037011961985,3.2897389541752418,0.007683552972741467
23,6.6638215386886305e-09,9.578869928514387e-06,0.02167710297971817,3.289788284958507,0.007686389379508745
24,1.630813227771465e-09,7.283366287936564e-06,0.021536020263134264,3.2896228867867547,0.007638456055048713
25,1.224621669952646e-08,1.2776371897258182e-05,0.02197098799219154,3.290044651218089,0.00781697601327613
26,4.372371993179309e-07,2.784104613437719e-06,0.021670000244197952,3.289821973365485,0.007686756567489199
27,1.0820836657380428e-06,2.965112086063547e-06,0.021997743804012516,3.2898541873163643,0.010298072083505473
28,1.2473646334452755e-07,3.25865258932032e-06,0.02167021391404294,3.2898839376457873,0.007683603213914204
29,2.5912075916069793e-07,2.6808459827971516e-06,0.021504958317330257,3.289888133417505,0.007630529815917594
30,7.561822313747203e-08,1.0208128559167882e-05,0.021678440387990133,3.2899545573294278,0.007684351010633307
31,2.2509319775130887e-10,1.3069423979393409e-05,0.022134106324128842,3.2907451801323155,0.008010457734474188
32,2.4313604804532208e-09,1.382719673436267e-05,0.021866761863323453,3.289633354459699,0.007806989209420267
33,0.00030084220882440363,6.5254835585060585e-06,0.02167143899327411,3.289792833892259,0.007685187002590529
34,1.1844451755136993e-09,6.969241481137814e-06,0.021785093692200323,3.2896397308032608,0.007704513451249917
35,1.7231581052427538e-07,2.8919086733471105e-06,0.021670071533759258,3.2898746376191017,0.0076871221621386335
36,2.7255912623635546e-08,1.0061531580345046e-05,0.021756788300838232,3.2897610723374906,0.007680959771491247
37,1.051255747301423e-09,1.0365268340652302e-05,0.02190785380071597,3.2898855554031465,0.007753930113000208
38,1.0675779716945328e-07,9.9375959163246e-06,0.021818614407421028,3.290385983702453,0.0077081021045875804
39,7.33752400538121e-10,1.3489805910871943e-05,0.02174650300707873,3.289727527413866,0.007730506659828153
40,4.188521177017249e-09,7.75026487228467e-06,0.02168310550427659,3.2897986927757183,0.007687363935529376
41,1.0063793231626954e-07,4.450086567464208e-06,0.021671043981003835,3.289760019161273,0.007683750822224693
42,2.36797026493155e-06,2.8149468990100783e-06,0.02166998877439812,3.2899009334627745,0.007684708284574079
