t,S,R,gain,norm
440,0.08213294876181909,0.9178670512381809,1.0,19.999999999999
441,0.08158881213183122,0.9184111878681688,1.0,19.999999999999
442,0.08170192665177922,0.9182980733482208,1.0,19.999999999999
443,0.08094271008083631,0.9190572899191637,1.0,19.999999999999
444,0.08080982968420514,0.9191901703157949,1.0,19.999999999999
445,0.08226500688151117,0.9177349931184888,1.0,19.999999999998998
446,0.08341269809594909,0.9165873019040509,1.0,19.999999999999005
447,0.08312065181589434,0.9168793481841057,1.0,19.999999999999005
448,0.08299190773367615,0.9170080922663238,1.0,19.999999999999005
449,0.08244207107113832,0.9175579289288617,1.0,19.999999999999
450,0.0831998445078509,0.9168001554921491,1.0,19.999999999999
451,0.08367501142733857,0.9163249885726614,1.0,19.999999999998998
452,0.08320546020134711,0.9167945397986529,1.0,19.999999999999
453,0.08347584689482035,0.9165241531051797,1.0,19.999999999999
454,0.08194829311814655,0.9180517068818534,1.0,19.999999999999
455,0.08148457747707694,0.9185154225229231,1.0,19.999999999999005
456,0.0800701777017494,0.9199298222982506,1.0,19.999999999999
457,0.08014947062306865,0.9198505293769313,1.0,19.999999999999
458,0.08030832600253657,0.9196916739974634,1.0,19.999999999999
459,0.07843550160231028,0.9215644983976897,1.0,19.999999999999005
460,0.07937388587023086,0.9206261141297691,1.0,19.999999999999
461,0.07990576950722217,0.9200942304927778,1.0,19.999999999999005
462,0.08038718902054653,0.9196128109794535,1.0,19.999999999999005
463,0.08041685666655818,0.9195831433334418,1.0,19.999999999998998
464,0.08129197320689063,0.9187080267931094,1.0,19.999999999999
465,0.08033050671271691,0.9196694932872831,1.0,19.999999999999
466,0.07952690698610565,0.9204730930138944,1.0,19.999999999999005
467,0.07976938491213537,0.9202306150878646,1.0,19.999999999999005
468,0.07977693690996102,0.920223063090039,1.0,19.999999999999
469,0.08014693123954475,0.9198530687604553,1.0,19.999999999999
470,0.0801277161002647,0.9198722838997353,1.0,19.999999999999005
471,0.0808657747995144,0.9191342252004856,1.0,19.999999999998998
472,0.08143376546825565,0.9185662345317444,1.0,19.999999999999
473,0.08206284928112895,0.917937150718871,1.0,19.999999999998998
474,0.08252534809939527,0.9174746519006047,1.0,19.999999999999005
475,0.08295318589956646,0.9170468141004335,1.0,19.999999999999
476,0.0826389949472568,0.9173610050527432,1.0,19.999999999999
477,0.08179601819900995,0.91820398180099,1.0,19.999999999998998
478,0.08136015051693357,0.9186398494830664,1.0,19.999999999999
479,0.08190791349032978,0.9180920865096702,1.0,19.999999999999
480,0.08121799376508687,0.9187820062349131,1.0,19.999999999999
481,0.0805239814728439,0.9194760185271561,1.0,19.999999999998998
482,0.08041194432650578,0.9195880556734942,1.0,19.999999999999
483,0.08060059780638718,0.9193994021936128,1.0,19.999999999999
484,0.07955377148686082,0.9204462285131392,1.0,19.999999999999
485,0.07931132667011065,0.9206886733298894,1.0,19.999999999999
486,0.07973282807741755,0.9202671719225824,1.0,19.999999999999
487,0.07987889840694096,0.920121101593059,1.0,19.999999999999005
488,0.07934672065551829,0.9206532793444817,1.0,19.999999999999
489,0.07838523121128516,0.9216147687887148,1.0,19.999999999999005
490,0.07847765736297163,0.9215223426370284,1.0,19.999999999999
491,0.07815860406716113,0.9218413959328389,1.0,19.999999999999
492,0.07952799560622303,0.920472004393777,1.0,19.999999999998998
493,0.08075516826453133,0.9192448317354687,1.0,19.999999999999
494,0.08172977238296053,0.9182702276170395,1.0,19.999999999999
495,0.08110237335725612,0.9188976266427439,1.0,19.999999999999
496,0.08068945214171397,0.919310547858286,1.0,19.999999999999
497,0.07997152303140431,0.9200284769685957,1.0,19.999999999999
498,0.07958808581370758,0.9204119141862924,1.0,19.999999999999
499,0.08091259509392845,0.9190874049060715,1.0,19.999999999999005
500,0.08094504163379734,0.9190549583662027,1.0,19.999999999999
501,0.08162019459965009,0.9183798054003499,1.0,19.999999999998998
502,0.08116953864122267,0.9188304613587773,1.0,19.999999999999
503,0.08134320335739298,0.918656796642607,1.0,19.999999999999
504,0.08015742386875246,0.9198425761312475,1.0,19.999999999999
505,0.0800253734996621,0.9199746265003379,1.0,19.999999999999
506,0.08096965861182459,0.9190303413881754,1.0,19.999999999999
507,0.08014733253891504,0.919852667461085,1.0,19.999999999999
508,0.07996881846969006,0.9200311815303099,1.0,19.999999999999
509,0.07961694307645406,0.9203830569235459,1.0,19.999999999999
510,0.07897314519716914,0.9210268548028309,1.0,19.999999999999
511,0.07902378323552217,0.9209762167644778,1.0,19.999999999998998
512,0.07895342176363251,0.9210465782363675,1.0,19.999999999999
513,0.07981891106154115,0.9201810889384588,1.0,19.999999999999005
514,0.07977904184685869,0.9202209581531413,1.0,19.999999999999
515,0.0793852678884387,0.9206147321115613,1.0,19.999999999999
516,0.08061217712363322,0.9193878228763668,1.0,19.999999999999
517,0.07977026852760516,0.9202297314723948,1.0,19.999999999999
518,0.08054955678351372,0.9194504432164863,1.0,19.999999999999
519,0.08126659086460941,0.9187334091353906,1.0,19.999999999999
520,0.08066437163160523,0.9193356283683948,1.0,19.999999999999
521,0.0803185952160459,0.9196814047839541,1.0,19.999999999999
522,0.07998414129510101,0.920015858704899,1.0,19.999999999999
523,0.08090692269705846,0.9190930773029415,1.0,19.999999999999
524,0.08137406092420829,0.9186259390757917,1.0,19.999999999999
525,0.08143812859218869,0.9185618714078113,1.0,19.999999999999
526,0.08135277278864395,0.918647227211356,1.0,19.999999999999
527,0.08192642026527852,0.9180735797347215,1.0,19.999999999999005
528,0.08042094088379448,0.9195790591162055,1.0,19.999999999999
529,0.08197824934758002,0.91802175065242,1.0,19.999999999999
530,0.0810928577365817,0.9189071422634183,1.0,19.999999999998998
531,0.08213465164316713,0.9178653483568329,1.0,19.999999999998998
532,0.0813506624789152,0.9186493375210848,1.0,19.999999999999
533,0.08108859951632785,0.9189114004836721,1.0,19.999999999999
534,0.0817112784187547,0.9182887215812453,1.0,19.999999999999
535,0.08092570860630732,0.9190742913936927,1.0,19.999999999999
536,0.0808140328406225,0.9191859671593775,1.0,19.999999999999005
537,0.0815390460837856,0.9184609539162144,1.0,19.999999999999
538,0.08063537266822118,0.9193646273317788,1.0,19.999999999999
539,0.08074985496364628,0.9192501450363537,1.0,19.999999999999
540,0.0800247517935817,0.9199752482064183,1.0,19.999999999998998
541,0.08117539802343021,0.9188246019765698,1.0,19.999999999998998
542,0.08041028071654566,0.9195897192834543,1.0,19.999999999998998
543,0.07977608564059424,0.9202239143594058,1.0,19.999999999999
544,0.08108727963519535,0.9189127203648046,1.0,19.999999999999
545,0.08080715650945891,0.9191928434905411,1.0,19.999999999999005
546,0.08093637703026246,0.9190636229697375,1.0,19.999999999999
547,0.07986425141360132,0.9201357485863987,1.0,19.999999999998998
548,0.07987104421218039,0.9201289557878196,1.0,19.999999999998998
549,0.08050483969467614,0.9194951603053239,1.0,19.999999999999005
550,0.08061615577367942,0.9193838442263206,1.0,19.999999999999
551,0.0803396462954683,0.9196603537045317,1.0,19.999999999999
552,0.07931593626817424,0.9206840637318258,1.0,19.999999999998998
553,0.0782550005294862,0.9217449994705138,1.0,19.999999999999005
554,0.07901644978667322,0.9209835502133268,1.0,19.999999999999
555,0.07957111452492982,0.9204288854750702,1.0,19.999999999998998
556,0.08084348554514265,0.9191565144548574,1.0,19.999999999999
557,0.0805747396154024,0.9194252603845976,1.0,19.999999999999
558,0.0802415250640689,0.9197584749359311,1.0,19.999999999999005
559,0.08044962625101193,0.9195503737489881,1.0,19.999999999999005
560,0.08074911558335396,0.919250884416646,1.0,19.999999999999
561,0.08094612952212821,0.9190538704778718,1.0,19.999999999998998
562,0.08188563145420613,0.9181143685457939,1.0,19.999999999999
563,0.08246291875271039,0.9175370812472896,1.0,19.999999999999
564,0.08236469408995317,0.9176353059100468,1.0,19.999999999999
565,0.08095574664074545,0.9190442533592545,1.0,19.999999999999
566,0.08209541890618821,0.9179045810938118,1.0,19.999999999998998
567,0.08290878520485745,0.9170912147951426,1.0,19.999999999998998
568,0.08326914962333765,0.9167308503766624,1.0,19.999999999999005
569,0.08293783149845657,0.9170621685015434,1.0,19.999999999999005
570,0.08312920734746287,0.9168707926525371,1.0,19.999999999998998
571,0.08302602601514875,0.9169739739848513,1.0,19.999999999999005
572,0.08308726564513935,0.9169127343548606,1.0,19.999999999999
573,0.08267660822658673,0.9173233917734133,1.0,19.999999999999
574,0.0827721974729635,0.9172278025270365,1.0,19.999999999999005
575,0.08264116288444623,0.9173588371155538,1.0,19.999999999998998
576,0.08310067990274239,0.9168993200972576,1.0,19.999999999999
577,0.0825282109401102,0.9174717890598898,1.0,19.999999999998998
578,0.08254766442331585,0.9174523355766842,1.0,19.999999999999
579,0.08206769367137745,0.9179323063286225,1.0,19.999999999999
580,0.08230340704736494,0.9176965929526351,1.0,19.999999999998998
581,0.08158026807090424,0.9184197319290958,1.0,19.999999999999005
582,0.0811476602114346,0.9188523397885654,1.0,19.999999999999
583,0.08078960005497482,0.9192103999450252,1.0,19.999999999999
584,0.08001925504286533,0.9199807449571347,1.0,19.999999999999
585,0.07981559098194768,0.9201844090180523,1.0,19.999999999999
586,0.07980942310161088,0.9201905768983891,1.0,19.999999999999005
587,0.07991672448999732,0.9200832755100027,1.0,19.999999999999005
588,0.08059984759988448,0.9194001524001155,1.0,19.999999999999
589,0.08094745482740584,0.9190525451725942,1.0,19.999999999999
590,0.08185246645077326,0.9181475335492267,1.0,19.999999999999
591,0.08182525824263598,0.918174741757364,1.0,19.999999999999
592,0.08080090271767748,0.9191990972823225,1.0,19.999999999999
593,0.08171899756839307,0.9182810024316069,1.0,19.999999999999
594,0.08206190088004361,0.9179380991199564,1.0,19.999999999999005
595,0.08195060926315356,0.9180493907368464,1.0,19.999999999999
596,0.08260526092162901,0.917394739078371,1.0,19.999999999998998
597,0.08291573535078078,0.9170842646492192,1.0,19.999999999999005
598,0.08326619420758319,0.9167338057924168,1.0,19.999999999999005
599,0.08201637859451572,0.9179836214054843,1.0,19.999999999999005
