step,peak,width,gain,chi,norm
56,0.9972515378626131,6.00501028130083,0.0,0.008,3.253486885955149
57,0.9973832962068284,6.005451462947356,0.0,0.008,3.2540362701279077
58,0.9975164021101344,6.005085249069631,0.0,0.008,3.2543713072034794
59,0.9974104976321333,6.005247758518644,0.0,0.008,3.2540698264792165
60,0.9977937610327385,6.005007634222112,0.0,0.008,3.255255146419814
61,0.997600924249301,6.004700268204153,0.0,0.008,3.2545427304952823
62,0.9971919317950791,6.004761911468416,0.0,0.008,3.2532251444353277
63,0.9973721485934873,6.0044855982367284,0.0,0.008,3.2537382171420703
64,0.9977033217413527,6.004501819533314,0.0,0.008,3.254823003465419
65,0.9975362213060015,6.004723298502127,0.0,0.008,3.2543378863835932
66,0.9975676801259061,6.005113813692408,0.0,0.008,3.25454634088174
67,0.9974006984109962,6.005317797577002,0.0,0.008,3.2540568321694536
68,0.9974408221447271,6.005181818406899,0.0,0.008,3.2541508946406235
69,0.9975452209503466,6.005227803556659,0.0,0.008,3.2545039565040015
70,0.9974071441809177,6.005024503298775,0.0,0.008,3.2539983976563405
71,0.9972694001359953,6.00476416517667,0.0,0.008,3.2534784866254585
72,0.9970584063571258,6.004586690299375,0.0,0.008,3.2527420737504067
73,0.9970877075611568,6.004860080582579,0.0,0.008,3.2529117145974484
74,0.9974131531115886,6.005042866087962,0.0,0.008,3.25402297677088
75,0.9975005001700344,6.005355422871522,0.0,0.008,3.254392633989086
76,0.9971338116982913,6.005304531117977,0.0,0.008,3.253182511015477
77,0.9970399808677085,6.005574562354413,0.0,0.008,3.2529495174904017
78,0.9967954072862066,6.005148863027005,0.0,0.008,3.252036305189372
79,0.9965491290841952,6.005572053874747,0.0,0.008,3.2513473820455423
80,0.9965298394949127,6.005603836616833,0.0,0.008,3.251293050938586
81,0.9965872221746128,6.005302284578508,0.0,0.008,3.251398636196195
82,0.9966623470842081,6.005272020966542,0.0,0.008,3.2516355403779436
83,0.9969296811196521,6.005871766603554,0.0,0.008,3.252670133955999
84,0.9970566136797493,6.006020560470072,0.0,0.008,3.2531245721458792
85,0.9967688002002686,6.00606647070151,0.0,0.008,3.252197944921949
86,0.9967751603396968,6.005997522739511,0.0,0.008,3.252200029072773
87,0.9971378329768481,6.006811783309752,0.0,0.008,3.2536038595454317
88,0.9971856089771556,6.006355310023975,0.0,0.008,3.2536361167172396
89,0.9973210479898134,6.006335677925191,0.0,0.008,3.2540727116265593
90,0.997463226765877,6.006107862087023,0.0,0.008,3.2544748928153724
91,0.9973544367010643,6.0062433334302785,0.0,0.008,3.2541566369411705
92,0.9973643962445397,6.006259555335559,0.0,0.008,3.2541935273455356
93,0.9975670939532858,6.006060857658908,0.0,0.008,3.2548010493818675
94,0.9976803631399932,6.006340194657574,0.0,0.008,3.2552463139602654
95,0.9976086357967785,6.006711156961106,0.0,0.008,3.255112797054525
96,0.9979316642533661,6.006816251149994,0.0,0.008,3.25619529668166
97,0.9978059896960351,6.0063932298226685,0.0,0.008,3.255670583622599
98,0.9978057758785349,6.00717949098276,0.0,0.008,3.2558829691755076
99,0.9974608542405649,6.007363101613203,0.0,0.008,3.2548072158757173
100,0.9972938256668474,6.007515340339989,0.0,0.008,3.2543034206892507
101,0.9969165346532743,6.007293771574811,0.0,0.008,3.253012279197211
102,0.9971746477383271,6.006930726345483,0.0,0.008,3.2537561979304055
103,0.9973788715804239,6.0073795224738396,0.0,0.008,3.254544146924142
104,0.9972525474141412,6.007270393999666,0.0,0.008,3.2541023819118853
105,0.9974078531784654,6.0073596753171365,0.0,0.008,3.254633340358228
106,0.9976423084478865,6.007307950260671,0.0,0.008,3.2553843744363378
107,0.9977991161758554,6.007592183869367,0.0,0.008,3.2559730750999534
108,0.9979212158261365,6.007899821781779,0.0,0.008,3.2564548805474636
109,0.9979362031422192,6.007899474841403,0.0,0.008,3.2565036937062963
110,0.997966109398394,6.007700635489063,0.0,0.008,3.2565473937465077
111,0.9981307921638038,6.007902361108787,0.0,0.008,3.257139466449212
112,0.9983637541712197,6.007978853983527,0.0,0.008,3.257920416983958
113,0.9982106321715719,6.008119153966784,0.0,0.008,3.2574587739736165
114,0.9983505809812101,6.008588638108133,0.0,0.008,3.2580427555498543
115,0.9982234501347178,6.0081483748605455,0.0,0.008,3.257508524334892
116,0.9980851354255826,6.008283149552118,0.0,0.008,3.2570936920446956
117,0.9980438751327617,6.007981594489506,0.0,0.008,3.2568773113438776
118,0.9981730276757215,6.008405191668854,0.0,0.008,3.257413596859744
119,0.9983751201404526,6.008001995997411,0.0,0.008,3.25796378172044
120,0.9981943665989715,6.008296287388249,0.0,0.008,3.257453712182692
121,0.9980572739596871,6.008555659517406,0.0,0.008,3.257076631541224
122,0.998132054306978,6.008649506679913,0.0,0.008,3.257346108784132
123,0.9980536489440202,6.00906777573572,0.0,0.008,3.257203600366691
124,0.9979858280195877,6.0090697660533126,0.0,0.008,3.2569828023944525
125,0.9981684753467798,6.009237907254964,0.0,0.008,3.257624457428856
126,0.9980927388104035,6.00921484424176,0.0,0.008,3.2573710327373067
127,0.9979746540490002,6.009566309197249,0.0,0.008,3.2570808971871896
128,0.9981539683396313,6.00948185007979,0.0,0.008,3.2576432317412203
129,0.9982477236010556,6.009492425473587,0.0,0.008,3.2579520844371994
130,0.9985195429835996,6.009289937184645,0.0,0.008,3.2587843101227794
131,0.9984619239362605,6.009637249259126,0.0,0.008,3.258690429005355
132,0.9986031086439379,6.009513928145964,0.0,0.008,3.2591177750116187
133,0.998634824737621,6.009517259380489,0.0,0.008,3.2592221894267266
134,0.9985242137154288,6.0096135342308665,0.0,0.008,3.258887294722233
135,0.9983440807867823,6.009897264651104,0.0,0.008,3.2583763099342224
136,0.9986685354054344,6.010144277493478,0.0,0.008,3.2595022410618304
137,0.9984390378026123,6.009536030793849,0.0,0.008,3.258588293251003
138,0.9983606645237865,6.009337033644459,0.0,0.008,3.258278559784753
139,0.9982766038645681,6.009466974332943,0.0,0.008,3.2580394409386058
140,0.9982863435478452,6.00936054675247,0.0,0.008,3.2580423776656815
141,0.9977952528862449,6.009571131027891,0.0,0.008,3.2564966936660262
142,0.9980063965763714,6.009803809483394,0.0,0.008,3.2572488569209694
143,0.9980999282579389,6.009720840332712,0.0,0.008,3.2575316350829984
144,0.9980283485383622,6.009940593638373,0.0,0.008,3.257357571130353
145,0.997811148180588,6.009669132599546,0.0,0.008,3.2565751241234757
146,0.9977220926162916,6.0092944707424305,0.0,0.008,3.2561829666541127
147,0.997875629333567,6.009741977859875,0.0,0.008,3.2568053107300554
148,0.9978073759411275,6.0097804696335695,0.0,0.008,3.256592978511579
149,0.9976476041608734,6.009661134783725,0.0,0.008,3.256039195801106
150,0.9974621546133753,6.010161598680767,0.0,0.008,3.2555694888523297
151,0.9976000322104662,6.010096917711719,0.0,0.008,3.2560019804294873
152,0.9974466003039477,6.010139512476968,0.0,0.008,3.255512740166032
153,0.9972496511145584,6.010534586140668,0.0,0.008,3.2549769051206803
154,0.9971167461772056,6.01037354452103,0.0,0.008,3.2544995093810307
155,0.9971408385718462,6.010211530862959,0.0,0.008,3.2545342798272765
156,0.9969720309550819,6.010562832633253,0.0,0.008,3.2540784119534987
157,0.9972879092648848,6.010855823111438,0.0,0.008,3.255188762324886
158,0.9978666348211472,6.010997531233126,0.0,0.008,3.2571161395206993
159,0.9975624262130918,6.010496419138198,0.0,0.008,3.2559874507901196
160,0.9975351935572282,6.010426867888777,0.0,0.008,3.255879726854934
161,0.997532092425117,6.010324706794075,0.0,0.008,3.255841934361629
162,0.9976231547364723,6.009886759667545,0.0,0.008,3.256020519604594
163,0.9977511239125828,6.010100020226898,0.0,0.008,3.256495959356302
164,0.9976876808579976,6.010013839968391,0.0,0.008,3.256265545200291
165,0.9975929930573049,6.01024191223212,0.0,0.008,3.256018281056874
166,0.9975442868175335,6.009978996582649,0.0,0.008,3.255788096089232
167,0.9974793922253608,6.009993027710894,0.0,0.008,3.255580093215332
168,0.9971070561286894,6.0100771743697,0.0,0.008,3.2543876424085485
169,0.9969086327934324,6.010044924608569,0.0,0.008,3.2537312927186064
170,0.9971119557162943,6.00992278166689,0.0,0.008,3.254361832418198
171,0.9972446888576866,6.010277427481824,0.0,0.008,3.2548910766098813
172,0.9973227162505258,6.010370936649946,0.0,0.008,3.255171071000894
173,0.9975709011496647,6.0101187308739235,0.0,0.008,3.2559128099717767
174,0.9974214574807403,6.009859442200948,0.0,0.008,3.2553548260310485
175,0.997684669277101,6.010231242964247,0.0,0.008,3.2563146104503646
176,0.9978891642145458,6.010442194141941,0.0,0.008,3.257039213041792
177,0.9977669153800662,6.010616997747912,0.0,0.008,3.2566875581545474
178,0.9980013185114209,6.010602773255412,0.0,0.008,3.2574487899357205
179,0.9980546819267776,6.01086422118093,0.0,0.008,3.2576938155785298
180,0.997872570126333,6.010873061301521,0.0,0.008,3.2571017898465087
181,0.9978904746933734,6.010674364526556,0.0,0.008,3.2571063960173507
182,0.9978204185527948,6.010557140668717,0.0,0.008,3.2568459743757403
183,0.9979362223331013,6.010640501594765,0.0,0.008,3.2572465405663955
184,0.9981502166057467,6.010855316908193,0.0,0.008,3.258003231772991
185,0.9983537852688601,6.010945825011931,0.0,0.008,3.258692221742913
186,0.9983626067671817,6.011217784284608,0.0,0.008,3.2587947336556833
187,0.9985611299542171,6.010718949110474,0.0,0.008,3.259307497335692
188,0.9985553868650442,6.0105064844469585,0.0,0.008,3.259231147295929
189,0.9987585746149328,6.010278733657113,0.0,0.008,3.259832578470563
190,0.9987575653328673,6.0099826833119,0.0,0.008,3.2597489980415646
191,0.9986050862932188,6.0101017915196016,0.0,0.008,3.2592836327370374
192,0.9984117017578436,6.0098934371240995,0.0,0.008,3.2585959723132896
193,0.9982635097254229,6.009593470121594,0.0,0.008,3.2580309953562483
194,0.9980900253202037,6.0100202738310085,0.0,0.008,3.257580465751188
195,0.9981734821036439,6.0106247227316345,0.0,0.008,3.2580166759391007
196,0.9978658056709871,6.01069195862065,0.0,0.008,3.2570306434130942
197,0.9978882169432983,6.0105386866553685,0.0,0.008,3.2570622655767996
198,0.997694207841694,6.010427088474369,0.0,0.008,3.2563987972565
199,0.9976204194234674,6.010602608075022,0.0,0.008,3.2562055010708564
200,0.9974735496332438,6.010384562675978,0.0,0.008,3.2556670679409323
201,0.9975022609675314,6.0107770446465345,0.0,0.008,3.2558670791425963
202,0.9976301205541042,6.010936988825764,0.0,0.008,3.2563277392304655
203,0.9976627166598561,6.0113876759471685,0.0,0.008,3.25655621290288
204,0.9974473451634965,6.011540204994115,0.0,0.008,3.2558945060691915
205,0.9971569498049954,6.011791076411641,0.0,0.008,3.2550145061308497
206,0.9976597750801521,6.012295678265942,0.0,0.008,3.2567925476185016
207,0.9975715267985982,6.0122590923755,0.0,0.008,3.2564945588795595
208,0.9974231448170889,6.012462302830729,0.0,0.008,3.256065202507272
209,0.9972949109175079,6.012425818368565,0.0,0.008,3.255636707980177
210,0.9969953320090975,6.012501375695039,0.0,0.008,3.2546791927646583
211,0.9970807094870592,6.012451703609828,0.0,0.008,3.254944461115589
212,0.9967128606132979,6.012115452692633,0.0,0.008,3.2536526425693326
213,0.9961672076653767,6.012799766345282,0.0,0.008,3.252056484998695
214,0.9961717754114069,6.01320286691475,0.0,0.008,3.2521804049953924
215,0.9961285552710841,6.013280519417916,0.0,0.008,3.252060302949548
216,0.9958759122025492,6.01317887789592,0.0,0.008,3.251208021599924
217,0.9959073444643487,6.013316557746505,0.0,0.008,3.2513478589798424
218,0.9958047815362795,6.0134935201895425,0.0,0.008,3.251060856592697
219,0.9957235911839605,6.013229302469269,0.0,0.008,3.2507243731396547
220,0.9955440808310855,6.013193201387188,0.0,0.008,3.2501285719972595
221,0.9957037029101167,6.0132902169618765,0.0,0.008,3.250675908858424
222,0.9954724784431503,6.013272165939475,0.0,0.008,3.2499161519709925
223,0.995055373844416,6.013296706399763,0.0,0.008,3.248561060529655
224,0.9950442578613448,6.013523661985483,0.0,0.008,3.2485860729403737
225,0.9947326902785706,6.0138033454868305,0.0,0.008,3.2476443977290663
226,0.9947668593981516,6.013737553700253,0.0,0.008,3.247738188999089
227,0.9946621990458255,6.013862668288463,0.0,0.008,3.2474302719609898
228,0.9944969485818632,6.013179646769556,0.0,0.008,3.246706365503479
229,0.9942563571931059,6.012702313633289,0.0,0.008,3.2457920784976233
230,0.994053792993326,6.01230406520289,0.0,0.008,3.245023327455476
231,0.9936443029047094,6.012561675713797,0.0,0.008,3.2437560646831662
232,0.9936470061828737,6.012821267567587,0.0,0.008,3.2438349134310593
233,0.9932621343921404,6.012486986171171,0.0,0.008,3.2424883342564073
234,0.9930866618882264,6.012291969603844,0.0,0.008,3.2418629304674593
235,0.9929640386695517,6.012285671632711,0.0,0.008,3.241460937683265
236,0.9928227686635511,6.012575212754126,0.0,0.008,3.24107781122098
237,0.9928032696367664,6.01274219785242,0.0,0.008,3.241059161943527
238,0.9925713698665635,6.01265281475586,0.0,0.008,3.240278028162459
239,0.9924347947295367,6.0129816104295335,0.0,0.008,3.2399207568836355
240,0.9924852308640175,6.013178708819869,0.0,0.008,3.24013851424864
241,0.9926426705436383,6.013251618713571,0.0,0.008,3.2406721495496966
242,0.992855279116523,6.013053060623615,0.0,0.008,3.2413127354242413
243,0.9931713607426607,6.012866481698594,0.0,0.008,3.242294323685242
244,0.9932554636514382,6.0126475308808764,0.0,0.008,3.2425098474186766
245,0.9930556687284852,6.0128303175435205,0.0,0.008,3.241906887832163
246,0.9931080909195242,6.012822096551735,0.0,0.008,3.242075807768712
247,0.992747866194665,6.013287412606855,0.0,0.008,3.2410252269656286
248,0.9923165234421905,6.013399128384103,0.0,0.008,3.2396471146421653
249,0.9922596563425966,6.01387969800211,0.0,0.008,3.239590899397606
250,0.9920539782513429,6.013377037840067,0.0,0.008,3.2387840261205336
251,0.9916113750847058,6.013891973334045,0.0,0.008,3.237477654629591
252,0.9914329394882649,6.014299750351628,0.0,0.008,3.2370048247677166
253,0.9911833510552335,6.0143794365180065,0.0,0.008,3.236211363303905
254,0.9911211523759831,6.0147727443902,0.0,0.008,3.236114091745442
255,0.9908252477956748,6.014867222522712,0.0,0.008,3.2351733406178576
256,0.9906991402392789,6.014579460273019,0.0,0.008,3.2346842036586922
257,0.9902578790250349,6.014820740528635,0.0,0.008,3.23330831443304
258,0.9902635076431296,6.01434637396741,0.0,0.008,3.2331991897876935
259,0.9900493914621837,6.014058498262985,0.0,0.008,3.2324227404006924
260,0.9899308466746726,6.0136721382616045,0.0,0.008,3.231931883077957
261,0.9901485487950349,6.013927047828722,0.0,0.008,3.2327111506524506
262,0.9901582888951344,6.014029483963926,0.0,0.008,3.2327704826450954
263,0.9904752795420084,6.013841023822755,0.0,0.008,3.233754757393944
264,0.9901522056202365,6.013910090175071,0.0,0.008,3.232718532022094
265,0.9899969099748889,6.014493048506941,0.0,0.008,3.2323681652851084
266,0.9901627402236862,6.014469172271496,0.0,0.008,3.232903188798156
267,0.9900011375177873,6.014282344395526,0.0,0.008,3.2323253482549577
268,0.9895069229359418,6.01439550709429,0.0,0.008,3.2307421456514405
269,0.9896532684422542,6.01422522526808,0.0,0.008,3.231174221950762
270,0.9896880256648617,6.014365583347315,0.0,0.008,3.231325407911191
271,0.9896135267181353,6.01435534324458,0.0,0.008,3.231079418668259
272,0.9897477568884631,6.013813110862433,0.0,0.008,3.231372004769926
273,0.9891933622217799,6.01409725858967,0.0,0.008,3.229638288854237
274,0.989014346404428,6.013989728181095,0.0,0.008,3.229024948906292
275,0.9891397049890822,6.014039671565534,0.0,0.008,3.2294476405824595
276,0.9889156999481368,6.013773020464213,0.0,0.008,3.228644706928755
277,0.9890430772311912,6.014192285096914,0.0,0.008,3.22917313139384
278,0.9888845763910841,6.014064465440573,0.0,0.008,3.228621325068063
279,0.9887583315553954,6.014161870558592,0.0,0.008,3.2282352890516735
280,0.9888292555989192,6.014413334689919,0.0,0.008,3.2285343453235713
281,0.988705517170398,6.014545074447193,0.0,0.008,3.228165692802935
282,0.9887631214021508,6.0145789697616765,0.0,0.008,3.2283628698508773
283,0.9886377352125835,6.014311380142069,0.0,0.008,3.2278816705467905
284,0.9885896645599256,6.014475809797058,0.0,0.008,3.22776884312549
285,0.9886938763860296,6.0144335513971905,0.0,0.008,3.228097756671169
286,0.9889177309624635,6.014466985033411,0.0,0.008,3.2288376189925847
287,0.9889344551773713,6.014555882151755,0.0,0.008,3.2289160862234274
288,0.9888121300982557,6.014394757924822,0.0,0.008,3.22847344452866
289,0.9888636230404525,6.014094482358427,0.0,0.008,3.2285609712553724
290,0.9887365510265727,6.0138446687106,0.0,0.008,3.228079045136959
291,0.9889021025020128,6.0139719622739864,0.0,0.008,3.2286537158079813
292,0.9892530355808599,6.013490056875991,0.0,0.008,3.2296700666170803
293,0.9890154895192881,6.013547582935102,0.0,0.008,3.2289099806569426
294,0.9889208502769288,6.013620131235378,0.0,0.008,3.2286204802116645
295,0.9887211273301447,6.013204365588922,0.0,0.008,3.22785683792386
296,0.9888817289823261,6.013523788255629,0.0,0.008,3.2284668957227765
297,0.988824342656906,6.013292795278557,0.0,0.008,3.228217539495352
298,0.9890455493425976,6.0144292432572195,0.0,0.008,3.229244816676738
299,0.9889479997184762,6.014512225858774,0.0,0.008,3.2289485911390967
300,0.9888241010375373,6.014222249922821,0.0,0.008,3.2284662283969823
301,0.988594636314661,6.014352812845837,0.0,0.008,3.227752071505078
302,0.988398110615789,6.014754829999927,0.0,0.008,3.2272182699766674
303,0.9888997191194668,6.014763089708324,0.0,0.008,3.228858288696655
304,0.9885188295739546,6.014666241914358,0.0,0.008,3.227588660427609
305,0.9881234805969092,6.014076752178944,0.0,0.008,3.226139709616654
306,0.9882392539867173,6.01487204400699,0.0,0.008,3.226731027657384
307,0.9884090716327246,6.015102624371319,0.0,0.008,3.227347363054818
308,0.9881210437143685,6.0159833398885,0.0,0.008,3.2266430883896997
309,0.9880846087123197,6.015775897959272,0.0,0.008,3.226468483673012
310,0.9882874721214151,6.015982529073587,0.0,0.008,3.2271863317313656
311,0.9879855935779193,6.015528415915658,0.0,0.008,3.226078801339994
312,0.9878349258184355,6.015682559890959,0.0,0.008,3.2256281509749702
313,0.9878105899282303,6.01579637977451,0.0,0.008,3.2255792001379544
314,0.9875571092497374,6.015772993882796,0.0,0.008,3.224745220842802
315,0.98767935814365,6.016071526501862,0.0,0.008,3.225224432311154
316,0.9874380403675488,6.016247472768033,0.0,0.008,3.224483570152983
317,0.9870477052736435,6.01606960343792,0.0,0.008,3.223161281902736
318,0.9870238154743678,6.015679702737322,0.0,0.008,3.222978825304611
319,0.9872466981188859,6.016012126319542,0.0,0.008,3.2237956842976505
320,0.9874599285045594,6.016434364841162,0.0,0.008,3.224605130268342
321,0.987205421866453,6.01648629863784,0.0,0.008,3.223787938495918
322,0.9875277150267133,6.016080022904341,0.0,0.008,3.224731525356025
323,0.9872024357210264,6.016128307419555,0.0,0.008,3.223682275447533
324,0.986970872206903,6.01577660813525,0.0,0.008,3.2228319046416702
325,0.9870727165365362,6.015994437123529,0.0,0.008,3.2232228190177366
326,0.9868456164433698,6.016271525304661,0.0,0.008,3.222555448795496
327,0.9869257730726675,6.016708314415764,0.0,0.008,3.2229341893989107
328,0.9871665390809491,6.016884211675688,0.0,0.008,3.22376756410979
329,0.9869706343956504,6.016824469459636,0.0,0.008,3.223111801174051
330,0.9867343200483811,6.017380902982182,0.0,0.008,3.2224890754731277
331,0.9867731431249205,6.0169109599920505,0.0,0.008,3.2224900226189344
332,0.9867925033875619,6.016993705361162,0.0,0.008,3.2225754055504874
333,0.9868127471838991,6.017042904404369,0.0,0.008,3.222654691092659
334,0.9869241967174026,6.017027529456383,0.0,0.008,3.2230145363423603
335,0.9869318936418112,6.0172975717505945,0.0,0.008,3.2231119960042114
336,0.9869823623769395,6.016918271136601,0.0,0.008,3.223175224980614
337,0.9873360100840033,6.016884263274072,0.0,0.008,3.224321015578098
338,0.9875705045356846,6.016812461870077,0.0,0.008,3.2250675557847206
339,0.9876256895330738,6.016979047982579,0.0,0.008,3.2252924191551844
340,0.9878081277700428,6.016985919848008,0.0,0.008,3.2258900504067345
341,0.9877555217914205,6.017524349760289,0.0,0.008,3.225862578244428
342,0.9872891531869216,6.017189725402691,0.0,0.008,3.2242498364866066
343,0.9870785682575917,6.017257600846255,0.0,0.008,3.2235802978125117
344,0.9872270452163343,6.017321799721674,0.0,0.008,3.22408238965393
345,0.9869531685869316,6.017682573445726,0.0,0.008,3.2232845874430334
346,0.9868474580363297,6.017900958593799,0.0,0.008,3.222997828600488
347,0.9869919211856436,6.01886192936899,0.0,0.008,3.2237269987230674
348,0.987262188264261,6.018603270129216,0.0,0.008,3.2245404597006138
349,0.9872754409592064,6.0181042149529045,0.0,0.008,3.224450052881185
350,0.987349676770699,6.018127849333758,0.0,0.008,3.224698839699808
351,0.9870106743829651,6.018264675886647,0.0,0.008,3.223628297974139
352,0.9867375807623409,6.018981823598118,0.0,0.008,3.2229283679137
353,0.9866233299864536,6.018970596401766,0.0,0.008,3.222552191179162
354,0.9864899867435684,6.018941926213371,0.0,0.008,3.2221089856880125
355,0.9863094645085274,6.019498499412073,0.0,0.008,3.2216683014304808
356,0.9864978855469222,6.019055813021325,0.0,0.008,3.2221652685493165
357,0.9868403953661572,6.019284546663909,0.0,0.008,3.223345241356072
358,0.986824992716953,6.019820494887758,0.0,0.008,3.2234384267595515
359,0.9866219427191275,6.019736565153986,0.0,0.008,3.2227527027526306
360,0.9866025010403738,6.0201631833382745,0.0,0.008,3.222803391274683
361,0.9868932467106256,6.020249878291131,0.0,0.008,3.2237763437225544
362,0.9868783800667722,6.020290794112488,0.0,0.008,3.223738735279634
363,0.9866442628184495,6.02004153127137,0.0,0.008,3.222907245089369
364,0.986304209547627,6.019585781178719,0.0,0.008,3.2216744933238544
365,0.9861985241475784,6.01987951288037,0.0,0.008,3.221407874447676
366,0.9862762123309216,6.019706368802477,0.0,0.008,3.2216153110115617
367,0.9864322130460248,6.019706976191951,0.0,0.008,3.2221250410563704
368,0.9860692163495685,6.020271947128156,0.0,0.008,3.221090477641778
369,0.9862043017113252,6.020482584513263,0.0,0.008,3.221588104055681
370,0.9859213712883725,6.0201970756263865,0.0,0.008,3.2205875007390747
371,0.9858951840460293,6.020610481762259,0.0,0.008,3.2206125319340337
372,0.9858833573591452,6.020504827283822,0.0,0.008,3.220545639106431
373,0.985590409017292,6.020701773977629,0.0,0.008,3.219641336717695
374,0.9853791999037282,6.021140134516027,0.0,0.008,3.2190685590743673
375,0.9852606448083453,6.020988416792855,0.0,0.008,3.218640707836225
376,0.9853067100762084,6.02163046781579,0.0,0.008,3.218962807549282
377,0.9851503919669371,6.021566726327478,0.0,0.008,3.2184350873353567
378,0.9854504038688104,6.021743270894609,0.0,0.008,3.2194624048176257
379,0.9854464856455275,6.021758963680907,0.0,0.008,3.2194537989713923
380,0.9852705881936826,6.021549963082873,0.0,0.008,3.2188232817577496
381,0.9848326656188774,6.022101299032101,0.0,0.008,3.217539903095809
382,0.985008206240858,6.022018386043312,0.0,0.008,3.218091256876721
383,0.9853573269086702,6.022018602774982,0.0,0.008,3.2192319166427614
384,0.9850496613451635,6.022161503534087,0.0,0.008,3.2182649351053483
385,0.9851035993088262,6.022233672360962,0.0,0.008,3.218460440968915
386,0.9849143726044526,6.02249019351516,0.0,0.008,3.2179107452970177
387,0.9849490001784866,6.022293286193207,0.0,0.008,3.2179712728433296
388,0.9849122268920366,6.022311576250176,0.0,0.008,3.217856015579035
389,0.9850644438385349,6.022808688849118,0.0,0.008,3.218486158165603
390,0.9847555440083409,6.0225199668043565,0.0,0.008,3.2173997736231583
391,0.9849151145448324,6.0227813711032585,0.0,0.008,3.217990958852577
