step,peak,width,gain,chi,norm
151,0.9987238365216592,6.001822750530372,0.0702157050585899,0.008561725640468719,3.2574253076874613
152,0.9982875423642174,6.00004882053985,0.15448399061197143,0.009235871924895772,3.255521080003458
153,0.9980255658279678,6.001012275471849,0.060087117349718416,0.008480696938797747,3.254928044636797
154,0.9979402461443456,6.000675870658541,0.013484392384142646,0.00810787513907314,3.2545585599264997
155,0.9994391525835914,5.998041257709969,0.22446273717234452,0.009795701897378755,3.258731294460878
156,0.9986386050169672,6.000898225201285,0.12409503360781912,0.008992760268862553,3.2568964412829464
157,1.002012533064673,6.001507737035958,0.24340997316521062,0.009947279785321686,3.2680659119131437
158,1.0027067474286615,6.001559342703374,0.013067457705400465,0.008104539661643203,3.270344153871869
159,0.9990869610493924,5.997110463906292,0.14903183388089347,0.009192254671047149,3.2573301823510485
160,0.9991628851609119,5.999888756988741,0.21655492576691526,0.009732439406135322,3.258332203085482
161,0.9992807723444758,5.999238974305129,0.12176472197376237,0.008974117775790099,3.2585401776571983
162,1.0000223664588512,5.996632526006105,0.2031904440436624,0.0096255235523493,3.260249971044914
163,1.000308448191884,5.9994345965702145,0.10565424023980441,0.008845233921918435,3.26194449211577
164,0.9995483487575765,5.999183030196392,0.12791009711470852,0.009023280776917667,3.2593975163273043
165,0.9986370389781541,6.001697633096135,0.23709392175573688,0.009896751374045895,3.2571082595906806
166,0.9986484521583943,6.0009672689538025,0.023171679048231142,0.008185373432385849,3.2569472924790874
167,0.998839173480706,5.999142280883937,0.24577012898025177,0.009966161031842015,3.2570739258786827
168,0.996823037491303,6.000254928996488,0.1846264893001121,0.009477011914400897,3.250801007888363
169,0.9970442338775994,5.999797956284054,0.09238998878903626,0.008739119910312291,3.2513985465355115
170,1.000136351285372,5.998828921083293,0.18604732651170056,0.009488378612093605,3.261218663331545
171,1.0003068379856872,5.999327827819856,0.009267784325649231,0.008074142274605194,3.261910215703093
172,1.0002609832552602,5.999941968684353,0.10987712970316085,0.008879017037625288,3.2619276337119394
173,1.0005579280957206,5.999641779142918,0.005149585819368224,0.008041196686554945,3.2628143678188923
174,0.9998934994350852,5.998929511509843,0.05860516556201892,0.008468841324496152,3.260454114183706
175,1.0009965603813458,6.001474627588752,0.14042267865446004,0.00912338142923568,3.2647433093480127
176,1.0011605340416847,6.000785288959956,0.19490039837395426,0.009559203186991634,3.2650905754748734
177,1.0007740891789534,6.000917716720053,0.027031866791107168,0.008216254934328857,3.2638662741992435
178,1.0011708678414757,6.00017123872678,0.09115527220851838,0.008729242177668147,3.2649572155524083
179,1.0004226133406975,6.001139022676876,0.1497742186321009,0.009198193749056808,3.2627801532471348
180,1.0002207840805408,6.0011047318178985,0.004975350753839675,0.008039802806030718,3.2621125869355354
181,0.9996407210100731,5.9976290434482635,0.22308707006558245,0.00978469656052466,3.259276518046623
182,0.9990402157590386,5.9990469198711125,0.17831293726555114,0.009426503498124409,3.2577036042755325
183,1.0000924643837,6.000276473847387,0.1873076083629713,0.00949846086690377,3.2614689927015315
184,1.0010260764722791,6.001007677074386,0.19227910927201353,0.009538232874176109,3.2647125614082912
185,1.0012380382113226,6.000846847720755,0.046279841383480846,0.008370238731067847,3.265360088905661
186,1.0007417663158393,6.001192257896189,0.07512684321215185,0.008601014745697215,3.2638355157533914
187,1.0010915808181398,5.995169977311093,0.22806623081968588,0.009824529846557488,3.2633377704696604
188,1.0010969418698568,5.995013340290904,0.0027224767921678328,0.008021779814337344,3.263312614865736
189,1.0011716020496473,5.99898640370675,0.2001585374258272,0.009601268299406619,3.264637233318115
190,1.0004293401792352,5.9981690925989435,0.10638121082009602,0.00885104968656077,3.2619946210181623
191,0.9987326716193388,6.000513403095955,0.17860643257610018,0.009428851460608801,3.257098784428304
192,0.9978173508040573,5.997672655755565,0.23028443086001024,0.009842275446880083,3.253343342862658
193,0.9981033464568231,5.998046114090557,0.23504792944342134,0.00988038343554737,3.2543771359452522
194,0.997953627136799,5.999472096772897,0.044551654746173425,0.008356413237969389,3.2542757356737497
195,0.9983576744796108,6.000756448004475,0.035409945012324,0.008283279560098592,3.2559417691782824
196,0.9975627788965016,6.0003566476172185,0.10105485733410668,0.008808438858672855,3.253240998893379
197,0.9991117139417238,5.998538811081282,0.1883408190796442,0.009506726552637155,3.257798774234581
198,0.9981047471150393,5.999015262270399,0.17716663097458815,0.009417333047796704,3.2546446093847106
199,0.9986898871777714,6.001174551744083,0.21862097481895806,0.009748967798551665,3.257138678667274
200,0.9984458094248982,5.999754519012716,0.07661498047332213,0.008612919843786577,3.255957350542679
201,0.9992503947225561,6.00196093557055,0.16272346291459358,0.009301787703316747,3.2591802421836733
202,1.0002068702994562,6.000468485886747,0.18223683361314555,0.009457894668905164,3.2618942794737555
203,0.9999526154142141,6.002111981136404,0.13854238368115604,0.009108339069449248,3.2615116617546245
204,0.997700803038816,5.99983016490013,0.23875457081257645,0.009910036566500613,3.25354837608257
205,0.9971486326432882,6.001080888299017,0.1551323858366548,0.009241059086693239,3.252086634611896
206,1.0000182559453945,6.002219415313124,0.096742207102162,0.008773937656817296,3.2617549505866825
207,0.9992747589077552,5.9999254735365195,0.13669289754899006,0.009093543180391921,3.2587070011648374
208,0.9989473195095749,6.000375098488172,0.05545538987286999,0.00844364311898296,3.2577612565755847
209,0.9987952931412503,6.000172438046778,0.03051830500111813,0.008244146440008945,3.2572104621265656
210,0.9977419172033068,6.000142264553815,0.12182254360582767,0.008974580348846623,3.2537670753297077
211,0.9986339954351637,5.999723503891232,0.08305790996427098,0.008664463279714167,3.2565626126733753
212,0.9976141659593184,5.998474051462139,0.08673572685939207,0.008693885814875136,3.252898167587896
213,0.9963818549586718,6.0013365613023,0.07896277786993158,0.008631702222959453,3.249655099312802
214,0.9984978373074633,6.002072088615176,0.16843253176495332,0.009347460254119627,3.25675583822652
215,0.9988970530934959,6.000134469468103,0.16514617866315526,0.009321169429305241,3.2575320087526056
216,0.9980019356229619,5.999287940977688,0.12506365948307785,0.009000509275864623,3.254383318836187
217,0.9992276951288144,6.000519056109618,0.1734854375981629,0.009387883500785303,3.258714705854486
218,0.999121235383946,6.000697732460814,0.018129566239069084,0.008145036529912553,3.258416027325405
219,0.998967312111723,5.99911743760644,0.0925971963516792,0.008740777570813433,3.2574850230459385
220,0.9987746631921941,5.999111840036718,0.014440613223972387,0.00811552490579178,3.2568553039108594
221,1.000731357022281,6.000666501012933,0.23742368737241676,0.009899389498979333,3.2636585948131716
222,0.9999825593940131,6.000345424169141,0.045632730126411475,0.008365061841011292,3.261129311094548
223,0.9965003955946787,5.999645540022188,0.2108133831604109,0.009686507065283288,3.249583793255479
224,0.9984022673786521,6.000996952076154,0.16450419207491832,0.009316033536599348,3.256152449544398
225,0.9975718332014207,6.001309626018124,0.10683689435781726,0.008854695154862539,3.253528859127575
226,0.9988804906315722,5.999508961262888,0.145402636497274,0.009163221091978192,3.257308197542003
227,0.9986104125480797,6.0006756333659945,0.22644178805683252,0.009811534304454661,3.256744093132589
228,0.998099010901897,5.993966552820216,0.22616567371785393,0.00980932538974283,3.2532560865143085
229,0.9976582967861021,5.995878934165419,0.1208104774609074,0.008966483819687258,3.252338306754157
230,0.9975483290273621,5.996156649693307,0.06329877550064611,0.008506390204005168,3.252055126215013
231,0.9965924873118874,5.999865121002712,0.12028759824439153,0.008962300785955134,3.2499435746733374
232,0.9977350667747878,6.000756480225665,0.0972394168267584,0.008777915334614068,3.25391126872525
233,0.9970363739467745,5.999225189389443,0.07181773714387235,0.00857454189715098,3.2512177161796245
234,0.9971467728561288,5.998832493584971,0.05987316452191552,0.008478985316175323,3.2514712917403523
235,0.9971422896004483,5.998899955905178,0.01564010547048847,0.008125120843763907,3.2514749555926166
236,0.998079079166045,6.002061623251493,0.21780810787307167,0.009742464862984574,3.2553871553925084
237,0.9990773690292944,6.000263867948468,0.2076851644338081,0.009661481315470464,3.258155174259969
238,0.9983328193591269,5.99955680727238,0.09704738990088227,0.008776379119207058,3.2555352453963704
239,0.9982398549237106,6.000281550330893,0.03798775547161956,0.008303902043772956,3.255428700144632
240,0.9986635225367589,6.000594187001704,0.05440552607623242,0.00843524420860986,3.256895196534346
241,0.9998259706593526,6.0002318758984154,0.1251417112900818,0.009001133690320655,3.260587794571966
242,1.000150316672332,5.999881025182162,0.016119036526030778,0.008128952292208247,3.2615501770365176
243,1.0014623178073525,5.99866622098645,0.14723598428189946,0.009177887874255197,3.2654980562795006
244,1.0001966614140947,5.998285510208004,0.2429373753122861,0.00994349900249829,3.261267598144174
245,0.99987866812307,5.998697481992558,0.016764893329433123,0.008134119146635465,3.2603426978303385
246,0.9999521590366102,5.998944824928461,0.04673401156291576,0.008373872092503327,3.2606495532028177
247,0.998292986166728,6.001283648982986,0.10299357879538046,0.008823948630363043,3.255873815520562
248,0.996853759923154,6.00059597300738,0.12392862494443518,0.008991428999555481,3.2509935851637635
249,0.99742035938073,6.001674856996759,0.06844722864896949,0.008547577829191756,3.2531338210870864
250,0.9973675713768498,5.999455820142179,0.06303500104166046,0.008504280008333285,3.2523602259629216
251,0.9968952702100898,6.0001957796738825,0.013544939969403036,0.008108359519755224,3.251020546380612
252,0.9968447606355684,6.0007709278204935,0.018682664940390392,0.008149461319523123,3.2510116287990956
253,0.9967292339076107,6.000707015893089,0.033125419217050006,0.008265003353736401,3.250617550587843
254,0.9981481414686866,6.001975975245759,0.16045975564899587,0.009283678045191968,3.2555891841327207
255,0.9978755273665337,6.002035451580575,0.003147217020591342,0.008025177736164731,3.2547161441186567
256,0.9981146631217823,5.99874359438914,0.13092261506932384,0.009047380920554592,3.254603248215934
257,0.9957397045217623,6.002139586332224,0.24885628875837168,0.009990850310066973,3.247778021273174
258,0.995878114293689,6.001475916534142,0.006489985450375574,0.008051919883603004,3.248049881879246
259,0.9962700154811103,5.999760338322348,0.0728725624468233,0.008582980499574587,3.248863606354288
260,0.9971888294013738,5.998018978822712,0.11058665638594811,0.008884693251087586,3.2513879423406875
261,0.9990264036238118,6.000056468652901,0.1022507843370237,0.00881800627469619,3.257932660984678
262,0.9991867606142726,6.000196961866968,0.060001183312920064,0.008480009466503362,3.2584937510545355
263,0.9997429195260972,5.99983556511465,0.019353718444588497,0.008154829747556708,3.2602092794118596
264,0.9973150594066581,6.000091917878341,0.19537495775804686,0.009562999662064375,3.252361390917765
265,0.9972283873738311,6.000795912060146,0.008157570277427001,0.008065260562219416,3.252269521776552
266,0.9994689155371559,5.999653109417436,0.1473869685187596,0.009179095748150077,3.2592661808907244
267,0.9989269875423179,5.998995009404145,0.08380416859155854,0.008670433348732468,3.2573202928543297
268,0.9958038869877607,6.000634148956114,0.208329475372721,0.009666635802981768,3.247580013111246
269,0.9989963282117565,5.998711017584872,0.1591568215039033,0.009273254572031228,3.2574692933683105
270,0.9996707786009363,6.000984904283241,0.21671989000510458,0.009733759120040836,3.2602862526769094
271,0.9994842168821789,6.000587993802551,0.04649364401309464,0.008371949152104758,3.259570006979159
272,1.00015022233506,5.997169147164536,0.13138263943230907,0.009051061115458472,3.260812694356839
273,0.999292488670607,5.99786122707267,0.01742588820741825,0.008139407105659347,3.2582041895319596
274,0.9980873485828466,5.999398761723995,0.21914549856141194,0.009753163988491294,3.2546919022881573
275,0.9992858931691043,5.999790691319835,0.11377804263679805,0.008910224341094385,3.2587067084126984
276,0.9985831320377262,5.998788968629827,0.08311828435733257,0.008664946274858662,3.2561431232314404
277,0.9988171482173868,5.999378662158874,0.00960480582698714,0.008076838446615896,3.2570662709957365
278,0.998368675522361,5.99894092072168,0.1404545580294289,0.009123636464235432,3.2554850620053006
279,0.9983476150659412,6.000151028506349,0.15504530525569976,0.009240362442045598,3.255744713100543
280,0.9986336273145975,6.000527838050428,0.027622793807126567,0.008220982350457012,3.256779695268459
281,0.9984738929515781,6.000471760964858,0.14284435642206925,0.009142754851376554,3.256243548363105
282,0.9988396096897691,6.000315608702774,0.04855948794953599,0.008388475903596287,3.257393846348007
283,0.9986548106227237,5.9992185136651734,0.06900273700402973,0.008552021896032238,3.256493434943722
284,0.9988141212180807,6.000149543805486,0.10191705506397608,0.00881533644051181,3.2572656488809146
285,0.9995072634488247,5.999686995332205,0.09854363707257266,0.008788349096580583,3.2594004378293784
286,1.001037150719649,5.9998749076664755,0.19778663440808908,0.009582293075264712,3.26444053183875
287,1.0001452430980171,6.000174581038888,0.15998591679494187,0.009279887334359534,3.2616134192708386
288,0.9994036822926055,5.999210679077933,0.10058342383084076,0.008804667390646725,3.2589332875676624
289,0.9995297142598369,5.998762229122741,0.023252738375821508,0.008186021907006572,3.2592224397109604
290,0.9984593495676781,5.998013940345901,0.22994684416625075,0.009839574753330006,3.2555291744824912
291,0.9994735695730081,5.999397533107971,0.09213670789464709,0.008737093663157176,3.2592119366812815
292,1.000071466530792,5.998648596610793,0.020632333442836215,0.00816505866754269,3.26095807559082
293,0.9978507914162791,6.000304554657367,0.20667057377443315,0.009653364590195466,3.2541661363755088
294,0.9981382229940273,6.000199350968861,0.10152157589789476,0.008812172607183158,3.255074964990079
295,0.9979724165356556,5.999768248191914,0.0009726081136800513,0.00800778086490944,3.2544173277284285
296,1.0004096877821498,6.001973892252612,0.21257532109211566,0.009700602568736926,3.262964943553646
297,1.0003117064065696,6.001488182720291,0.012203076333564822,0.008097624610668519,3.2625133472842593
298,1.0010088360919955,6.0060070964887595,0.14665346349608532,0.009173227707968683,3.266015938237874
299,1.0007827031270755,6.005512927595871,0.01618797468107691,0.008129503797448616,3.265143793853692
300,0.9993098534657774,5.998572123940202,0.15157944751430497,0.009212635580114441,3.2584538946974555
301,0.9984118651316178,5.9998473342794885,0.11023030986877883,0.008881842478950231,3.2558718409557508
302,0.9981893867575135,6.00063276588555,0.035251610041622194,0.008282012880332978,3.2553593840187562
303,1.0025133864971585,5.999574547134784,0.18879721221810697,0.009510377697744855,3.269172790489183
304,0.9979277828833534,5.999039350425515,0.178719755211697,0.009429758041693576,3.2540740931536
305,0.9962397388729566,5.995280460595937,0.22604996229362026,0.009808399698348963,3.2475517594554737
