t,kappa,ang_err,bmag,leakage,spread
11.790000000000001,0.0,0.8386531077769077,4.605693743446337e-05,0.26174991386023866,6.722976407842478
11.8,0.0,0.8386971519310453,4.597645583988808e-05,0.26208436544133584,6.725848249796588
11.81,0.0,0.8387411468405159,4.589614401885701e-05,0.262418773510498,6.728719734596091
11.82,0.0,0.8387850924971008,4.5816001525304354e-05,0.2627531376980833,6.7315908626594165
11.83,0.0,0.8388289888927405,4.573602791460806e-05,0.2630874576354771,6.734461634404248
11.84,0.0,0.8388728360196858,4.565622274359202e-05,0.2634217329550907,6.737332050247527
11.85,0.0,0.8389166338704199,4.557658557051646e-05,0.2637559632903592,6.740202110605456
11.86,0.0,0.8389603824375826,4.5497115955068675e-05,0.2640901482757409,6.7430718158935
11.870000000000001,0.0,0.839004081714136,4.541781345836593e-05,0.2644242875467151,6.7459411665263795
11.88,0.0,0.8390477316932214,4.533867764294268e-05,0.26475838073978086,6.748810162918085
11.89,0.0,0.8390913323683158,4.525970807275314e-05,0.26509242749245576,6.75167880548187
11.9,0.0,0.8391348837329273,4.518090431315037e-05,0.2654264274432739,6.754547094630254
11.91,0.0,0.8391783857810582,4.5102265930904294e-05,0.2657603802317849,6.757415030775028
11.92,0.0,0.8392218385067363,4.502379249417279e-05,0.2660942854985521,6.760282614327248
11.93,0.0,0.8392652419043096,4.494548357251103e-05,0.2664281428851511,6.763149845697242
11.94,0.0,0.8393085959684048,4.4867338736864136e-05,0.26676195203416864,6.766016725294617
11.950000000000001,0.0,0.8393519006937797,4.478935755955455e-05,0.2670957125892005,6.768883253528246
11.96,0.0,0.8393951560754367,4.471153961428228e-05,0.2674294241948505,6.771749430806284
11.97,0.0,0.8394383621086408,4.4633884476120746e-05,0.26776308649672853,6.774615257536159
11.98,0.0,0.8394815187889155,4.455639172151118e-05,0.2680966991414494,6.77748073412458
11.99,0.0,0.8395246261120217,4.447906092825641e-05,0.26843026177663154,6.780345860977537
12.0,0.0,0.8395676840738098,4.440189167550837e-05,0.2687637740508947,6.783210638500297
12.01,0.0,0.8396106926704809,4.432488354377591e-05,0.26909723561385923,6.786075067097413
12.02,0.0,0.8396536518984457,4.4248036114912575e-05,0.2694306461161443,6.7889391471727265
12.030000000000001,0.0,0.8396965617543057,4.417134897211062e-05,0.26976400520936616,6.791802879129357
12.040000000000001,0.0,0.8397394222350032,4.409482169990341e-05,0.270097312546137,6.794666263369718
12.05,0.0,0.8397822333374401,4.401845388414135e-05,0.2704305677800631,6.797529300295508
12.06,0.0,0.8398249950590522,4.394224511201529e-05,0.27076377056574363,6.800391990307719
12.07,0.0,0.8398677073972669,4.386619497202484e-05,0.2710969205587688,6.803254333806632
12.08,0.0,0.8399103703499131,4.379030305399329e-05,0.27143001741571837,6.806116331191819
12.09,0.0,0.8399529839148698,4.3714568949045634e-05,0.27176306079416057,6.808977982862152
12.1,0.0,0.8399955480903474,4.363899224961727e-05,0.2720960503526501,6.811839289215796
12.11,0.0,0.8400380628746453,4.3563572549437294e-05,0.27242898575072677,6.8147002506502155
12.120000000000001,0.0,0.8400805282664772,4.3488309443539316e-05,0.27276186664891383,6.817560867562167
12.13,0.0,0.8401229442646088,4.3413202528239065e-05,0.2730946927087167,6.820421140347716
12.14,0.0,0.8401653108681892,4.333825140114552e-05,0.27342746359262127,6.823281069402225
12.15,0.0,0.8402076280763575,4.3263455661137025e-05,0.2737601789640923,6.826140655120359
12.16,0.0,0.8402498958886921,4.318881490837821e-05,0.27409283848757227,6.8289998978960895
12.17,0.0,0.8402921143047677,4.3114328744293785e-05,0.27442544182847906,6.831858798122691
12.18,0.0,0.8403342833246699,4.3039996771588546e-05,0.2747579886532052,6.834717356192746
12.19,0.0,0.8403764029483978,4.296581859421385e-05,0.2750904786291162,6.837575572498149
12.200000000000001,0.0,0.8404184731762787,4.289179381738281e-05,0.27542291142454833,6.840433447430097
12.21,0.0,0.8404604940088918,4.281792204756194e-05,0.275755286708808,6.843290981379105
12.22,0.0,0.840502465447023,4.2744202892464205e-05,0.2760876041521697,6.846148174734996
12.23,0.0,0.8405443874916134,4.267063596104192e-05,0.2764198634258743,6.849005027886908
12.24,0.0,0.8405862601438412,4.259722086348609e-05,0.2767520642021284,6.851861541223297
12.25,0.0,0.8406280834050364,4.25239572112175e-05,0.27708420615410134,6.854717715131932
12.26,0.0,0.8406698572769029,4.245084461689284e-05,0.2774162889559249,6.857573549999901
12.27,0.0,0.8407115817612336,4.237788269438647e-05,0.27774831228269126,6.860429046213611
12.280000000000001,0.0,0.8407532568599576,4.2305071058788054e-05,0.27808027581045114,6.86328420415879
12.290000000000001,0.0,0.8407948825753557,4.223240932640839e-05,0.2784121792162132,6.866139024220486
12.3,0.0,0.840836458909751,4.215989711475997e-05,0.2787440221779412,6.868993506783072
12.31,0.0,0.840877985865907,4.2087534042571455e-05,0.2790758043745537,6.8718476522302465
12.32,0.0,0.8409194634466135,4.2015319729763556e-05,0.27940752548592157,6.8747014609450305
12.33,0.0,0.8409608916547713,4.194325379744859e-05,0.2797391851928668,6.877554933309775
12.34,0.0,0.8410022704936848,4.187133586793971e-05,0.28007078317716105,6.8804080697061565
12.35,0.0,0.8410435999669228,4.179956556473995e-05,0.28040231912152386,6.883260870515184
12.36,0.0,0.8410848800779203,4.1727942512519185e-05,0.2807337927096213,6.886113336117196
12.370000000000001,0.0,0.8411261108307189,4.16564663371443e-05,0.281065203626064,6.888965466891864
12.38,0.0,0.8411672922292279,4.1585136665640274e-05,0.2813965515564064,6.891817263218187
12.39,0.0,0.8412084242776783,4.151395312620712e-05,0.28172783618714403,6.894668725474511
12.4,0.0,0.841249506980561,4.144291534821249e-05,0.2820590572057132,6.8975198540385065
12.41,0.0,0.8412905403425448,4.137202296218359e-05,0.28239021430048844,6.900370649287186
12.42,0.0,0.8413315243684023,4.130127559979953e-05,0.28272130716078137,6.903221111596903
12.43,0.0,0.8413724590632268,4.123067289389686e-05,0.28305233547683917,6.906071241343345
12.44,0.0,0.8414133444321186,4.11602144784511e-05,0.2833832989398428,6.9089210389015445
12.450000000000001,0.0,0.8414541804805777,4.108989998859028e-05,0.28371419724190583,6.911770504645876
12.46,0.0,0.8414949672141905,4.101972906057649e-05,0.2840450300760722,6.9146196389500565
12.47,0.0,0.8415357046387619,4.0949701331807696e-05,0.2843757971363151,6.917468442187146
12.48,0.0,0.8415763927602908,4.0879816440812315e-05,0.28470649811753546,6.920316914729557
12.49,0.0,0.841617031584978,4.081007402724552e-05,0.28503713271556047,6.92316505694904
12.5,0.0,0.8416576211192157,4.0740473731884503e-05,0.28536770062714134,6.926012869216702
12.51,0.0,0.8416981613696097,4.067101519662537e-05,0.2856982015499525,6.928860351902995
12.52,0.0,0.8417386523428991,4.060169806447539e-05,0.28602863518258953,6.931707505377723
12.530000000000001,0.0,0.8417790940460153,4.053252197955148e-05,0.2863590012245679,6.934554330010044
12.540000000000001,0.0,0.8418194864860951,4.046348658707681e-05,0.28668929937632115,6.937400826168466
12.55,0.0,0.8418598296704984,4.039459153337749e-05,0.2870195293391994,6.940246994220854
12.56,0.0,0.841900123606742,4.032583646587546e-05,0.28734969081546796,6.9430928345344265
12.57,0.0,0.8419403683025029,4.0257221033084655e-05,0.2876797835083053,6.945938347475763
12.58,0.0,0.8419805637657007,4.018874488461072e-05,0.28800980712180213,6.948783533410795
12.59,0.0,0.8420207100043786,4.0120407671141543e-05,0.28833976136095923,6.95162839270482
12.6,0.0,0.8420608070268498,4.005220904444998e-05,0.28866964593168587,6.954472925722489
12.61,0.0,0.8421008548415103,3.9984148657381396e-05,0.28899946054079895,6.95731713282782
12.620000000000001,0.0,0.8421408534570363,3.9916226163858504e-05,0.28932920489602065,6.960161014384193
12.63,0.0,0.8421808028821691,3.984844121886799e-05,0.28965887870597706,6.9630045707543475
12.64,0.0,0.8422207031260003,3.978079347846908e-05,0.289988481680197,6.965847802300396
12.65,0.0,0.8422605541976154,3.9713282599774e-05,0.2903180135291095,6.96869070938381
12.66,0.0,0.8423003561063913,3.964590824095709e-05,0.29064747396404356,6.971533292365431
12.67,0.0,0.8423401088619293,3.957867006124814e-05,0.2909768626972252,6.97437555160547
12.68,0.0,0.8423798124739026,3.951156772092166e-05,0.29130617944177706,6.977217487463509
12.69,0.0,0.8424194669521867,3.944460088129886e-05,0.2916354239117159,6.980059100298496
12.700000000000001,0.0,0.842459072306815,3.937776920474188e-05,0.2919645958219514,6.982900390468757
12.71,0.0,0.8424986285481424,3.931107235465718e-05,0.29229369488828477,6.985741358331984
12.72,0.0,0.842538135686544,3.924450999547841e-05,0.2926227208274068,6.9885820042452504
12.73,0.0,0.8425775937325857,3.91780817926703e-05,0.29295167335689687,6.991422328565004
12.74,0.0,0.842617002697065,3.911178741272656e-05,0.29328055219522015,6.994262331647062
12.75,0.0,0.8426563625909602,3.904562652316391e-05,0.29360935706172747,6.997102013846629
12.76,0.0,0.8426956734254354,3.897959879251868e-05,0.2939380876766529,6.999941375518281
12.77,0.0,0.8427349352117322,3.891370389033823e-05,0.29426674376111234,7.002780417015979
12.780000000000001,0.0,0.8427741479612987,3.8847941487183024e-05,0.29459532503710184,7.005619138693062
12.790000000000001,0.0,0.8428133116858953,3.878231125462743e-05,0.2949238312274963,7.00845754090225
12.8,0.0,0.8428524263971973,3.871681286523884e-05,0.2952522620560477,7.011295623995651
