step,chi,peak,width,norm
0.0,0.008,0.998655932946888,4.300768434266859,3.2606922417497253
1.0,0.008094823872523239,0.9923301865954901,4.353883431188384,3.2466851633601412
2.0,0.008224165992734445,0.990014806121588,4.384360968345838,3.234588386661467
3.0,0.008431766877864573,0.9847768691514536,4.41956106017218,3.2226752014341637
4.0,0.008763261603724733,0.9764841528647477,4.470306221661021,3.212640776448929
5.0,0.009178236471078169,0.9708709239445719,4.52646658565587,3.2064841956238666
6.0,0.009642144195041917,0.9675512230897563,4.542640253002289,3.1967601934849537
7.0,0.010104962900471897,0.9675619770255,4.580507649172411,3.1881563355157816
8.0,0.01064117204962487,0.9626043153462911,4.609931968361394,3.1823421109356445
9.0,0.011230688221289798,0.9589766365757127,4.622403542629519,3.174961328526511
10.0,0.011813391231251533,0.9593524920675113,4.682218334929696,3.1696837253281323
11.0,0.012382408887210981,0.9601877038465885,4.670088472813666,3.168062054398459
12.0,0.012984566284512875,0.9579010168042275,4.6580162325184,3.1643667518411105
13.0,0.013599237813676135,0.9569858525995638,4.6468535383512375,3.1625839504606414
14.0,0.014149106483381763,0.9612268725949231,4.67195533862248,3.164491144134988
15.0,0.014682279309453606,0.96226729638128,4.694980597183794,3.162024073420868
16.0,0.015171581501931075,0.965122791111348,4.715963441058986,3.163216480205341
17.0,0.015602692251489414,0.9689394872130809,4.798038603290049,3.166593338521025
18.0,0.01599551425425745,0.9714362287983627,4.795198595724851,3.1708102613091214
19.0,0.016355973067615805,0.9735427821093701,4.791297735421884,3.1764722519298694
20.0,0.016712764541553675,0.973739339330834,4.817357321803596,3.181234739333177
21.0,0.017028337889704714,0.9764414169539111,4.834904414306009,3.1848046857948416
22.0,0.017305917946856847,0.9789338636523379,4.856983802710434,3.191666861210008
23.0,0.017485023338953454,0.985466121138034,4.880700976984788,3.198400313461908
24.0,0.017648799637876727,0.986464835935588,4.854366938258407,3.2090780683134836
25.0,0.0176806383626545,0.9952446040621051,4.841758018371817,3.221808810596366
26.0,0.017671542911785274,0.997971094743963,4.817272610127352,3.2309991715519293
27.0,0.017652199825961702,1.0013453768594713,4.86614749581652,3.2431060390763875
28.0,0.01763289542630978,1.0068709060550096,4.897205309507386,3.2523370827649285
29.0,0.017613629635457158,1.0133175200521705,4.881019519877411,3.263557034405952
30.0,0.017594402376186244,1.0185551288042891,4.832017343574629,3.273929315954874
31.0,0.01757521357143387,1.022752667932495,4.801631715751037,3.2836497713633923
32.0,0.017556063144291003,1.029258299885385,4.771997331279211,3.2958308582984683
33.0,0.01753695101800242,1.033503089438308,4.787080616535884,3.3038903486787516
34.0,0.017517877115966415,1.0362516073092274,4.718553600830764,3.3150721937466803
35.0,0.01749884136173448,1.0412330600873978,4.739384179237184,3.328606202945779
36.0,0.017479843679011012,1.0464878602484708,4.713727783749296,3.3410580250800876
37.0,0.01746088399165299,1.0503213443007395,4.717887107755765,3.35730377163389
38.0,0.017441962223669682,1.0561157646735346,4.724719388582589,3.3676753176426066
39.0,0.017423078299222343,1.06461367468839,4.698879925929548,3.3774826304227035
40.0,0.017404232142623897,1.073072996974962,4.666188720373056,3.3895425079429455
41.0,0.01738542367833865,1.0788134809425134,4.698874498331723,3.4000463825898706
42.0,0.017366652830981974,1.0812692409915423,4.730141993642516,3.4127935754621843
43.0,0.01734791952532001,1.085698954347671,4.738839921586704,3.421938375790304
44.0,0.01732922368626937,1.089912724527812,4.747464057610976,3.433373438569353
45.0,0.01731056523889683,1.0950731653483061,4.743420970064724,3.443221222000668
46.0,0.017291944108419034,1.09949541314159,4.74968919936486,3.4544894965293977
47.0,0.017273360220202195,1.1041881242688218,4.756618351670614,3.465566404442062
48.0,0.017254813499761792,1.1123801417082246,4.750350425228948,3.477508335832217
49.0,0.017236303872762267,1.1197709617298623,4.714408250998761,3.4927662441728153
50.0,0.01721783126501674,1.1249205250842147,4.683373607096416,3.5058285122206154
51.0,0.017199395602486706,1.1351828990062192,4.677474230931665,3.5185994318367375
52.0,0.017180996811281733,1.1406646377242593,4.690017209658352,3.5320538782018893
53.0,0.01716263481765917,1.1467615528469892,4.650277575558384,3.545285263690111
54.0,0.017144309548023852,1.150394011569699,4.640062087049942,3.556394924647814
55.0,0.017126020928927805,1.156830236363088,4.654386954876891,3.5698139288413775
56.0,0.017107768887069948,1.1638097457625984,4.674427048430692,3.5838135021867723
57.0,0.017089553349295808,1.1709172463126398,4.704407927967178,3.5970678944230823
58.0,0.017071374242597217,1.176652310705276,4.687472456729948,3.614634279229663
59.0,0.017053231494112024,1.1857690715338283,4.725005533720794,3.6338310203538713
60.0,0.0170351250311238,1.1920760411602553,4.753217457585006,3.6500247699505226
61.0,0.017017054781061552,1.1949120598285259,4.765147389616529,3.6660252451793145
62.0,0.01699902067149943,1.198591799305997,4.766722403424087,3.681051255185667
63.0,0.01698102263015643,1.2059880692140417,4.738935849748057,3.698905867867119
64.0,0.016963060584896116,1.2140884802066911,4.732682396829826,3.715129606431204
65.0,0.016945134463726325,1.2221979012342419,4.681268799860517,3.73304141801017
66.0,0.016927244194798872,1.2281335815364032,4.660742098302898,3.7463456827156314
67.0,0.016909389706409275,1.2372545931925392,4.613088952741599,3.7616791474790148
68.0,0.016891570926996457,1.2451629920705376,4.578671661560356,3.776987193542763
69.0,0.016873787785142463,1.2544153801096916,4.619601721145749,3.798763864524798
70.0,0.01685604020957218,1.2608812879464228,4.6295455565537305,3.8190055198155988
71.0,0.016838328129153035,1.2698072124180717,4.602543599280867,3.83761326036094
72.0,0.01682065147289473,1.2773792831339783,4.617304784741008,3.8534992060597704
73.0,0.01680301016994894,1.2883385343330034,4.605723128043364,3.8753474335134617
74.0,0.016785404149609044,1.2959397362644423,4.584011588910241,3.892443731474778
75.0,0.016767833341309827,1.3017974780087354,4.542127943598258,3.911930897569698
76.0,0.016750297674627206,1.3142835732271947,4.509127177204046,3.935181812828117
77.0,0.016732797079277953,1.3251230331607557,4.4934308823559945,3.9580140737176173
78.0,0.016715331485119396,1.33413273743639,4.51401061689266,3.982207516946215
79.0,0.016697900822149156,1.3434955245098095,4.497251683156667,4.0021901661873684
80.0,0.016680505020504856,1.3531249203605809,4.517441211306933,4.024228221782925
81.0,0.016663144010463846,1.361626039083052,4.507624868907758,4.046117544160844
82.0,0.016645817722442918,1.373184929982885,4.481325401717636,4.071157281449252
83.0,0.01662852608699803,1.3803827951639145,4.434872718958821,4.094757769223027
84.0,0.016611269034824034,1.3919762805210716,4.395963917293189,4.119440210915447
85.0,0.016594046496754385,1.40376721722392,4.349327466148947,4.1427525362334086
86.0,0.016576858403760875,1.414853296770207,4.396541034586224,4.16700249822809
87.0,0.016559704686953353,1.4243968453173175,4.412253718845634,4.1932664311009304
88.0,0.016542585277579448,1.4382688700672517,4.411468928634007,4.219691938893118
89.0,0.016525500107024287,1.449589855016942,4.368248973579578,4.246675850413601
90.0,0.01650844910681024,1.4625761425211738,4.33882380570125,4.273410857087634
91.0,0.01649143220859662,1.4756098792020134,4.356043719791538,4.301252704172354
92.0,0.016474449344179427,1.4918973553171933,4.3398929694726105,4.332422152763333
93.0,0.016457500445491068,1.5071545223850087,4.328875784527172,4.359811034102244
94.0,0.016440585444600087,1.5230099360310068,4.310630041938982,4.3907175349037875
95.0,0.016423704273710888,1.5364373738537873,4.283254984833598,4.418456116388371
