step,eta,mse,coherence,S,r_norm
0,0.9468099200822452,6.248245817981239e-06,0.1576290697356526,3.296916545652573,0.165805585961056
1,0.7754476179889116,1.0420793994005092e-07,0.1459946129252218,3.297649546846083,0.16461248955754101
2,0.701299179160036,9.327396136376009e-09,0.13961149178279125,3.2917964407764804,0.16649428448998113
3,0.6592032876014371,7.069617307186239e-09,0.13797503987232548,3.2865465335179573,0.16608342781064306
4,0.6191002157378936,6.575731755058989e-09,0.13696080885920003,3.2878957117788508,0.16505914115727802
5,0.5873765983317294,6.877506644043201e-09,0.13663339251045714,3.290509303609495,0.16515868532619096
6,0.5607441637806139,7.488177345867282e-09,0.13597098937840174,3.295705153125921,0.16494745038935993
7,0.5424077148438043,8.059886292336004e-09,0.13638856256348741,3.2946484627706134,0.16526840223757516
8,0.5250084596649907,9.038852233238951e-09,0.13441001919839002,3.289608725329112,0.16512666673179946
9,0.5088798851910883,9.522606516491034e-09,0.13485897125365426,3.2856921022369017,0.16540907787508613
10,0.49055766154909325,1.0296477471117133e-08,0.1330235514748757,3.2828274547386895,0.16493019573580217
11,0.47923061069021566,1.0900229099244695e-08,0.13259750480413737,3.2830380031100868,0.1647991916364572
12,0.4726459186085626,1.144531008709028e-08,0.13461686375721124,3.2861090526771943,0.16473794895651203
13,0.4657938324263691,1.1793164947753227e-08,0.1343215118342878,3.2847817422214263,0.16519802072471984
14,0.4596978960728773,1.2182249560358249e-08,0.13515896958843043,3.2900774732865994,0.1660663850073552
15,0.4517973910087818,1.271012696224066e-08,0.13481294818095182,3.2904644551439577,0.1654648331371342
16,0.444544158503667,1.307928261615963e-08,0.13440364419161566,3.294465522941744,0.16601985262725516
17,0.4328958064544052,1.3765014390942322e-08,0.13400117026201416,3.2882855823869237,0.16561095818095753
18,0.42359037358418716,1.437195129055729e-08,0.13343005804553382,3.2908603526810234,0.16555709947122232
19,0.41663181686455686,1.4468474316647845e-08,0.1333641535123577,3.2909070701378855,0.1656140228844775
20,0.4163700796714156,1.454675354883117e-08,0.1340617784185136,3.292421994903681,0.1661568766423651
21,0.41637211739159197,1.4707309488977152e-08,0.1353379118524755,3.2919187123789597,0.1659491744488948
22,0.4135407767959493,1.4974946406638253e-08,0.13518518871511637,3.2889200733029678,0.16609685081619344
23,0.4090222360613536,1.5197422919895243e-08,0.13513534649233777,3.2923943930450132,0.166663963058066
24,0.40466553168517694,1.5458421919022397e-08,0.13476431151188228,3.290061432762503,0.166713602695225
25,0.3984304862353843,1.593849373065243e-08,0.135536628298349,3.292792249756122,0.16620966416524294
