step,chi,peak,width,norm
0.0,0.004426603911656204,0.998655932946888,4.300768434266859,3.2606922417497253
1.0,0.002544022251263306,0.9888681911952024,4.35952374596176,3.238637807236239
2.0,0.00505063167412904,0.9813700718639408,4.3988105582674075,3.214388312849816
3.0,0.005316790602947699,0.9733050259013507,4.439191037838436,3.1958037235549175
4.0,0.001268550735884629,0.9623934168399741,4.495295023008878,3.1793996257410893
5.0,0.002176948690392755,0.9503731499353814,4.5641497103782305,3.158001868426071
6.0,0.004178976564434199,0.9413435707832494,4.591582640108082,3.1344284187804985
7.0,0.0035572603707189846,0.9370619324172644,4.638977500537133,3.1153291158940273
8.0,0.0039764783794939956,0.9269779601736214,4.679523200110063,3.097127845504418
9.0,0.0028057385013969876,0.9182815805041666,4.702882932060763,3.0773052331181274
10.0,0.00523115716480796,0.9123658092370729,4.778978271853098,3.0565135367998835
11.0,0.005088908709600528,0.9083292917112654,4.776468279873012,3.04289601513427
12.0,0.004092442976585702,0.9006292992637339,4.7751228969846835,3.025958741585111
13.0,0.0055781376897552455,0.8932095298992735,4.77714975655282,3.008178786578514
14.0,0.004654513079152864,0.8916137093708871,4.816855311122385,2.9956378434903708
15.0,0.0027969905519634668,0.8856851536813537,4.857457644831589,2.9761154422479295
16.0,0.004516251097715499,0.8799459701216976,4.899834340473365,2.9564362565942033
17.0,0.0026575643588394016,0.8759898549565939,5.00849388253141,2.9410588016445653
18.0,0.0052298304218301814,0.8691367632872706,5.027764905816482,2.922768232801468
19.0,0.003930103724619246,0.8633294750206533,5.042378024869682,2.90934167228533
20.0,0.0037411926910366354,0.8545249454554407,5.094414766609612,2.892294817141395
21.0,0.0030466986378344823,0.8479635869980805,5.138077976052249,2.873415812319348
22.0,0.005711557874143642,0.8405599843478572,5.189183845459373,2.8562851446063378
23.0,0.0037836587251036773,0.8386235006931424,5.239402655483886,2.8423796178160714
24.0,0.00340034104897165,0.8297409838151072,5.233567953251469,2.829360273684444
25.0,0.0035070130293164787,0.828486898018411,5.245116486277005,2.8174274053578707
26.0,0.004745232859774688,0.8210158483216892,5.242292849617644,2.802067893338756
27.0,0.00451162169010971,0.8149636400451874,5.326731551860857,2.7914012028759547
28.0,0.004577825656234384,0.8110134695255632,5.391789030364307,2.7774394462170564
29.0,0.004603149404211035,0.8080115602557014,5.3975630762238564,2.765689457201389
30.0,0.006998306641218646,0.8037557072542114,5.361825882160609,2.7530178774283813
31.0,0.003431018977061538,0.7996835474564766,5.345537128430624,2.742702078668174
32.0,0.003282860179299848,0.7961588849867869,5.334390402161103,2.7304833141071736
33.0,0.002860718180452971,0.7902432939012682,5.381735164378577,2.714151725331425
34.0,0.004862371191605694,0.7826464971097998,5.319086788114793,2.700204164341117
35.0,0.0055805612098092485,0.7783783082050715,5.371926312174985,2.691138520433991
36.0,0.003840473559283175,0.7747116971604042,5.360709537196065,2.681858427331689
37.0,0.0028237809322524607,0.7687727858618999,5.391532560348339,2.6743313095168766
38.0,0.0028457262980322645,0.764422817074272,5.431258581060872,2.659287012205247
39.0,0.004910829902954582,0.7628129073929528,5.424995833561935,2.6438591000555487
40.0,0.005040555839684819,0.761927273087193,5.40538596408498,2.6328531427211637
41.0,0.004760415975627273,0.7582101487560555,5.479210528899773,2.62047457653772
42.0,0.0030682864097958283,0.7509997299103203,5.552112291590795,2.6100271367978443
43.0,0.004325025852293407,0.7451920572181452,5.594644507653639,2.5947168045738405
44.0,0.0041633601327970195,0.7410399854976208,5.6376014738351845,2.5823457289685936
45.0,0.004306164035420618,0.736318964837166,5.661911169568293,2.568479111094542
46.0,0.005220000289127466,0.7302898955333057,5.702033794609734,2.5560010795353625
47.0,0.004313033768284555,0.7262021770660909,5.742299207136203,2.5441771146813377
48.0,0.004950478988300653,0.7246900126782557,5.764874462689559,2.5321155376472895
49.0,0.004094610697284448,0.7224798907378913,5.738975804958883,2.5238457596097152
50.0,0.004404767158165978,0.7169623975935528,5.720727758380513,2.5127241290419375
51.0,0.004883803516173957,0.7170896894617693,5.742601946584933,2.5014687553655417
52.0,0.001959981852202067,0.7125897279505113,5.795137814096936,2.490931617825127
53.0,0.0035524602970997783,0.7076826097165543,5.7647002500733935,2.4777894052555833
54.0,0.003341478283990086,0.7008073356593629,5.783363555850583,2.4634904359991863
55.0,0.0031055710124593214,0.6968102390701822,5.84320950836494,2.451277487187931
56.0,0.003614800848282643,0.69323961282342,5.910670374453003,2.4400083375018826
57.0,0.006092917835728154,0.689887575687504,5.9976680630506305,2.4280527404513834
58.0,0.0027878364380294596,0.6858512126324968,5.9969780216718025,2.4228028945009825
59.0,0.005355589696428073,0.6841886903426242,6.098132044137524,2.4156795911851225
60.0,0.0016439823197378733,0.6803054070400096,6.181745588054457,2.4076470250511703
61.0,0.0035311609580199153,0.671632232335954,6.240472611099611,2.3968366986172756
62.0,0.004227854291147008,0.6651375411545153,6.285436855011871,2.3853175180283293
63.0,0.00482071126390299,0.6629458981327803,6.273662865712365,2.377151143795346
64.0,0.004995717211709997,0.661593514586407,6.300225019614332,2.367918359310143
65.0,0.0051106861292798955,0.6590744635919763,6.243107220902312,2.359821375692412
66.0,0.0035117848988521876,0.6537022906283492,6.246536907801444,2.346975242156423
67.0,0.003352707490269606,0.6521582846456775,6.195748190299754,2.33545316981316
68.0,0.005201166233760016,0.6486158405410387,6.170391242538466,2.323426012240364
69.0,0.003732173945165739,0.6468663167628622,6.2859430225776745,2.3191153977356276
70.0,0.0022140391473269095,0.6416832217631012,6.346612860010191,2.3117564007880134
71.0,0.0024133979003951272,0.6386288479397703,6.337227821993171,2.3013367744505775
72.0,0.0027127667995977445,0.6340689152493243,6.419156789815632,2.2872746144284775
73.0,0.00469602504167527,0.6324072857310162,6.438900150974588,2.279943078772638
74.0,0.004199396030498791,0.6281164066836861,6.438774845993264,2.2690587978132375
75.0,0.004966679495694876,0.6218229350993851,6.3976143623690955,2.2593968715571475
76.0,0.003401846295128852,0.6225884636440909,6.365017306426292,2.25454239110891
77.0,0.0042219555675074,0.620928640841528,6.3755379039230995,2.247330156225861
78.0,0.004875826551554272,0.6173399166634503,6.461983067902549,2.242153485056256
79.0,0.0035669148443916664,0.614127421323498,6.471972694568419,2.232382563924247
80.0,0.004639485332580376,0.6107232874363777,6.564198020989798,2.2238017869429707
81.0,0.003073303682506688,0.6062069387628298,6.590565240328429,2.215114361921348
82.0,0.0034917246148088994,0.6043974968672623,6.577343326239515,2.2085551516190534
83.0,0.0034655669484023395,0.5978403093783767,6.52025399656384,2.199939588381012
84.0,0.0023258244961753445,0.5958355060296922,6.479171630088896,2.1917331219813625
