step,peak,width,gain,chi,norm
26,0.9988189357202701,6.000913323406414,0.020218604966248138,0.008161748839729985,3.257488658269288
27,0.9990839815824692,6.000968571617273,0.020533313938986227,0.00816426651151189,3.2583680622740068
28,0.9993544570808943,6.000933189680243,0.02043097880816383,0.00816344783046531,3.259240570689749
29,0.9994279351775144,6.000978230671301,0.0203204298129918,0.008162563438503934,3.259492440439044
30,0.9994457040920794,6.001182158177705,0.02029404130708096,0.008162352330456648,3.259605774398458
31,0.9997839777938232,6.000878543133559,0.020300528908348537,0.008162404231266787,3.2606265400191683
32,0.9997174401247023,6.000975431342937,0.02014497842470796,0.008161159827397664,3.2604358592954843
33,0.9994685323024182,6.000988317208247,0.020178052706314866,0.008161424421650519,3.259627581615916
34,0.9988915427724288,6.000293503947887,0.02027847489291585,0.008162227799143327,3.257557209052848
35,0.9985663974375676,6.00026518211763,0.02046294982088764,0.008163703598567102,3.256489168702864
36,0.9987443374308377,6.000563672931449,0.020591119832814968,0.00816472895866252,3.257150472792533
37,0.9987119316726947,6.001109733910973,0.020539843223094854,0.008164318745784759,3.257192984454775
38,0.9988589352875206,6.001048803340496,0.02058920959165369,0.00816471367673323,3.257655883175108
39,0.9983177885108346,5.999735203587043,0.020526346107691527,0.008164210768861532,3.255534630667018
40,0.9984530119143757,6.000051122272443,0.020690537689863307,0.008165524301518907,3.256061318220931
41,0.9984901156839868,5.998854968866892,0.020622203385745892,0.008164977627085967,3.255857729677864
42,0.9983913872183465,5.998891637266926,0.020680289135279126,0.008165442313082232,3.2555457475842706
43,0.9984007580010533,5.999290338960228,0.020717335961533,0.008165738687692263,3.255684488918713
44,0.9982518811803998,5.999851061489,0.020687007535563462,0.008165496060284508,3.255351136298827
45,0.9982419263658537,5.999620252343122,0.020709176761906756,0.008165673414095255,3.255256057865818
46,0.9980016834808505,5.9998473713784035,0.02072854596411706,0.008165828367712936,3.254534227805173
47,0.9980381612216607,5.999480870272425,0.020809501849099566,0.008166476014792796,3.2545537766930783
48,0.9982236857913488,5.999772759587983,0.020819344159840738,0.008166554753278727,3.2552379479949236
49,0.9983285640153432,5.999778632721938,0.020725675044261628,0.008165805400354094,3.255581552520146
50,0.9983298644133757,6.000607198517681,0.020683332212400186,0.008165466657699202,3.25581058261263
51,0.998298781311205,6.000897731002177,0.02070853413582846,0.008165668273086627,3.255788027795038
52,0.9982267751731982,6.00078858800264,0.02074033620899649,0.008165922689671971,3.2555235857901987
53,0.9982676409005379,6.000873483012766,0.020761862464230063,0.00816609489971384,3.2556798907674094
54,0.9983457264326248,6.00094043800181,0.020751175840635922,0.008166009406725088,3.2559527174913563
55,0.9982266596452338,6.000760857854142,0.02072440529373742,0.008165795242349899,3.2555156869861888
56,0.9979950687689372,6.000324875746946,0.020760059998849275,0.008166080479990795,3.254642161278706
57,0.9983277567827586,6.000957347325515,0.020823630875554867,0.00816658904700444,3.2558986994036085
58,0.998634646388035,6.000200725949601,0.020732720441930856,0.008165861763535447,3.2566942475454566
59,0.9985286920971929,6.000395532924565,0.020559523174759415,0.008164476185398076,3.2564015761313008
60,0.9992231158306796,5.999914690050246,0.020614892022760525,0.008164919136182084,3.2585356611306544
61,0.9989280571668692,5.9993877211664985,0.020316440997711783,0.008162531527981694,3.2574303959335027
62,0.9983076819621747,5.999519431261843,0.020469595722152432,0.008163756765777219,3.2554431326324376
63,0.9986899657211951,5.999087676858422,0.020708965131007236,0.00816567172104806,3.2565725596633013
64,0.999283848687352,5.999183367511918,0.020584835254293842,0.00816467868203435,3.258535107514636
65,0.9990251547265728,5.999596949301508,0.02034090269093133,0.00816272722152745,3.25780383021242
66,0.999108557683337,6.000233155459049,0.020416808155937004,0.008163334465247496,3.2582485468342335
67,0.9988655575782182,6.0004905261925865,0.020372120623935147,0.008162976964991481,3.2575259466860325
68,0.9989766542207655,6.000167658459541,0.02048647871488517,0.008163891829719081,3.2578006083064928
69,0.9991823108470856,6.000178389707552,0.020420515542329876,0.00816336412433864,3.2584741967934203
70,0.9989799959700003,5.999786560515503,0.02033896830833585,0.008162711746466688,3.2577080453540423
71,0.9987931532528189,5.999349988613777,0.02042223091096636,0.00816337784728773,3.256980241988129
72,0.9985020984825889,5.999100176202293,0.020526072791287292,0.008164208582330298,3.25596334579548
73,0.9986250181588512,5.9996111601523285,0.02065914886014492,0.008165273190881159,3.2565028484791245
74,0.9992172947797872,5.999911570023044,0.020575915392970955,0.008164607323143768,3.2585158310473816
75,0.999375369843494,6.00038276282108,0.02031897741988221,0.008162551819359059,3.2591592933388864
76,0.9987905535950626,6.00021177337209,0.020275369584007764,0.008162202956672061,3.2572056823845603
77,0.9986919876886953,6.000578765745344,0.020497896786780954,0.008163983174294249,3.2569838434601044
78,0.9983573845677038,5.99977588970815,0.020561789307544855,0.00816449431446036,3.255674793043785
79,0.998047813774962,6.0004459120828395,0.02067198685904177,0.008165375894872333,3.2548469995580858
80,0.998132443124961,6.000398156907453,0.020810601962204505,0.008166484815697636,3.2551100407925246
81,0.9983340024296072,5.999815424205275,0.02077356654384581,0.008166188532350765,3.2556092692441747
82,0.9985468454888631,5.99974586167589,0.020678704081138758,0.00816542963264911,3.256284482406419
83,0.9990534082179978,6.000704370338404,0.02059820435939546,0.008164785634875164,3.2581966258964465
84,0.9992906140137167,6.0008151234540215,0.020425594735361152,0.00816340475788289,3.259000296054814
85,0.9988407214155148,6.000746867130569,0.02033809595811477,0.008162704767664918,3.257514528632294
86,0.998901825579735,6.000500484722438,0.020513502575831975,0.008164108020606657,3.257646928045225
87,0.9995332866845376,6.001710377104434,0.02047263541626855,0.008163781083330148,3.2600348807253514
88,0.9996053859310176,6.000724939144057,0.02030071046648058,0.008162405683731845,3.2600023690240474
89,0.9998128137834498,6.000563083906485,0.020206174903863425,0.008161649399230907,3.260634876451221
90,1.0000144365801666,6.000087624352683,0.02011241341371909,0.008160899307309753,3.2611632097030236
91,0.9997982397967161,6.0002518802883245,0.02001161625557886,0.00816009293004463,3.260502795061902
92,0.999789476868351,6.000205305063462,0.020097496100535184,0.008160779968804282,3.260461563473724
93,1.0000900380853146,5.999819842446718,0.020097896256890405,0.008160783170055124,3.2613369763650666
94,1.000223695604317,6.000246754071088,0.02004802573767796,0.008160384205901424,3.2618888814783142
95,1.0000502723211544,6.000769482853136,0.020105928513132625,0.00816084742810506,3.261465377207121
96,1.0005238651902746,6.000803041110531,0.020071407785337506,0.0081605712622827,3.2630190301999082
97,1.0002392761680154,5.99998268330553,0.020263082150145256,0.008162104657201163,3.261867912432562
98,1.0001803316735782,6.001202870646553,0.020096864913504202,0.008160774919308035,3.2620073279846267
99,0.999573416625768,6.001309722989862,0.020152324045868173,0.008161218592366945,3.2600569461214826
100,0.9993008570565691,6.001352747549671,0.02025794821568357,0.008162063585725469,3.2591796899827106
101,0.9987116998473775,6.000787670998883,0.020369840347350406,0.008162958722778803,3.257104824972758
102,0.9991966554462756,6.000060217624692,0.020567831460974528,0.008164542651687796,3.258488888496174
103,0.9995531063450224,6.00073264502952,0.020325352329802576,0.00816260281863842,3.2598339632392928
104,0.9993493210616328,6.000425898473493,0.020227600463959036,0.008161820803711672,3.2590860575700944
105,0.9996151119256097,6.000475070088357,0.020288664806913083,0.008162309318455305,3.259966213997197
106,0.9999863516241914,6.000292094611489,0.02018562656897993,0.00816148501255184,3.261127186128418
107,1.0002028640364682,6.000669933576692,0.02002493232442274,0.008160199458595382,3.2619359676384296
108,1.0003468725401734,6.001040153411385,0.020125807853033393,0.008161006462824267,3.2625062566975354
109,1.000307735390692,6.000871042047912,0.02020809257682834,0.008161664740614628,3.26233264798131
110,1.0002962839236904,6.000403966114246,0.020181163626137574,0.0081614493090091,3.262168338638336
111,1.0005023997935667,6.0006364734074245,0.02014544464375922,0.008161163557150073,3.262903738795072
112,1.0008020623429799,6.00063960313421,0.020243391477921643,0.008161947131823373,3.263881869027379
113,1.000456046370307,6.000744702438448,0.02036346514613926,0.008162907721169115,3.2627819917770062
114,1.000610816418753,6.001366257047218,0.02023206537735264,0.008161856523018821,3.2634557430712112
115,1.000323618227913,6.0004480010371655,0.020335410370649096,0.008162683282965192,3.262269451605418
116,1.000043540087776,6.000567761767634,0.020159314026976204,0.00816127451221581,3.26138860277545
117,0.999942508365025,5.999974337945017,0.020055266819619368,0.008160442134556956,3.260897858837027
118,1.0001226941118804,6.000613438777457,0.020024707457655565,0.008160197659661245,3.2616591575589253
119,1.0004053099205419,5.999851104637197,0.020089973563249253,0.008160719788505993,3.262373590790089
120,1.000051368765569,6.000299149693254,0.02017205032573694,0.008161376402605896,3.2613411355136233
121,0.9997972575142525,6.000636404494798,0.020040490819111217,0.00816032392655289,3.2606040640394847
122,0.9999031784765416,6.000667808119089,0.02012352396061884,0.00816098819168495,3.2609580332807355
123,0.9997554697364817,6.00121543786043,0.02008324915065594,0.008160665993205248,3.260625089167469
124,0.9996368175918248,6.0010291007142404,0.02017884129610266,0.008161430730368822,3.2601874989521606
125,0.999930493652362,6.001131943641058,0.020213879677552792,0.008161711037420423,3.2611732297227163
126,0.9997863962794652,6.000916219933183,0.02010326544845906,0.008160826123587673,3.260644663509143
127,0.9995862400702178,6.001327049218374,0.020146522817092786,0.008161172182536742,3.260103475192312
128,0.9998804560369975,6.000987469651259,0.020253973919804494,0.008162031791358436,3.260970783289722
129,1.0000136702380338,6.000843017967948,0.020113648895284914,0.00816090919116228,3.261365989445127
130,1.0004218288667042,6.0003750584947495,0.020061669293076696,0.008160493354344614,3.2625699071430168
131,1.0002690080907672,6.000844926577154,0.020193735446331636,0.008161549883570655,3.262199247032391
132,1.0004482199575793,6.000502439801849,0.020163931674783857,0.008161311453398271,3.2626906047165574
133,1.0004374575606905,6.000404409952717,0.020212783969821648,0.008161702271758574,3.262628855064565
134,1.000199322544756,6.0004675896919775,0.020201943687790637,0.008161615549502326,3.261869421001098
135,0.9998698993162536,6.000823847554249,0.020110901664034262,0.008160887213312273,3.2608918975924324
136,1.0003764105080475,6.001078245683205,0.020106963443781805,0.008160855707550254,3.2626129459373017
137,0.9999531344521335,5.99992769614173,0.020222447248766,0.008161779577990127,3.260919836687391
138,0.9998069179730357,5.999575797209933,0.02002356647636462,0.008160188531810917,3.260347399368358
139,0.9996635892961256,5.999793064935411,0.020105512996790212,0.008160844103974321,3.2599390337094665
140,0.9996816169001765,5.999605011976039,0.02014835995252233,0.008161186879620178,3.259946732527863
141,0.998895560975007,5.99994835777793,0.02015368577486014,0.00816122948619888,3.2574766215122275
142,0.9993023335900055,6.000287151149167,0.02044521842480189,0.008163561747398415,3.2588951434216424
143,0.999485840230243,6.000076060074361,0.02029820997394226,0.008162385679791537,3.2594362545755127
144,0.99938916131291,6.000377388729566,0.020210734579526834,0.008161685876636215,3.2592028105160127
145,0.999065809283824,5.99985239353582,0.02026949472347374,0.00816215595778779,3.258005759700345
146,0.9989727459945702,5.999223870939742,0.02038351671741574,0.008163068133739326,3.257531638498138
147,0.999280833709782,5.999998411778328,0.020462643539522436,0.008163701148316181,3.258746618868205
148,0.9992061644976313,6.000017919929182,0.02028777239753201,0.008162302179180257,3.2585084129842676
149,0.9989896653796245,5.999780989113895,0.020318728862892956,0.008162549830903145,3.257738065061834
150,0.9987497073275399,6.000571970403571,0.020418734573890516,0.008163349876591123,3.2571702373200084
151,0.9990518333077506,6.000353822477036,0.0205382484292221,0.008164305987433776,3.258096320111415
152,0.9988590089482756,6.000336328959657,0.020402854842035512,0.008163222838736283,3.25746273509637
153,0.9986116981995785,6.000889790640622,0.020478818351333535,0.008163830546810668,3.256806400295733
154,0.9984883339162313,6.000475807542995,0.020614640096210078,0.008164917120769681,3.256291741516388
155,0.9986295843591335,6.000111242484864,0.020636386936373822,0.008165091095490991,3.2566534553469966
156,0.9984471402574638,6.000622293982501,0.020555582422004174,0.008164444659376035,3.256197145046725
157,0.999064999778343,6.000976362171625,0.020662630162514555,0.008165301041300116,3.258308270854424
158,1.0000538403747175,6.001042304026773,0.02043909090010447,0.008163512727200836,3.2615511533532016
159,0.9995420884452879,6.000071319417764,0.020091023085005155,0.008160728184680041,3.259618398648068
160,0.9995151290896748,5.9999086119438285,0.020187919249735793,0.008161503353997887,3.2594862855728786
161,0.9995285843750008,5.999713197269323,0.020200040901208194,0.008161600327209665,3.259477082923444
162,0.9996900752767713,5.999002090772981,0.020207686432044784,0.008161661491456359,3.25981050796498
163,0.9998987695596954,5.999423016090435,0.02019049717109273,0.008161523977368742,3.2606054083095986
164,0.9997832887403026,5.9993122691408,0.02007895777009286,0.008160631662160743,3.2601987414053326
165,0.9996278803580833,5.999718887843835,0.020132533227825603,0.008161060265822606,3.2598024344702763
166,0.999557388994261,5.999288565143991,0.02016758866717773,0.008161340709337422,3.259455664432203
167,0.9994665105451903,5.999354968415403,0.020224473392696174,0.00816179578714157,3.2591773559830397
168,0.9988890365135386,5.999526107983262,0.020256397887563657,0.008162051183100509,3.257340720075125
169,0.9986368949861603,5.999489268721359,0.020475978195700458,0.008163807825565604,3.2565084976330723
170,0.9990542380529335,5.999311563740658,0.020579290757445325,0.008164634326059564,3.257821184542517
171,0.9993239175437493,5.999924984012989,0.020424200529449398,0.008163393604235595,3.25886717807674
172,0.9994832602298744,6.00004191882893,0.020275434048301,0.008162203472386408,3.259418567596675
173,0.999901768905346,5.999589281666803,0.020209490496645544,0.008161675923973164,3.260660370352811
174,0.9996474301400312,5.999181211648162,0.020066673660074735,0.008160533389280598,3.25972011379998
175,1.0000772502322997,5.999835079561767,0.020195613834110036,0.00816156491067288,3.2612994158045834
176,1.0003781057784702,6.0001506105081015,0.020041894788802063,0.008160335158310418,3.2623663004660695
177,1.0001309211963765,6.000370584362421,0.02016128301192818,0.008161290264095426,3.2616199847225156
178,1.0004759872910576,6.000260988930371,0.020077074102711985,0.008160616592821697,3.262715515069596
179,1.0005031342791413,6.000606855000606,0.020207794178447785,0.008161662353427582,3.26289808148488
180,1.0001499010344872,6.000504853003415,0.0202417107116969,0.008161933685693576,3.261718374312893
181,1.000147457969501,6.000083317585427,0.020093617280689202,0.008160748938245513,3.2615958373400806
182,1.0000040800427978,5.999843366550006,0.0200645376934956,0.008160516301547965,3.2610630564332665
183,1.0001703104122446,5.999953556232762,0.020012074247118754,0.008160096593976951,3.261635092185544
184,1.0004808266654688,6.000261163246988,0.020071220416047048,0.008160569763328377,3.2627313444531723
185,1.0007501889472774,6.000332437004669,0.020209741549320075,0.008161677932394562,3.2636291620814837
186,1.0006846526453632,6.0006869890261285,0.020322238045888907,0.008162577904367111,3.2635118503422262
187,1.0009294919003757,5.999757641424435,0.020319660326553857,0.00816255728261243,3.2640575520372797
188,1.0008242241045024,5.999402057636879,0.020387953998521283,0.00816310363198817,3.263617555307042
189,1.0010632053238928,5.99906543424699,0.020369552466009033,0.008162956419728072,3.2643052731852715
190,1.0009515476433064,5.998659281238608,0.02048758651309111,0.00816390069210473,3.263830684832985
191,1.0006052987861473,5.998973213877865,0.020470000308082006,0.008163760002464656,3.2627870351801564
192,1.0002221328851943,5.998720381053565,0.02031057192260127,0.00816248457538081,3.2614688715930815
193,0.9999424915695566,5.998351392266439,0.02017416108384006,0.00816139328867072,3.2604567506853126
194,0.9996472028568423,5.999192848523102,0.020132910554414733,0.008161063284435319,3.259722534167885
195,0.9997901747787356,6.000218894351481,0.020194928955722936,0.008161559431645782,3.260467531616279
196,0.9992947454657924,6.000258066885042,0.02009852304527119,0.00816078818436217,3.2588624991370674
197,0.9993685025065957,5.99993739546717,0.02029930627268583,0.008162394450181486,3.2590159436451525
198,0.9990877427407975,5.999723048489003,0.020256772632883707,0.00816205418106307,3.2580421667820643
199,0.9990237091869584,5.999996964654571,0.020383366337747448,0.00816306693070198,3.2579077192899293
200,0.9988460210480584,5.999603087031791,0.020390718681578598,0.008163125749452629,3.257221344476924
201,0.9989672456137478,6.0002425716703645,0.020488052445323892,0.008163904419562591,3.257790262410433
202,0.9992384802676351,6.000427907298354,0.02042927319919183,0.008163434185593534,3.258725128158149
203,0.9993340018638387,6.001058607117945,0.02033313504616957,0.008162665080369357,3.2592079167791344
204,0.9990229975130843,6.001132314708382,0.02033697306232751,0.00816269578449862,3.258213622621121
205,0.9986160918506644,6.001355193447121,0.02046628864199175,0.008163730309135935,3.256947019408018
206,0.9995265875066549,6.001961092796568,0.020643909489542308,0.008165151275916339,3.260081122221239
207,0.9994065565452563,6.001620434149548,0.020320104517109257,0.008162560836136874,3.259597118345651
208,0.9992000888805946,6.001707140882754,0.02034540632520068,0.008162763250601605,3.258947258425044
209,0.9990433472470761,6.001396080053804,0.020433773839945747,0.008163470190719566,3.2583515953895454
210,0.9986233385808124,6.001303536514841,0.020475733104756505,0.008163805864838052,3.256956637042548
211,0.9988606652834188,6.001018361276338,0.020637567001997738,0.008165100536015983,3.2576532626165893
212,0.9983460265922471,6.0003065753316465,0.020523624638388353,0.008164188997107108,3.255781733202602
213,0.9975846413071874,6.0013340029470115,0.02068202771854424,0.008165456221748354,3.2535772399903706
214,0.9977812238091823,6.0017789820520555,0.021055077006925813,0.008168440616055407,3.2543390274786965
215,0.997883723625515,6.0016372400864,0.021006109279797437,0.00816804887423838,3.254634905910816
216,0.9976369424366475,6.00122183604523,0.020955659888887337,0.0081676452791111,3.2537174108120337
217,0.9978745977359195,6.001248061445985,0.021026678761689656,0.008168213430093519,3.254499616665611
218,0.997873955636855,6.001335439650108,0.020933365002031194,0.008167466920016249,3.2545212151680096
219,0.9979087338617624,6.000693491694983,0.02093944705526523,0.008167515576442122,3.254460568041294
220,0.9977807816538641,6.000504028138644,0.020882739234960552,0.008167061913879685,3.25399190861337
221,0.998215785425969,6.000554730222108,0.020921289214363946,0.008167370313714912,3.255424309145954
222,0.9979788290287362,6.000412799538637,0.020750667844419587,0.008166005342755358,3.25461304549306
223,0.9974595885856956,6.000357317647432,0.020835988357747963,0.008166687906861984,3.252904657380189
224,0.9976451126591365,6.0006382357824775,0.021039985742217226,0.008168319885937738,3.2535858452549147
225,0.9973253152674435,6.000969564043998,0.020984503988510577,0.008167876031908085,3.252632695129142
226,0.9975975780711197,6.000694727890582,0.02113451149595578,0.008169076091967646,3.253446136762721
227,0.997619717058305,6.000767010636494,0.021007283964257568,0.008168058271714062,3.2535379336654366
228,0.9975400718287681,5.99951285391979,0.021003247219110944,0.008168025977752886,3.2529382022556224
229,0.9973418755157669,5.9987518593175935,0.021016447673840068,0.00816813158139072,3.252085620684817
230,0.9972205774238684,5.998214919533605,0.021146459172520334,0.008169171673380164,3.2515445672100665
231,0.9967721975105828,5.9988194153814005,0.021230774394878995,0.008169846195159033,3.250246342832015
232,0.9970392642013337,5.999351926918389,0.02136982663700686,0.008170958613096056,3.2512614829191975
233,0.9966459682825115,5.998842730856401,0.021227499191573917,0.008169819993532591,3.2498410536898032
234,0.9966288367769932,5.998626148117788,0.021418763963235332,0.008171350111705883,3.2497265258639954
235,0.9966999669255726,5.998747507927697,0.021440055414683516,0.008171520443317468,3.2499913365099227
236,0.9967354014646603,5.9993388639644,0.021403512701257815,0.008171228101610062,3.250267073438267
237,0.996967904877456,5.9996526589608505,0.021349915149842514,0.008170799321198739,3.2511102679683024
238,0.9968312135285524,5.999505992902844,0.021235994118294226,0.008169887952946354,3.2506247850411443
239,0.9968638874607602,6.000063297929353,0.02130044839505613,0.008170403587160448,3.250882313031561
240,0.9971998270685979,6.000333380805483,0.02125866487765281,0.008170069319021221,3.2520510392497637
241,0.997680992828537,6.000365845742938,0.02114229455959302,0.008169138356476743,3.253629010685952
242,0.9982091014979696,5.999952491655943,0.020951992584781108,0.00816761594067825,3.2552391448249343
243,0.9988571338351084,5.999612333017277,0.020719526623749294,0.008165756212989993,3.2572600929808058
244,0.9990730315545702,5.999263468365941,0.020482990931471507,0.008163863927451772,3.2578694094224727
245,0.9988140264461868,5.999605587131617,0.020419889487109218,0.008163359115896874,3.257117689215638
246,0.9989831487393889,5.999597773026264,0.020500683612750824,0.008164005468902006,3.2576670730448116
247,0.998473723248366,6.000354734023041,0.020433555635826856,0.008163468445086615,3.256211241585379
248,0.9978896098911586,6.000448355069742,0.020634159635523,0.008165073277084184,3.254331725391878
249,0.99796129389952,6.001129878258095,0.02087404638151936,0.008166992371052156,3.2547503217241895
250,0.9977854592574598,6.000126693680907,0.020890807657398338,0.008167126461259187,3.253904849585051
251,0.9972389796141657,6.000904644119465,0.020894262542409912,0.00816715410033928,3.252333531442237
252,0.9971692383873253,6.001412010569578,0.021164717762298016,0.008169317742098383,3.2522435588772813
253,0.9969897264905382,6.001318033085808,0.021226438683041766,0.008169811509464334,3.2516326258019776
254,0.9971332144937993,6.001749475692758,0.021291978276171943,0.008170335826209376,3.2522175016028556
255,0.9968821592201724,6.001636370194285,0.02126334591533082,0.008170106767322646,3.25136803069381
256,0.996931811923672,6.00090971421662,0.021356227658216723,0.008170849821265733,3.251333127240604
257,0.9964607223258246,6.001144184941903,0.021287922844972555,0.00817030338275978,3.249860232383185
258,0.9967649551473514,6.000171287890468,0.021491990065797002,0.008171935920526377,3.250588935800123
259,0.9966797571892573,5.999632775056081,0.02130543713375729,0.008170443497070058,3.250165233132148
260,0.9967567877727229,5.9990011283654425,0.021352578787225043,0.0081708206302978,3.250245321414299
261,0.9973801859463488,5.9995025881067425,0.021363876333214665,0.008170911010665718,3.2524140381807345
262,0.9976070307275395,5.999688453809652,0.02108108641434431,0.008168648691314754,3.2532041605528104
263,0.998313550280699,5.999376548309481,0.020977957455007388,0.008167823659640059,3.2554235031537297
264,0.9979195139942184,5.999522527501916,0.02071614333375498,0.00816572914667004,3.254178171459182
265,0.9978316975555181,6.000486329102878,0.020864025902184922,0.00816691220721748,3.254153157821206
266,0.9982739712334279,6.000342608272483,0.020899742917984597,0.008167197943343878,3.255556523085145
267,0.998146606172128,5.999953608991567,0.020713252058127712,0.008165706016465022,3.2550356456877596
268,0.9974903780178,6.000099407419868,0.02074445026504432,0.008165955602120354,3.2529351556894768
269,0.9979304290974494,5.999765140944476,0.02101047595420452,0.008168083807633637,3.254279562773461
270,0.9981509774992727,5.999978865940213,0.020843485631388513,0.008166747885051109,3.2550567520321305
271,0.9981751317597247,5.9999213280466535,0.020741017937610018,0.00816592814350088,3.255119913270784
272,0.9985331220734716,5.999008040651415,0.02073519209299988,0.008165881536744,3.2560395052155116
273,0.9977468168875866,5.999547792324588,0.020652881793850403,0.008165223054350804,3.2536218633656606
274,0.9976332188071636,5.999385575101254,0.02093142042332617,0.00816745136338661,3.253207442102252
275,0.9980254016011694,5.999500262331682,0.020987674137050966,0.008167901393096408,3.2545174279514177
276,0.9978141149807138,5.99908574377656,0.020823155204086785,0.008166585241632694,3.253716022479152
277,0.9981944318003199,5.999839208645698,0.02093530442261045,0.008167482435380883,3.2551605755651423
278,0.9980767269083693,5.999608349529077,0.020732946703492204,0.008165863573627937,3.254714115668967
279,0.9980216042380273,5.999771718889172,0.02079541926804712,0.008166363354144376,3.2545786716096003
280,0.9982919807860284,6.000164950934504,0.020806577045510925,0.008166452616364088,3.255567059309213
281,0.9982237010363549,6.0003145391763635,0.020694204414555578,0.008165553635316444,3.2553849684165117
282,0.9984554222053995,6.000286854181682,0.020731488863882257,0.008165851910911058,3.256133140546407
283,0.9983706017043925,5.999774741130592,0.02063695472995232,0.008165095637839619,3.255717582909693
284,0.998418709015728,6.00002564973139,0.020666776576203534,0.00816533421260963,3.2559425414344836
285,0.9987091101473868,5.999910724800275,0.020634226375801475,0.008165073811006411,3.256858376858141
286,0.9991682714401913,5.999932638450184,0.02052230762102695,0.008164178460968216,3.2583616833715663
287,0.9992550528555857,6.000041284657358,0.02033718219391125,0.00816269745755129,3.2586741874698077
288,0.9991103118909723,5.999734372054118,0.020300731168256234,0.00816240584934605,3.258118839763299
289,0.9992557285981791,5.999240252038836,0.020373583773336517,0.008162988670186692,3.258458859865634
290,0.9991004292716343,5.998887965651914,0.020348358424805927,0.008162786867398446,3.2578567886153285
291,0.999430150093131,5.999186720871946,0.02043396391455201,0.008163471711316417,3.2590130882798363
292,1.0000279942531998,5.998467970827424,0.020282158571284545,0.008162257268570276,3.26076723072763
293,0.9996326668885439,5.998702855388028,0.02011333297945167,0.008160906663835612,3.259542012059153
294,0.9994981920722763,5.998934424461492,0.020233409552047256,0.008161867276416379,3.2591664299662515
295,0.9992034732123459,5.998352845613871,0.02027176154032335,0.008162174092322587,3.2580474694149375
296,0.9995145209396982,5.9990270201974925,0.020428421007470225,0.008163427368059762,3.2592448287054983
297,0.99944778988335,5.998731362123898,0.020259056944287902,0.008162072455554304,3.258946919726837
298,0.9998381373877424,6.000672013255872,0.02030545990506677,0.008162443679240534,3.260747059011768
299,0.9996850927556862,6.000681744795491,0.02010954592862782,0.008160876367429022,3.2602505820277585
300,0.9995021943029156,6.0000914216330195,0.02017141255075828,0.008161371300406067,3.2594937595687834
301,0.9991645138828241,6.000247612002553,0.020205217054368372,0.008161641736434947,3.2584349540278943
302,0.9989065290264618,6.000822098152312,0.020350701913707244,0.008162805615309658,3.2577495676015507
303,0.99979673590852,6.000691322464439,0.020492194932902764,0.008163937559463222,3.2606172834665714
304,0.9991939721094835,6.000410241215943,0.020127393800887915,0.008161019150407104,3.258575180913256
305,0.9986125018153166,5.999368047870971,0.020349760570602803,0.008162798084564823,3.256396054079626
306,0.9989049427125433,6.0006896059871275,0.02059712941580865,0.00816477703532647,3.2577084300594534
