t,S,R,gain,norm
84,0.10779775314857198,0.892202246851428,0.6173287809641603,19.999999999999
85,0.10758833322861605,0.892411666771384,0.6961752056363381,19.999999999999005
86,0.10912034222706735,0.8908796577729327,0.5721041458397089,19.999999999999
87,0.1100906207219059,0.8899093792780941,0.5946830444396053,19.999999999998998
88,0.11076542416636725,0.8892345758336327,0.2970572579716958,19.999999999999005
89,0.1140630621932931,0.8859369378067069,0.43958083823536953,19.999999999998998
90,0.11597879179682413,0.8840212082031759,0.32511040703222066,19.999999999998998
91,0.1183365357740529,0.8816634642259471,0.5464117507138012,19.999999999999
92,0.11922684945250084,0.8807731505474992,0.4170420587160633,19.999999999999
93,0.12048016465628986,0.8795198353437101,0.4278183806938439,19.999999999999
94,0.1220616587827722,0.8779383412172278,0.37656494788100003,19.999999999999
95,0.12352016683230083,0.8764798331676992,0.1629381730904855,19.999999999998998
96,0.12704326336690452,0.8729567366330955,0.3299551974908942,19.999999999998998
97,0.12810914851438937,0.8718908514856106,0.49377457294949223,19.999999999999
98,0.12869048243597359,0.8713095175640264,0.5595929033992539,19.999999999999
99,0.1288652313754367,0.8711347686245633,0.5519481907384729,19.999999999998998
100,0.12827431224809405,0.871725687751906,0.47874824677630823,19.999999999998998
101,0.12997564182870514,0.8700243581712949,0.2744025405488635,19.999999999999
102,0.13213627190923694,0.8678637280907631,0.27679487041977374,19.999999999999
103,0.13460055507895474,0.8653994449210453,0.43643605435676425,19.999999999998998
104,0.1377647601759623,0.8622352398240377,0.5515999821388151,19.999999999999
105,0.13697530044236828,0.8630246995576317,0.4120182291841044,19.999999999998998
106,0.13849162665367643,0.8615083733463236,0.4272158357764018,19.999999999999
107,0.13794298308909647,0.8620570169109035,0.6792734260893591,19.999999999999
108,0.13470816874658664,0.8652918312534134,0.7171856479861402,19.999999999999
109,0.13242920063607255,0.8675707993639274,0.39044411062127504,19.999999999998998
110,0.1330206001496239,0.8669793998503761,0.24215168620421507,19.999999999999
111,0.13643013308588903,0.863569866914111,0.23917352294074337,19.999999999999
112,0.14057479179295906,0.8594252082070409,0.4518051275379777,19.999999999999
113,0.14029756543001948,0.8597024345699805,0.3465897402040622,19.999999999999
114,0.14237545302693122,0.8576245469730688,0.14992917402822872,19.999999999998998
115,0.14663964627147974,0.8533603537285203,0.0,19.999999999999
116,0.15087931618969685,0.8491206838103031,0.026095511443523102,19.999999999999005
117,0.15664224925490755,0.8433577507450924,0.0,19.999999999999
118,0.16241744773844502,0.837582552261555,0.0,19.999999999999
119,0.16682134207571242,0.8331786579242876,0.12710322061993326,19.999999999999005
120,0.16924894577835747,0.8307510542216425,0.22171386617758604,19.999999999999
121,0.17039148181560126,0.8296085181843987,0.3369648236454421,19.999999999999
122,0.16939742342355812,0.8306025765764419,0.5547428611435795,19.999999999999
123,0.16479951835570583,0.8352004816442942,0.5185938216970334,19.999999999999005
124,0.1622547261920767,0.8377452738079233,0.5389391868586392,19.999999999999
125,0.15792398673466923,0.8420760132653308,0.504534816503872,19.999999999999
126,0.15697932408359383,0.8430206759164062,0.8049554524562452,19.999999999999
127,0.15076070967907151,0.8492392903209285,0.8362170143749248,19.999999999999
128,0.14540709396063956,0.8545929060393604,0.7604221008064684,19.999999999999
129,0.1411060286458541,0.8588939713541459,0.765022305029965,19.999999999999
130,0.13896667893278303,0.861033321067217,0.6530162135735929,19.999999999998998
131,0.1347340927037003,0.8652659072962997,0.7367820465873081,19.999999999999
132,0.13145938677324676,0.8685406132267532,0.8112418161954928,19.999999999999005
133,0.12766335140176754,0.8723366485982325,0.47596543060580676,19.999999999999
134,0.128672003910819,0.871327996089181,0.5620730242808724,19.999999999999
135,0.1296370425679324,0.8703629574320676,0.42167908769280293,19.999999999999
136,0.13023961463604283,0.8697603853639572,0.5604607186441293,19.999999999999
