step,eta,mse,coherence,S,r_norm
0,0.6657605156244477,5.899807294853615e-09,0.13444321150577565,3.2995386438651817,0.1792510433670449
1,0.5677058297520952,5.908703582955101e-09,0.13101937844377026,3.298983799267017,0.17794329949353027
2,0.4519421556817841,1.0753536374923893e-08,0.1275698877183335,3.3051780096020025,0.17673028181996506
3,0.3823583410044991,1.4180915936434488e-08,0.12372109196891393,3.297486622025921,0.17298012372953486
4,0.3737351800171413,1.468299079234311e-08,0.12406666536593533,3.2922374783591235,0.172785064177075
5,0.34526477679714374,1.6129933204193364e-08,0.11800784962840202,3.294466259952231,0.1717354627838302
6,0.3388544531288377,1.682744929267942e-08,0.1181685742945139,3.2906113459455613,0.17069527985590785
7,0.3201799291083261,1.8102913937412172e-08,0.11714906858278765,3.2825327601195102,0.17096889666732124
8,0.3171152207437511,1.8453908723492237e-08,0.11724393906999012,3.2824536418689547,0.17097125703457167
9,0.33006234958879843,1.7347433046216975e-08,0.11819549796832664,3.2849869214735383,0.1709898510370404
10,0.32098880152100095,1.7638538635252567e-08,0.11565732945852436,3.290515344639234,0.16990169592809629
11,0.31972499061174703,1.72661591833646e-08,0.11585316944109597,3.2931613056281566,0.16961036587726813
12,0.30238148816086896,1.8134150628497723e-08,0.11264431526560162,3.292343133782947,0.16741986956503957
13,0.31032988805166406,1.755998787120515e-08,0.11448117795351807,3.2917010846967254,0.16951657839099046
14,0.3175090807612098,1.7181683464290254e-08,0.11909654183439193,3.3019219466641476,0.1694499602273686
15,0.3304293786968262,1.6329415637331098e-08,0.11862185537968456,3.289489847245786,0.16172862843814775
16,0.3254871317283216,1.743097842647222e-08,0.12373276014870208,3.2960248008467614,0.15341721074073264
17,0.32134769925627915,1.7541804690340755e-08,0.12474843788357792,3.294993358392726,0.15174738368087673
18,0.3328528741202711,1.7050638393066488e-08,0.1267240000773896,3.2939060123498383,0.14877305498468765
19,0.33049621791601513,1.7131686419302243e-08,0.12536855443629963,3.2963906568993293,0.14592381924515116
20,0.32890356986180236,1.713569786213528e-08,0.12454376118960381,3.302472369218777,0.14503135367597902
21,0.3273813955171328,1.6629347133342194e-08,0.12357692891902558,3.2889892469460165,0.14367666809245672
22,0.3344191365905213,1.654021974121976e-08,0.12590705955011022,3.2885099032900014,0.14538649099254194
23,0.3335369555563209,1.6732826470244074e-08,0.12440263259437429,3.2890964844472412,0.14523224036313784
24,0.32369264505811696,1.677768918891672e-08,0.12085517901394799,3.3034249080697236,0.14118475474349707
25,0.31838708572920965,1.710461318035959e-08,0.11928617085004674,3.299361523202607,0.14026731362841768
26,0.32598562166382045,1.674252568534568e-08,0.12173154680219085,3.299171126151426,0.14082695102956008
27,0.3221478611138677,1.696251463996216e-08,0.12070376650784179,3.2977030005369405,0.14031676204458832
28,0.31707520457375926,1.7234968348169814e-08,0.11966159444229871,3.2932953591676317,0.13975163908739935
29,0.31441851689459194,1.7344584105656707e-08,0.11905797473785021,3.2947860916603675,0.1393669941595419
30,0.31182752096649113,1.740844873763661e-08,0.11828341921924627,3.292382957280441,0.13873034086224606
31,0.3052640737544792,1.7534591285015625e-08,0.11721831002410109,3.3031018754384522,0.13712320950581527
32,0.30462597141457026,1.7546638403696374e-08,0.11684942853368283,3.3033749786678426,0.13670901571994376
33,0.3078058245630414,1.7491344743578075e-08,0.11741510822993545,3.296472056910344,0.13747599883718245
34,0.31803630513366005,1.6914861970075688e-08,0.12134860685042213,3.2953629461888276,0.13823074992888737
35,0.32105692676549913,1.6813624391843473e-08,0.12284200027732099,3.2940272299995828,0.13799064357203497
36,0.3188440257073419,1.6955270712139928e-08,0.12168692959466504,3.295536155971068,0.13832978900006412
37,0.3166143392834204,1.7037901494069522e-08,0.12184198370384972,3.297476536828999,0.1389809381698735
38,0.31516983764233186,1.7135069978026572e-08,0.12148743554912299,3.293161571924394,0.1385474458043006
39,0.31492998004729655,1.6568610968285504e-08,0.12219365108292565,3.2945925678212653,0.13704146603161135
40,0.31475753709106485,1.6708114685268127e-08,0.12171623238990857,3.2939432487454487,0.13688592569115435
41,0.3042217213836641,1.6378694443766344e-08,0.12273913179699952,3.2971619708284754,0.13486275442453405
42,0.302479408572023,1.6332480419795413e-08,0.1233925294239366,3.2959171817121264,0.13474893816107172
43,0.30363849759286055,1.6316723969123483e-08,0.12333745313843505,3.2956566150081996,0.1353952648170248
44,0.3058583406351177,1.63515401571785e-08,0.12426015452406311,3.29914230482885,0.13688552053683353
45,0.30298284225782635,1.6284545574263937e-08,0.12480985844480039,3.2957521445863946,0.13643988795685316
46,0.30170466179058975,1.631147309603323e-08,0.1266876153837164,3.3029451099397495,0.1369650881831531
47,0.297826503970606,1.6392397243168657e-08,0.12630509733123313,3.2973965803613963,0.13619397585675147
48,0.2996013015989251,1.6322734017734456e-08,0.125956357989516,3.297710195895828,0.1363395731936282
49,0.29902068594945375,1.634043411673585e-08,0.12541644545008354,3.2979207631157705,0.1357542703410665
50,0.3036509349606956,1.6343741260987796e-08,0.12620482414504902,3.2983923246516698,0.13645978186340293
51,0.30464218477448357,1.6418697458395807e-08,0.12649510662282562,3.2980168660545015,0.13667284776055857
52,0.3031206416387703,1.639415141741302e-08,0.12725100601049313,3.2981650712913657,0.1367689764979062
53,0.30352202473763396,1.6410621906401998e-08,0.12726161985310408,3.297698463197449,0.13674253402982478
54,0.30418128075182016,1.64355398305315e-08,0.12690515139437664,3.2968398365544105,0.13664215032859475
55,0.3018397446912845,1.6409355118837855e-08,0.12792495488144268,3.2993312533749513,0.13675143413615948
56,0.29663301006836174,1.654675829541367e-08,0.1277782002843384,3.293150704254939,0.1368287047390068
57,0.30085428466232067,1.6517555734638144e-08,0.12791455006324742,3.2996057650024353,0.13638426097151385
58,0.29777914690298646,1.647488723854698e-08,0.12623586802611125,3.2988584570143056,0.13577049549450645
59,0.29788073503273443,1.6481020470649682e-08,0.12636782980139857,3.2982937108846997,0.13600918469252612
