step,chi,peak,width,norm
0.0,0.01,0.9981253994527582,4.274983586100174,3.260764821649161
1.0,0.01,0.9910373400988179,4.312625327735454,3.2446423993758233
2.0,0.01,0.9868866417627574,4.336583781069376,3.2298844715693376
3.0,0.01,0.980525764566957,4.364573293699925,3.215174629919379
4.0,0.01,0.9715781350986985,4.402933738234104,3.2016507639987983
5.0,0.01,0.9645187467168536,4.4448190336949125,3.1905907294128686
6.0,0.01,0.959342541228657,4.461932874823534,3.1763306112591687
7.0,0.01,0.9561561333241037,4.492793837290629,3.1622961736372397
8.0,0.01,0.9491060339652022,4.518866529506788,3.1497602637081945
9.0,0.01,0.942723771912431,4.534493559888202,3.1353585012663063
10.0,0.01,0.9389154197032273,4.581653075442701,3.121756923284491
11.0,0.01,0.9352172531977392,4.585380106034665,3.110162076701118
12.0,0.01,0.9289278144104314,4.58808894677919,3.096279188009886
13.0,0.01,0.923322677461018,4.58866302791836,3.083038271367877
14.0,0.01,0.9212067208610044,4.617129840412776,3.0717640708458878
15.0,0.01,0.9164061538783983,4.645777924304327,3.0564804923949374
16.0,0.01,0.9126871070247213,4.670116418530084,3.043287502168866
17.0,0.01,0.9094313898715185,4.738672559590163,3.031124726680596
18.0,0.01,0.9049937261052541,4.751144245935508,3.018980773885743
19.0,0.01,0.900001825121305,4.763259568322154,3.007412313172839
20.0,0.01,0.8933741125627436,4.793083620605221,2.994627658183157
21.0,0.01,0.8883914171317541,4.825202119749012,2.9805957812975525
22.0,0.01,0.8830858923057519,4.854268099038392,2.9685772926423817
23.0,0.01,0.8806417090286921,4.889292111395298,2.9560688327830293
24.0,0.01,0.87397111385801,4.8872143298384865,2.9462872370584567
25.0,0.01,0.8729875067613907,4.895184509593792,2.9376507811452504
26.0,0.01,0.867395904363716,4.8942775275206385,2.9263106224731614
27.0,0.01,0.8623449567923211,4.946644813106254,2.91719026580234
28.0,0.01,0.8589407765405105,4.989760077615074,2.905845013214734
29.0,0.01,0.8562568699430126,4.996578681418171,2.896058599722275
30.0,0.01,0.8527153767958172,4.978139766252612,2.885591364689859
31.0,0.01,0.8483685170140648,4.9703017666357105,2.874631451629544
32.0,0.01,0.8457249827992215,4.96722957161765,2.86553175212935
33.0,0.01,0.8413097133142212,4.996585107832114,2.8534544500341554
34.0,0.01,0.8358495149290017,4.956283332993252,2.8435399857821775
35.0,0.01,0.8320698174163527,4.987256209457912,2.835410497497807
36.0,0.01,0.8284725180176191,4.981577516026934,2.826523853475637
37.0,0.01,0.8238266807593059,5.003351639728339,2.820428080195531
38.0,0.01,0.8206192737424528,5.0287088892529725,2.809605567247366
39.0,0.01,0.8193716801035577,5.024402098019583,2.79843059037899
40.0,0.01,0.8181183099853724,5.014118664244192,2.7888586085552283
41.0,0.01,0.8147378617572042,5.054875720171186,2.7781279682646476
42.0,0.01,0.8088668617452782,5.1034889520243425,2.76905192449638
43.0,0.01,0.8044034265303912,5.13238449756487,2.7575753166078782
44.0,0.01,0.8002019515763209,5.160111123201497,2.747400555356972
45.0,0.01,0.7964399426066968,5.176039849150745,2.73618669295514
46.0,0.01,0.7916377496988547,5.202652922912227,2.725911920158574
47.0,0.01,0.7879305856579868,5.230607233817427,2.7154900871201137
48.0,0.01,0.7863900315456435,5.247377916861197,2.7055276888467557
49.0,0.01,0.7841875151590861,5.23382363595628,2.697967467912243
50.0,0.01,0.7797496890098443,5.226869193782215,2.688857950810488
51.0,0.01,0.7791935639673904,5.242466063450914,2.6793945568043456
52.0,0.01,0.7754099002063074,5.273328109203135,2.6701887089548215
53.0,0.01,0.7720270623517312,5.255294475069187,2.660943308983197
54.0,0.01,0.7667395887720034,5.267654270936024,2.649790879490496
55.0,0.01,0.7635384221122896,5.301458576152128,2.6402555801787764
56.0,0.01,0.7606899516494914,5.339452163940474,2.631492623432696
57.0,0.01,0.7579130777230509,5.394988305405736,2.6219137081273924
58.0,0.01,0.7540425869198825,5.401392309710266,2.615790104679684
59.0,0.01,0.7527227576907243,5.461539794226475,2.6103264926914465
60.0,0.01,0.7491428579263004,5.51601269517197,2.6026216838252854
61.0,0.01,0.742902829934218,5.551059469997577,2.5949753054415674
62.0,0.01,0.7372853963347249,5.579011926862048,2.585769063205404
63.0,0.01,0.7347743341763513,5.571309517866688,2.578666010613099
64.0,0.01,0.7331136009470475,5.590704398647185,2.5703903212084303
65.0,0.01,0.730581936823365,5.559482217324995,2.562942805048946
66.0,0.01,0.7259528037732164,5.558038587637012,2.551844482405029
67.0,0.01,0.7244666555716052,5.529310203803522,2.5425455998656474
68.0,0.01,0.7216301103253877,5.517031688728369,2.5329543555429295
69.0,0.01,0.7197529161048224,5.586491714985777,2.5281415452784857
70.0,0.01,0.7156176318623748,5.6194835457010734,2.521796230820807
71.0,0.01,0.7132339078501927,5.615146293266273,2.5139654310281623
72.0,0.01,0.7096978978751406,5.656985439773159,2.5033573029178164
73.0,0.01,0.7082365444792043,5.66478511269684,2.4975554512856455
74.0,0.01,0.7046083310168566,5.667412595351319,2.4880889257297536
75.0,0.01,0.699500661944718,5.650633520773767,2.4798532954669996
76.0,0.01,0.699410005865376,5.6391014856865205,2.4747822350595117
77.0,0.01,0.6979197459316754,5.647110181978345,2.468722432327613
78.0,0.01,0.694844978899108,5.694660908735914,2.4636813641296555
79.0,0.01,0.6919081485397566,5.704445035460405,2.455002796652407
80.0,0.01,0.6890339263778047,5.759423094948252,2.4477661419214725
81.0,0.01,0.6851272283720302,5.775275542337548,2.439982301099085
82.0,0.01,0.6834733632463068,5.7662727399951095,2.4344263348966613
83.0,0.01,0.6782676528672466,5.739351291247058,2.4272063082609874
84.0,0.01,0.6763112579378694,5.713372283249583,2.420322608643953
85.0,0.01,0.6743143938312932,5.682158818928497,2.411554298307503
86.0,0.01,0.6715304029163947,5.774565668365627,2.4036766554719526
87.0,0.01,0.6673532115699632,5.823309722448965,2.397007578646821
88.0,0.01,0.6663577336683268,5.855282789114194,2.3899726514971236
89.0,0.01,0.6631357298929285,5.834358272782604,2.3829376624505882
90.0,0.01,0.6610140709748731,5.830534945328573,2.3749674686311555
91.0,0.01,0.6585151773450835,5.890823152259784,2.367358984414086
92.0,0.01,0.6583910577280816,5.908385806227349,2.361964139817312
93.0,0.01,0.6571206779680848,5.93248780680833,2.3529431616563614
94.0,0.01,0.6560129607113849,5.939135534776916,2.346639346278742
95.0,0.01,0.6526851410124618,5.932625148870861,2.3368151134644464
96.0,0.01,0.6492438769726706,5.996327215752424,2.327869092045532
97.0,0.01,0.6483119110361579,5.969649695127751,2.322326971186554
98.0,0.01,0.6459560442859945,5.958547268335513,2.315601475135303
99.0,0.01,0.6447451215632412,5.909195603365631,2.308043642984264
100.0,0.01,0.6432830034150445,5.890497272808247,2.2986524663939094
101.0,0.01,0.642272683682572,5.859725638053036,2.2944388909823794
102.0,0.01,0.6398462809803325,5.841228071149916,2.2873509991968732
103.0,0.01,0.6391763047843873,5.848878903044911,2.281016955590611
104.0,0.01,0.6354018268122776,5.817952594878497,2.2730010790931074
105.0,0.01,0.632019423776198,5.835305545477815,2.264727294312377
106.0,0.01,0.6299452069944357,5.866271842099886,2.2576349922988315
107.0,0.01,0.6297274789087938,5.843178617616932,2.2536971600786684
108.0,0.01,0.6291570445459949,5.889191017709256,2.2500515247273323
109.0,0.01,0.6288948098549394,5.877527543591147,2.2442465489765624
110.0,0.01,0.6269297399057993,5.918504959260503,2.2383266356994964
111.0,0.01,0.6247640842326786,5.977619668853072,2.232212046358954
112.0,0.01,0.62017478065135,6.015911232449712,2.223787689231393
113.0,0.01,0.6156311046497231,6.020932884766694,2.2163820796792675
114.0,0.01,0.615631539614918,6.045030514573078,2.212529655892492
115.0,0.01,0.6152260688440824,6.080383885768858,2.205343898428208
116.0,0.01,0.610934677337821,6.095795265242903,2.1983278015243184
117.0,0.01,0.611171462816729,6.116032046030297,2.192434928999559
118.0,0.01,0.6101187550307884,6.116890602656777,2.1875170514238826
119.0,0.01,0.6085730631313118,6.146348264322948,2.1803924690161143
120.0,0.01,0.6052973874789345,6.2117239628083425,2.1733643469433312
121.0,0.01,0.6037829502703701,6.261559111129427,2.1684508539612155
122.0,0.01,0.6035150883126259,6.170965590869099,2.162722391127244
123.0,0.01,0.5988268934916978,6.1845556120267,2.1578098712109095
124.0,0.01,0.5950851755977095,6.155661920226172,2.151414720193698
125.0,0.01,0.5933650712220844,6.130460915861568,2.1456888015354267
126.0,0.01,0.5918641678749137,6.13716737234198,2.1399016719951143
127.0,0.01,0.5905442694698353,6.122861154299439,2.135630255941658
128.0,0.01,0.5862220107908571,6.150093781098968,2.1310755624995332
129.0,0.01,0.5866388924594326,6.226048371384181,2.126290477349989
130.0,0.01,0.583768934585391,6.25924474904719,2.11863883332675
131.0,0.01,0.5804237948514175,6.246451322490819,2.1147008227339636
132.0,0.01,0.5783628484048072,6.352952213369878,2.1077679990675393
133.0,0.01,0.5759852407738373,6.335945252488599,2.102177769663077
134.0,0.01,0.5763650897230912,6.368791128094506,2.0986511870582776
135.0,0.01,0.5770211468620113,6.3794079138716855,2.0924315510926177
136.0,0.01,0.5754705515306064,6.450385771995336,2.089820348953828
137.0,0.01,0.5700845728116775,6.396669613637404,2.082480139762984
138.0,0.01,0.569374488617221,6.418883540137398,2.075780471038755
139.0,0.01,0.5676021229838392,6.489910260158636,2.0690617289960755
140.0,0.01,0.5635758536020907,6.508817941164036,2.0642010073527066
141.0,0.01,0.5615460938486581,6.469335150830201,2.0550005668070006
142.0,0.01,0.5585392193993437,6.454633203967139,2.0486690302704114
143.0,0.01,0.5566394033903523,6.480441592920869,2.0426352780860837
144.0,0.01,0.5531736244223702,6.534531892057969,2.037429802352385
145.0,0.01,0.5526993048439748,6.5858757286433995,2.035075209900817
146.0,0.01,0.5514523401716515,6.555703336757161,2.028549282226241
147.0,0.01,0.5476632965870881,6.526924858047121,2.0208104312716206
148.0,0.01,0.5460227699113168,6.495192587666448,2.0164373523955628
149.0,0.01,0.5426527562756449,6.518522331444063,2.010103093179803
150.0,0.01,0.5404458071295918,6.577409469874386,2.0034252989920005
151.0,0.01,0.5383557648214942,6.6257021185433835,1.9959613211556395
152.0,0.01,0.5364131666239587,6.650634560258628,1.9891559470786946
153.0,0.01,0.5348229288923841,6.747523730010342,1.9845414746787233
154.0,0.01,0.5352354277981735,6.833045452594388,1.9784296579214768
155.0,0.01,0.534468395252973,6.784743107083841,1.973052890167745
156.0,0.01,0.5319821196428933,6.841954872771394,1.9675737338634471
157.0,0.01,0.5302200545437894,6.857062853664602,1.9627337251990493
158.0,0.01,0.5274978692683728,6.786875955284722,1.958755450996701
159.0,0.01,0.5295943664143006,6.7437502180799695,1.9548543504977813
160.0,0.01,0.5274743094771154,6.784657431932933,1.951216520077754
161.0,0.01,0.5252280801961632,6.8167356768159735,1.944696101404472
162.0,0.01,0.5244475384909475,6.7926049520450205,1.940088515655361
163.0,0.01,0.5218987428566423,6.807472354982573,1.9349519800632498
164.0,0.01,0.5203562179198855,6.806938010623937,1.9283969168178527
165.0,0.01,0.5175248062143216,6.815731873989335,1.9232161291382268
166.0,0.01,0.5174655957676867,6.82568274207825,1.9171561254483012
167.0,0.01,0.5156938246405917,6.92388785353004,1.913242699458083
168.0,0.01,0.5122649828645884,7.011836471490591,1.9072200952669827
169.0,0.01,0.5094847267388132,7.025330094072632,1.9027759231520798
170.0,0.01,0.508341146424651,7.053108270221893,1.8984984997384975
171.0,0.01,0.5044675236242587,7.111128676673281,1.893959022784297
172.0,0.01,0.5005737655462384,7.1479086063751565,1.8876912862085111
173.0,0.01,0.5011520228835344,7.210777140596416,1.8856808443188318
174.0,0.01,0.4994852857870189,7.187458216601219,1.8813493943570494
175.0,0.01,0.4976261052611259,7.1451808877513905,1.8779985724583197
176.0,0.01,0.4972362971131528,7.139583765145211,1.8742467917340715
177.0,0.01,0.4960251299893564,7.157741177504587,1.8693581762469353
178.0,0.01,0.493719795014509,7.1364980461778815,1.863781637625431
179.0,0.01,0.49519602690957343,7.2175604158120334,1.8602962660607159
180.0,0.01,0.4923693989163847,7.2522314580665554,1.8560018070398754
181.0,0.01,0.4918416889999918,7.359148070400024,1.8525077682146474
182.0,0.01,0.4908976936356967,7.325030293108217,1.8484722240211156
183.0,0.01,0.49021011587981345,7.3338116917281075,1.8446252281537199
184.0,0.01,0.49064407700952184,7.422925931418195,1.8404772652564743
185.0,0.01,0.49015776182052917,7.399253730200241,1.8376291897704025
186.0,0.01,0.48650222665902887,7.613811154408421,1.832306726447487
187.0,0.01,0.4858132164533208,7.667138302675924,1.8294500396247155
188.0,0.01,0.4857752885126543,7.768787315567059,1.8251976706598372
189.0,0.01,0.4850513077857332,7.812300886424783,1.8220077368854772
190.0,0.01,0.48341661493160243,7.840146492453405,1.8150583874795412
191.0,0.01,0.48378030531442306,7.769282067455086,1.8105515847116072
192.0,0.01,0.4835990394264183,7.838068608263583,1.8073723000971451
193.0,0.01,0.4822961348172362,7.871593167498229,1.8011850325041687
194.0,0.01,0.4791938141239748,7.935272412510886,1.795701683247964
195.0,0.01,0.4780871682876339,7.997769566576277,1.7909974025082924
196.0,0.01,0.47679406033079796,8.036570398917895,1.7880209568130008
197.0,0.01,0.4765269581854885,7.926444480292778,1.7865928724489777
198.0,0.01,0.47321762657746513,7.890047859525546,1.7794037890765855
199.0,0.01,0.47359574945746435,7.942322908153779,1.773744717757665
200.0,0.01,0.46868013069732395,7.836844867566371,1.76942407604093
201.0,0.01,0.467340548483119,7.843307805429768,1.764388230079713
202.0,0.01,0.46599148357389647,7.816482357841788,1.7599634540308744
203.0,0.01,0.46415734490142085,7.805991849580449,1.754012083551871
204.0,0.01,0.461940621413222,7.853212627621609,1.75066992383417
205.0,0.01,0.4609515635301418,7.971081682811769,1.7471324994115003
206.0,0.01,0.4615195166451335,7.955145994498048,1.745096728156774
207.0,0.01,0.46008077946527437,7.940631359213604,1.7385352818793853
208.0,0.01,0.46022182843648624,7.859162882309905,1.7336559848960718
209.0,0.01,0.4571752202218996,7.817219094564178,1.731255390424541
210.0,0.01,0.456280764993443,7.7738823315041286,1.7264673605552625
211.0,0.01,0.4552382790424596,7.79190112264059,1.7243152993182387
212.0,0.01,0.4531943981236768,7.695695822964787,1.7226488860598155
213.0,0.01,0.452743872290867,7.6791789122308,1.720085362214567
214.0,0.01,0.45306537834914495,7.688191294184951,1.7179192227761013
215.0,0.01,0.4533207769820046,7.753034704147391,1.714147799754702
216.0,0.01,0.4518466033410365,7.754367527108913,1.7093922470884784
217.0,0.01,0.45071995901663575,7.735566532413136,1.7037950886124573
218.0,0.01,0.4493642665567362,7.628620662556266,1.7026502868572895
219.0,0.01,0.44848429446279015,7.651220646045549,1.6990458674956508
220.0,0.01,0.4476286198861567,7.730880551701416,1.6935609342979376
221.0,0.01,0.4454226916985943,7.764209437383182,1.6881380149208653
222.0,0.01,0.44364747216161765,7.812001999430268,1.6819527863717978
223.0,0.01,0.44091788829066125,7.878020433613194,1.6773261743216619
224.0,0.01,0.4381166988905404,7.843482103004619,1.668668547099426
225.0,0.01,0.4387357362361269,7.894889752815594,1.6647996279305308
226.0,0.01,0.43484655512182274,7.877469252313054,1.660714798998927
227.0,0.01,0.43452657067536454,7.850820783834336,1.6578832512836001
228.0,0.01,0.4323185981373634,7.876625446137281,1.6547603157521311
229.0,0.01,0.43188645190159886,7.961788798277294,1.653998633065219
230.0,0.01,0.4302856015918023,7.937938209697544,1.6483598272886908
231.0,0.01,0.4319315004321893,7.9018450564525375,1.6436402126139702
232.0,0.01,0.43287382653083456,7.870740429519781,1.643061867709181
233.0,0.01,0.4318888833017287,7.769084660163155,1.6406271192606439
234.0,0.01,0.4310775127316185,7.749745889277902,1.6383918110240352
235.0,0.01,0.429819464682106,7.707794509519573,1.6356809387324234
236.0,0.01,0.4280414553107168,7.707145503429486,1.629548654399007
237.0,0.01,0.4269990919568986,7.580790984154546,1.6246668182041126
238.0,0.01,0.4250504181356588,7.695309137987649,1.6229966478481315
239.0,0.01,0.4228061832653485,7.763230114338205,1.6194668351634551
240.0,0.01,0.4239062990665665,7.8091687900813405,1.615993774169975
241.0,0.01,0.4225857989062487,7.860837781116887,1.6114336351905059
242.0,0.01,0.4215825110658949,7.950881707842882,1.60859424500605
243.0,0.01,0.4202214726157824,7.9192589655143655,1.6067535631246546
244.0,0.01,0.4197098699638533,7.881654762569478,1.602163384586023
245.0,0.01,0.42057681810469394,7.928422759158247,1.5954157437920955
246.0,0.01,0.42043765895524066,7.930451481578904,1.5940726512754277
247.0,0.01,0.4189525040171755,8.039862599597427,1.5874054709839778
248.0,0.01,0.4190259887172668,8.09320816465032,1.5843279983066512
249.0,0.01,0.41657831500635434,8.025060390456037,1.5799874623223433
250.0,0.01,0.41439463793399156,7.997081588851713,1.5748975085121157
251.0,0.01,0.4142305251064899,7.992638232942816,1.5730535929068918
252.0,0.01,0.41182536923910446,7.97938089290478,1.5680840532058773
253.0,0.01,0.4087475337292217,8.12766345811976,1.564580095624575
254.0,0.01,0.4056524327866317,8.171491475268095,1.5619630287858473
255.0,0.01,0.403003015053856,8.089280813002318,1.5565649708252876
256.0,0.01,0.4011231755428823,8.020776599030246,1.5519246992085314
257.0,0.01,0.397256659173431,8.057167226054307,1.546355071226582
258.0,0.01,0.39464304587931737,8.08458842179694,1.540781692109382
259.0,0.01,0.3951958973799486,8.126684895423397,1.5395186331969386
260.0,0.01,0.3935735507460989,8.137757575161038,1.534190915166199
261.0,0.01,0.392768031333155,8.186949448276893,1.5304425133622095
262.0,0.01,0.39034446922980964,8.218709711500495,1.5248842046259607
263.0,0.01,0.39006539742818286,8.263027960722086,1.5231638733272839
264.0,0.01,0.3892732051150363,8.252884912726605,1.5184961721116474
265.0,0.01,0.3890498300939409,8.204242868219163,1.5139760982912716
