t,gamma,leak,mass_total,mass_out
0.0,0.953164708835242,0.00011612202541749234,39.27271883351106,0.004560427654599118
0.01,0.8812325926934164,0.00011485357728009446,39.268727373515475,0.0045101538140851355
0.02,1.0501244376294623,0.00011369309157334801,39.26474043795811,0.004464129730216626
0.03,0.5873236886992836,0.00011236377106398501,39.260747159324524,0.004411485605611453
0.04,1.3512970129798032,0.00011158211757393414,39.25677566471602,0.004380354157794011
0.05,2.7163831094655486,0.00010996379920269291,39.25277161766367,0.004316383896314041
0.06,2.5660507916120916,0.00010688171644703215,39.24871038773617,0.0041949695345738095
0.07,1.8020925467421272,0.00010406673671004676,39.24465988358813,0.004084063687380804
0.08,1.921585880116352,0.00010214032562858251,39.24064449788466,0.004008052206889486
0.09,3.339181928034031,0.00010014287078491823,39.23662658949897,0.003929268426588382
0.1,3.204271908845617,9.678096810583102e-05,39.232555407668116,0.0037969646936198732
0.11,4.4054090710086715,9.368487825930798e-05,39.22849488546075,0.0036751167676403696
0.12,3.735414451355672,8.95844624573731e-05,39.22439520154717,0.0035138963593462575
0.13,3.6259924814151483,8.629091983395122e-05,39.220327378041986,0.00338435812564003
0.14,4.48548033142941,8.323668230338331e-05,39.216269168960615,0.003264232137940824
0.15,4.73696472867769,7.959873134339527e-05,39.212188302613974,0.0031212404420864763
0.16,4.41013797049211,7.594737449473445e-05,39.20810712862187,0.002977752795327189
0.17,5.8443332127870375,7.273997019972031e-05,39.20404357677029,0.00285170096148288
0.18,5.8467103956113675,6.865155422337644e-05,39.19994571234311,0.0026911371986244044
0.19,5.978001603390987,6.482550446413696e-05,39.19585833422587,0.002540891289421104
0.2,5.808352721879403,6.116162499653787e-05,39.191777518951284,0.002397032799561903
0.21,5.16107913101773,5.784265598170797e-05,39.18771042967728,0.0022667212530946704
0.22,5.342643318641946,5.511104971345866e-05,39.18366657275524,0.0021594529964467576
0.23,6.0,5.243801574346615e-05,39.179625240677126,0.0020545018051937834
0.24,5.931008307297487,4.9580087300239496e-05,39.17557689457122,0.0019423285224701363
0.25,6.0,4.6945573676428083e-05,39.17153752305184,0.0018389303008074444
0.26,5.3385166560504755,4.445133754587156e-05,39.167503873117624,0.001741047935493228
0.27,5.53493867237371,4.241653903199393e-05,39.16348844621904,0.0016611796363081358
0.28,6.0,4.0420759614273266e-05,39.15947478809466,0.0015828557170308095
0.29,6.0,3.8360797799179074e-05,39.15545885682691,0.001502034639940851
0.3,5.882620118455675,3.643790216838587e-05,39.151448528206814,0.0014265966512214314
0.31,4.3611506291162225,3.468611637581117e-05,39.14744513677205,0.001357872837829793
0.32,4.267991444960228,3.357718677737448e-05,39.14346715176312,0.0013143275076688064
0.33,5.014596996094686,3.2557076848726994e-05,39.139492904702465,0.0012742674783186357
0.34,5.550415730672001,3.134618699824005e-05,39.13551145399638,0.0012267490603087672
0.35000000000000003,5.490783956093115,3.0037424728676502e-05,39.13152642779954,0.001175410279593274
0.36,6.0,2.8828843527824317e-05,39.127545570779546,0.0011280018888878479
0.37,5.167089528201837,2.7548922652505803e-05,39.12356217364839,0.0010778119882123688
0.38,5.530165718202858,2.6584554202370778e-05,39.119591367609324,0.0010399768970868327
0.39,6.0,2.5581539190303362e-05,39.115619306558685,0.0010006377482437434
0.4,6.0,2.452190315368771e-05,39.11164528432801,0.0009590919778437026
0.41000000000000003,6.0,2.3534051395312555e-05,39.107674318781996,0.0009203620173693839
0.42,5.034535207412347,2.261345644904645e-05,39.103706233667346,0.0008842699579113653
0.43,4.736685657191584,2.197420304948772e-05,39.09974940052747,0.0008591858325112984
0.44,4.890306043725171,2.1439137235857728e-05,39.09579690248382,0.0008381801551375935
0.45,5.569741144556335,2.0902622219273363e-05,39.091844612473636,0.000817122059789094
0.46,4.640793471478764,2.0256326176135916e-05,39.08788829429845,0.0007917770148256947
0.47000000000000003,4.903959440100978,1.984072248276076e-05,39.08394124900043,0.0007754536318539634
0.48,4.262274934341363,1.9397937954864643e-05,39.07999340708453,0.0007580712873871644
0.49,4.203414624162547,1.9107031955442394e-05,39.07605176288544,0.0007466273697259924
0.5,2.9376926277124955,1.8844937665657736e-05,39.072111513249794,0.0007363115059328392
0.51,3.4688576555240243,1.8837388837688077e-05,39.06818147728461,0.0007359425256689921
0.52,1.9542146539190879,1.8734152983998696e-05,39.064247983943716,0.0007318355979360829
0.53,2.292641212851196,1.892268717069789e-05,39.06032616184828,0.0007391263327461005
0.54,1.310813771497986,1.9046978243209284e-05,39.05640211940185,0.0007439064414262991
0.55,0.6883873028154611,1.9359089739036245e-05,39.05248569619128,0.0007560205751250158
0.56,1.1871698889297986,1.9790764583871007e-05,39.04857423541881,0.0007728011400290044
0.5700000000000001,1.4525552656198504,2.012354451996535e-05,39.04465921255938,0.0007857169379308341
0.58,0.4663327737817533,2.040213559456417e-05,39.04074236683039,0.0007965145194805403
0.59,0.0,2.0881132238491596e-05,39.03683363312413,0.0008151332852652822
0.6,0.16875439884529642,2.145797010403104e-05,39.032929017941655,0.0008375674239397792
0.61,0.3473828923402302,2.2001047546213147e-05,39.02902338938786,0.0008586793992722093
0.62,0.0,2.2506547711332164e-05,39.025116595740144,0.0008783206486023487
0.63,1.447163392530026,2.3091241699592266e-05,39.021213190642285,0.000901048265196462
0.64,2.1602002418320945,2.334422851054839e-05,39.01729714508453,0.0009108287004188438
0.65,0.9766836604713496,2.3430512444761386e-05,39.0133748766701,0.0009141033655599834
0.66,1.7010474612890634,2.3796116074782135e-05,39.00946377436959,0.0009282737279899314
