step,eta,mse,coherence,S,r_norm
0,0.4492424229859716,1.66708386366587e-07,0.09432944423578393,3.3017516207412414,0.15639657703135734
1,0.3061712151378173,7.781293512267704e-08,0.09275250577489666,3.2940554305278074,0.1570042896822445
2,0.2551163805025987,7.946182586212832e-08,0.09352222491598405,3.288510222403226,0.15634758829818945
3,0.14447568859300355,9.436148424622308e-08,0.09437529899176755,3.2926689205613275,0.1549578823869762
4,0.117310461042102,7.55453416017641e-08,0.09752510831032779,3.2882102893358853,0.14529244393461566
5,0.14704681187413912,9.511934626274708e-08,0.09967569223170945,3.2860381737593847,0.13118109417375018
6,0.12387519831246943,1.0288006498460941e-07,0.10083940090521673,3.2888483074528763,0.12717505948503705
7,0.11083224756554753,7.934102621642561e-08,0.10338580988794252,3.2915762430124325,0.12683913682128867
8,0.08202543078082483,6.858685628454621e-08,0.1024127107099381,3.2813135628388257,0.12261532825794229
9,0.13342958193325155,5.314299012709872e-08,0.10685422736122638,3.2927067311326166,0.11700626920373486
10,0.11980342480825402,3.796078146153355e-08,0.1067231828760266,3.2766372961903314,0.11615418226532462
11,0.11083782910699942,4.3895322305891206e-08,0.10804493180645974,3.2886484029137444,0.11550652198670167
12,0.0737214656291254,3.873746626971476e-08,0.10998117663736735,3.293732429630454,0.11588739659840323
13,0.10384071876393365,3.987510391662309e-08,0.11179595763313221,3.2880473441463653,0.11560104703549197
14,0.09519950029310643,3.879717043872902e-08,0.11163692636267686,3.29173811570601,0.11592702905886608
15,0.09433814372932675,3.936778147649858e-08,0.11435047712976387,3.282439386916119,0.11602203324013428
16,0.08573709558290002,4.569629225271647e-08,0.1196334206982042,3.2939343696337615,0.11436851999820884
17,0.06604325313310708,3.755674648681558e-08,0.1126720005139221,3.2977196985753547,0.1146345050288894
18,0.06344953576330783,3.869879620191375e-08,0.11225020267554323,3.2984260907977774,0.11466093373461932
19,0.055464600686828354,4.058605465147541e-08,0.11269473537141246,3.2999521130738003,0.11425788293137094
20,0.06422387310541192,4.529267012657895e-08,0.11253323437622384,3.2800751586771177,0.1163435098741293
21,0.05182474758840525,4.132488323073972e-08,0.11027647007783543,3.2932194501337495,0.11490761909398255
22,0.0834453615904222,3.2463487115915986e-08,0.11066411954447214,3.298598455820008,0.11529703597491125
23,0.06804273559568519,3.996520839445656e-08,0.11353593410395216,3.2929863174425424,0.11456368416976344
24,0.07816432989932637,3.2401137026275605e-08,0.11335831579526581,3.289933306689526,0.11482637316538614
25,0.10288650023602244,3.5054493841278615e-08,0.11637017541798134,3.290684714011422,0.11319859933737265
26,0.0803385059843458,3.890432104504556e-08,0.11668829421546745,3.295566169708815,0.11296509794832334
27,0.08643092331779126,3.612233196361235e-08,0.11487373978884245,3.2831673447311895,0.1129281814038256
28,0.05404532252821899,3.618513205851315e-08,0.11229683590093022,3.2889766588486617,0.1130597504993254
29,0.044703440846873305,3.411682238365719e-08,0.11154812362229335,3.2915218414298373,0.11513791358507426
30,0.07250879129683134,2.3935000469825842e-08,0.11915794582367605,3.3042784317252627,0.11762425733081334
31,0.05644486877345693,2.482847315141521e-08,0.1168867031330928,3.290566897102872,0.11739714458935675
32,0.042247346144257694,2.305289668737804e-08,0.11750425304864794,3.2833481092227763,0.11809487844669475
33,0.06211679655312565,2.4609829493628754e-08,0.11854933808306935,3.288645461727576,0.11659579745746036
34,0.044933170208863234,2.4387420810077704e-08,0.11964649955379611,3.2939637990101405,0.1164996885728618
35,0.03658361350274991,2.192194327279984e-08,0.11934225978134759,3.290700443559417,0.11733654318440163
36,0.02714848581957817,2.1467999291033877e-08,0.11589732722027588,3.283555354000338,0.11772029017017749
37,0.032366458403180774,1.9750169077224734e-08,0.11705327019823654,3.2890288349863797,0.11847422368218695
38,0.025668279085510365,1.979528119543563e-08,0.11594836009917735,3.2951266125615293,0.11824868398450522
39,0.026395335365417667,1.8140957440776447e-08,0.11586363486843997,3.2796672645185954,0.11823525534217086
40,0.02004485937768717,1.6870814428473985e-08,0.11603798705596738,3.294942062035629,0.11820307230169834
41,0.02428284724038999,1.5738127894865675e-08,0.1157207069064414,3.2932773976867304,0.11762124902870762
42,0.022182066384078845,1.538390090510273e-08,0.11401582685684349,3.2796153467478577,0.11754819731733597
43,0.019125449209431173,1.4355277214506396e-08,0.11348932990918197,3.2904608684628753,0.11779294250710333
44,0.019230323980849017,1.3422074960924143e-08,0.11209953338344333,3.296927938254126,0.11684252706564906
45,0.017790796694046533,1.5629540654526695e-08,0.11152047476876913,3.2853826739634577,0.11629247920076889
46,0.014095104986250466,1.6511540933017867e-08,0.11333606064778465,3.289488488260143,0.11634460547729235
47,0.017923635356035722,1.7701131280178924e-08,0.11223350102703439,3.2837477695814865,0.11617581881146259
48,0.016193191143941795,2.1218075664885896e-08,0.11138755769173714,3.2824787189592346,0.1154742428226937
49,0.018145450550008276,2.101173682087739e-08,0.11075802901172893,3.283516917664033,0.115613171506198
50,0.014871314067736154,1.8827630820691933e-08,0.1110399126215134,3.281448873437637,0.11547185360878846
51,0.008070730280435262,2.2694135063677817e-08,0.11177709187227476,3.283862767358064,0.11521080926969735
52,0.006332932763696427,2.2851407530955408e-08,0.1120964523426431,3.2771744036252883,0.1152940996763354
53,0.006873236971398279,2.610646716208824e-08,0.1114314124507044,3.280412622848238,0.11450001679567631
54,0.008528970246230387,2.539925950743171e-08,0.11056067005027581,3.285722542759364,0.11536701487907064
55,0.005670482369721283,2.651580181588483e-08,0.1108066858683969,3.280682485943392,0.11563272777902728
56,0.005761595991213996,2.7893684041442334e-08,0.11102288715739396,3.2746228018890537,0.11518834615384783
57,0.006439176050257653,2.980827498782926e-08,0.11196810376521116,3.2837776889484305,0.11583571752115712
58,0.006953574007454004,2.8477775830615784e-08,0.11085521421051708,3.283627089734269,0.1147328807047243
59,0.008020085939715368,2.831096345749217e-08,0.1119253194033001,3.2855794593168453,0.11544510453739978
