t,norm,width_fwhm,peak_a2,chi
46,3.260927258878079,10.0,0.9989526954181837,0.008000931735504993
47,3.260927258878079,10.0,0.9989533532294325,0.008000958613387133
48,3.2609272588780795,10.0,0.9989541019072401,0.008000985191504524
49,3.2609272588780795,10.0,0.99895494144666,0.008001011433476889
50,3.260927258878079,10.0,0.9989558718414848,0.00800103730292643
51,3.2609272588780795,10.0,0.9989568930842483,0.008001062763478343
52,3.2609272588780787,10.0,0.9989580051662198,0.008001087778761318
53,3.260927258878079,10.0,0.9989592080774133,0.008001112312408045
54,3.260927258878079,10.0,0.9989605018065766,0.008001136328055717
55,3.260927258878079,10.0,0.9989618863412,0.008001159789346537
56,3.2609272588780795,10.0,0.998963361667511,0.008001182659928222
57,3.260927258878079,10.0,0.9989649277704769,0.00800120490345451
58,3.2609272588780795,10.0,0.9989665846338027,0.00800122648358566
59,3.2609272588780787,10.0,0.9989683322399332,0.008001247363988962
60,3.260927258878079,9.0,0.9989701705700528,0.0078012675083392385
61,3.2609272588780787,9.0,0.9989720991317378,0.007601286880508476
62,3.2609272588780795,9.0,0.9989741175251526,0.007401305444528751
63,3.260927258878079,9.0,0.9989762253490964,0.007201323164592779
64,3.260927258878079,9.0,0.9989784222009969,0.0070013400050544594
65,3.2609272588780795,9.0,0.9989807076768957,0.006801355930429437
66,3.260927258878079,9.0,0.998983081371441,0.006601370905395654
67,3.2609272588780795,9.0,0.9989855428778772,0.006401384894793916
68,3.2609272588780795,9.0,0.9989880917880332,0.006201397863628454
69,3.2609272588780795,9.0,0.9989907276923131,0.0060014097770675024
70,3.2609272588780795,9.0,0.9989934501796864,0.005801420600443865
71,3.260927258878079,9.0,0.9989962588376766,0.0056014302992555
72,3.260927258878078,9.0,0.9989991532523523,0.0054014388391661
73,3.260927258878079,9.0,0.9990021330083183,0.00520144618600568
74,3.2609272588780787,9.0,0.9990051976887,0.005001452305771166
75,3.2609272588780787,9.0,0.9990083468751398,0.004801457164626993
76,3.260927258878079,9.0,0.9990115801477842,0.0046014607289057005
77,3.2609272588780795,9.0,0.999014897085273,0.004401462965108538
78,3.260927258878079,9.0,0.9990182972647288,0.0042014638399060725
79,3.260927258878079,9.0,0.9990217802617518,0.004001463320138797
80,3.2609272588780795,9.0,0.9990253456504041,0.0038014613728177458
81,3.2609272588780795,9.0,0.9990289930032009,0.003601457965125116
82,3.2609272588780787,9.0,0.9990327218911035,0.0034014530644148875
83,3.260927258878079,9.0,0.9990365318835066,0.003201446638213452
84,3.2609272588780795,9.0,0.9990404225482297,0.003001438654220242
85,3.260927258878079,9.0,0.9990443934515048,0.0028014290803083687
86,3.260927258878079,9.0,0.9990484441579712,0.002601417884525257
87,3.2609272588780787,9.0,0.9990525742306618,0.00240140503509329
88,3.260927258878079,9.0,0.9990567832309937,0.002201390500410457
89,3.260927258878079,9.0,0.9990610707187596,0.0020013742490510023
90,3.2609272588780787,9.0,0.9990654362521174,0.0018013562497660803
91,3.260927258878079,9.0,0.9990698793875813,0.0016013364714844134
92,3.260927258878079,9.0,0.9990743996800109,0.0014013148833129554
93,3.260927258878079,9.0,0.9990789966826014,0.0012012914545375566
94,3.26092725887808,9.0,0.999083669946875,0.0010012661546236349
95,3.260927258878079,9.0,0.9990884190226715,0.0008012389532168482
96,3.260927258878079,9.0,0.9990932434581369,0.0006012098201437738
97,3.2609272588780787,9.0,0.9990981427997156,0.0004011787254125886
98,3.260927258878079,9.0,0.9991031165921405,0.0002011456392137553
99,3.260927258878079,9.0,0.9991081643784221,1.1105319207114378e-06
100,3.2609272588780795,9.0,0.9991132856998404,0.0
101,3.2609272588780795,9.0,0.9991184800296516,0.0
102,3.260927258878079,9.0,0.9991237472857198,0.0
103,3.260927258878079,9.0,0.9991290873869958,0.0
104,3.260927258878079,9.0,0.9991345002509892,0.0
105,3.260927258878079,9.0,0.9991399857937703,0.0
106,3.260927258878079,9.0,0.9991455439299682,0.0
107,3.260927258878079,9.0,0.9991511745727779,0.0
108,3.2609272588780787,9.0,0.9991568776339533,0.0
109,3.260927258878079,9.0,0.9991626530238165,0.0
110,3.260927258878079,9.0,0.9991685006512547,0.0
111,3.2609272588780795,9.0,0.999174420423723,0.0
112,3.2609272588780787,9.0,0.9991804122472449,0.0
113,3.260927258878079,9.0,0.999186476026417,0.0
114,3.260927258878079,9.0,0.9991926116644055,0.0
115,3.2609272588780787,9.0,0.9991988190629523,0.0
116,3.260927258878079,9.0,0.9992050981223727,0.0
117,3.260927258878079,9.0,0.9992114487415604,0.0
118,3.260927258878079,9.0,0.9992178708179859,0.0
119,3.260927258878079,9.0,0.9992243642477024,0.0
120,3.260927258878079,9.0,0.9992309289253414,0.0
121,3.260927258878079,9.0,0.9992375647441215,0.0
122,3.2609272588780795,9.0,0.9992442715958438,0.0
123,3.2609272588780787,9.0,0.9992510493708967,0.0
124,3.2609272588780787,9.0,0.9992578979582589,0.0
125,3.260927258878079,9.0,0.9992648172454975,0.0
126,3.2609272588780795,9.0,0.9992718071187734,0.0
127,3.260927258878079,9.0,0.9992788674628401,0.0
128,3.2609272588780795,9.0,0.9992859981610485,0.0
129,3.2609272588780787,9.0,0.9992931990953454,0.0
130,3.260927258878079,9.0,0.9993004701462811,0.0
131,3.260927258878079,9.0,0.9993078111930038,0.0
132,3.2609272588780795,9.0,0.9993152221132675,0.0
133,3.260927258878079,9.0,0.9993227027834303,0.0
134,3.260927258878079,9.0,0.9993302530784596,0.0
135,3.260927258878079,9.0,0.9993378728719318,0.0
136,3.2609272588780787,9.0,0.9993455620360352,0.0
137,3.2609272588780795,9.0,0.9993533204415731,0.0
138,3.2609272588780795,9.0,0.9993611479579617,0.0
139,3.260927258878079,9.0,0.9993690444532392,0.0
140,3.2609272588780795,9.0,0.9993770097940625,0.0
141,3.260927258878079,9.0,0.9993850438457103,0.0
142,3.2609272588780795,9.0,0.9993931464720878,0.0
143,3.2609272588780787,9.0,0.9994013175357253,0.0
144,3.260927258878079,9.0,0.9994095568977852,0.0
145,3.2609272588780787,9.0,0.9994178644180582,0.0
146,3.260927258878079,9.0,0.999426239954972,0.0
147,3.260927258878079,9.0,0.9994346833655877,0.0
148,3.260927258878079,9.0,0.9994431945056077,0.0
149,3.260927258878079,9.0,0.9994517732293744,0.0
150,3.260927258878079,9.0,0.9994604193898738,0.0
151,3.2609272588780787,9.0,0.9994691328387373,0.0
152,3.2609272588780795,9.0,0.9994779134262457,0.0
153,3.260927258878079,9.0,0.99948676100133,0.0
154,3.2609272588780787,9.0,0.9994956754115755,0.0
155,3.260927258878079,9.0,0.9995046565032228,0.0
156,3.260927258878079,9.0,0.999513704121171,0.0
157,3.2609272588780795,9.0,0.9995228181089818,0.0
158,3.260927258878079,9.0,0.9995319983088791,0.0
159,3.260927258878079,9.0,0.9995412445617529,0.0
160,3.2609272588780787,9.0,0.9995505567071645,0.0
161,3.260927258878079,9.0,0.9995599345833464,0.0
162,3.260927258878079,9.0,0.9995693780272038,0.0
163,3.2609272588780795,9.0,0.9995788868743225,0.0
164,3.260927258878079,9.0,0.9995884609589645,0.0
165,3.2609272588780787,9.0,0.9995981001140775,0.0
166,3.2609272588780795,9.0,0.9996078041712958,0.0
167,3.260927258878079,9.0,0.9996175729609386,0.0
168,3.260927258878079,9.0,0.9996274063120193,0.0
169,3.2609272588780795,9.0,0.9996373040522455,0.0
170,3.2609272588780795,9.0,0.9996472660080215,0.0
171,3.260927258878079,9.0,0.999657292004451,0.0
172,3.2609272588780795,9.0,0.999667381865343,0.0
173,3.260927258878079,9.0,0.9996775354132102,0.0
174,3.260927258878079,9.0,0.9996877524692768,0.0
175,3.2609272588780787,9.0,0.9996980328534775,0.0
176,3.2609272588780787,9.0,0.9997083763844625,0.0
177,3.2609272588780787,9.0,0.999718782879602,0.0
178,3.2609272588780787,9.0,0.9997292521549856,0.0
179,3.260927258878079,9.0,0.999739784025429,0.0
180,3.2609272588780795,9.0,0.9997503783044744,0.0
181,3.260927258878079,9.0,0.9997610348043953,0.0
182,3.260927258878079,9.0,0.9997717533362009,0.0
183,3.2609272588780795,9.0,0.9997825337096358,0.0
184,3.2609272588780795,9.0,0.9997933757331858,0.0
185,3.2609272588780795,9.0,0.9998042792140815,0.0
186,3.2609272588780795,9.0,0.9998152439582999,0.0
187,3.260927258878079,9.0,0.9998262697705682,0.0
188,3.260927258878079,9.0,0.9998373564543689,0.0
189,3.2609272588780795,9.0,0.9998485038119403,0.0
190,3.260927258878079,9.0,0.9998597116442818,0.0
191,3.260927258878079,9.0,0.9998709797511571,0.0
192,3.260927258878079,9.0,0.9998823079310976,0.0
193,3.2609272588780787,9.0,0.9998936959814044,0.0
194,3.260927258878079,9.0,0.9999051436981551,0.0
195,3.260927258878079,9.0,0.9999166508762033,0.0
196,3.260927258878079,9.0,0.9999282173091854,0.0
197,3.2609272588780787,9.0,0.9999398427895217,0.0
198,3.260927258878079,9.0,0.9999515271084222,0.0
199,3.260927258878079,9.0,0.9999632700558883,0.0
200,3.260927258878079,9.0,0.999975071420718,0.0
201,3.260927258878079,9.0,0.9999869309905076,0.0
202,3.260927258878079,9.0,0.999998848551658,0.0
203,3.260927258878079,9.0,1.0000108238893755,0.0
204,3.260927258878079,9.0,1.0000228567876777,0.0
205,3.2609272588780795,9.0,1.0000349470293965,0.0
206,3.2609272588780787,9.0,1.0000470943961808,0.0
207,3.260927258878079,9.0,1.0000592986685028,0.0
208,3.2609272588780795,9.0,1.0000715596256595,0.0
209,3.2609272588780787,9.0,1.000083877045777,0.0
210,3.260927258878079,9.0,1.0000962507058149,0.0
211,3.2609272588780795,9.0,1.000108680381571,0.0
212,3.260927258878079,9.0,1.000121165847681,0.0
213,3.260927258878079,9.0,1.0001337068776295,0.0
214,3.2609272588780787,9.0,1.0001463032437456,0.0
215,3.260927258878079,9.0,1.0001589547172154,0.0
216,3.260927258878079,9.0,1.0001716610680786,0.0
217,3.260927258878079,9.0,1.0001844220652383,0.0
218,3.260927258878079,9.0,1.000197237476459,0.0
219,3.2609272588780795,9.0,1.0002101070683764,0.0
220,3.260927258878079,9.0,1.0002230306064979,0.0
221,3.260927258878079,9.0,1.0002360078552097,0.0
222,3.2609272588780795,9.0,1.000249038577776,0.0
223,3.260927258878079,9.0,1.000262122536348,0.0
224,3.260927258878079,9.0,1.0002752594919662,0.0
225,3.2609272588780787,9.0,1.0002884492045632,0.0
226,3.260927258878079,9.0,1.0003016914329708,0.0
227,3.260927258878079,9.0,1.0003149859349216,0.0
228,3.260927258878079,9.0,1.0003283324670542,0.0
229,3.2609272588780795,9.0,1.0003417307849192,0.0
230,3.2609272588780795,9.0,1.000355180642977,0.0
231,3.260927258878079,9.0,1.000368681794612,0.0
232,3.260927258878079,9.0,1.0003822339921293,0.0
233,3.260927258878079,9.0,1.0003958369867623,0.0
234,3.2609272588780795,9.0,1.0004094905286742,0.0
235,3.2609272588780787,9.0,1.0004231943669661,0.0
236,3.260927258878079,9.0,1.0004369482496807,0.0
237,3.2609272588780795,9.0,1.0004507519238022,0.0
238,3.2609272588780795,9.0,1.0004646051352668,0.0
239,3.260927258878079,9.0,1.000478507628963,0.0
240,3.260927258878079,9.0,1.0004924591487387,0.0
241,3.260927258878079,9.0,1.0005064594374042,0.0
242,3.260927258878079,9.0,1.0005205082367363,0.0
243,3.2609272588780795,9.0,1.0005346052874842,0.0
244,3.260927258878079,9.0,1.0005487503293722,0.0
245,3.260927258878079,9.0,1.0005629431011078,0.0
246,3.260927258878079,9.0,1.0005771833403816,0.0
247,3.260927258878079,9.0,1.0005914707838748,0.0
248,3.2609272588780795,9.0,1.0006058051672646,0.0
249,3.260927258878079,9.0,1.0006201862252246,0.0
250,3.260927258878079,9.0,1.0006346136914357,0.0
251,3.260927258878079,9.0,1.0006490872985845,0.0
252,3.260927258878079,9.0,1.0006636067783725,0.0
253,3.260927258878079,9.0,1.0006781718615179,0.0
254,3.2609272588780795,9.0,1.0006927822777634,0.0
255,3.2609272588780795,9.0,1.0007074377558773,0.0
256,3.2609272588780787,9.0,1.000722138023661,0.0
257,3.2609272588780787,9.0,1.0007368828079528,0.0
258,3.260927258878079,9.0,1.000751671834633,0.0
259,3.260927258878079,9.0,1.000766504828629,0.0
260,3.2609272588780795,9.0,1.0007813815139166,0.0
261,3.26092725887808,9.0,1.0007963016135317,0.0
262,3.260927258878079,9.0,1.000811264849569,0.0
263,3.2609272588780795,9.0,1.0008262709431919,0.0
264,3.260927258878079,9.0,1.0008413196146306,0.0
265,3.260927258878079,9.0,1.0008564105831947,0.0
266,3.260927258878079,9.0,1.0008715435672744,0.0
267,3.2609272588780795,9.0,1.0008867182843426,0.0
268,3.2609272588780787,9.0,1.0009019344509655,0.0
269,3.2609272588780795,9.0,1.0009171917828066,0.0
270,3.260927258878079,9.0,1.0009324899946264,0.0
271,3.260927258878079,9.0,1.0009478288002929,0.0
272,3.260927258878079,9.0,1.0009632079127861,0.0
273,3.2609272588780795,9.0,1.0009786270442,0.0
274,3.2609272588780787,9.0,1.0009940859057507,0.0
275,3.260927258878079,9.0,1.0010095842077809,0.0
276,3.260927258878079,9.0,1.0010251216597619,0.0
277,3.260927258878079,9.0,1.0010406979703046,0.0
278,3.2609272588780787,9.0,1.001056312847159,0.0
279,3.260927258878079,9.0,1.0010719659972231,0.0
280,3.260927258878079,9.0,1.001087657126546,0.0
281,3.260927258878079,9.0,1.0011033859403333,0.0
282,3.2609272588780787,9.0,1.0011191521429543,0.0
283,3.260927258878079,9.0,1.0011349554379452,0.0
284,3.2609272588780795,9.0,1.001150795528014,0.0
285,3.2609272588780795,9.0,1.0011666721150463,0.0
286,3.2609272588780795,9.0,1.0011825849001128,0.0
287,3.2609272588780795,9.0,1.0011985335834706,0.0
288,3.2609272588780787,9.0,1.0012145178645726,0.0
289,3.260927258878079,9.0,1.0012305374420696,0.0
290,3.2609272588780787,9.0,1.001246592013817,0.0
291,3.260927258878079,9.0,1.0012626812768792,0.0
292,3.2609272588780795,9.0,1.0012788049275376,0.0
293,3.2609272588780795,9.0,1.001294962661292,0.0
294,3.260927258878079,9.0,1.0013111541728699,0.0
295,3.260927258878079,9.0,1.0013273791562296,0.0
296,3.2609272588780787,9.0,1.0013436373045643,0.0
297,3.2609272588780795,9.0,1.0013599283103138,0.0
298,3.2609272588780787,9.0,1.0013762518651603,0.0
299,3.260927258878079,9.0,1.001392607660043,0.0
300,3.260927258878079,9.0,1.001408995385157,0.0
301,3.260927258878079,9.0,1.0014254147299633,0.0
302,3.260927258878079,9.0,1.0014418653831914,0.0
303,3.260927258878079,9.0,1.0014583470328473,0.0
304,3.26092725887808,9.0,1.001474859366216,0.0
305,3.260927258878079,9.0,1.0014914020698689,0.0
306,3.260927258878079,9.0,1.001507974829671,0.0
307,3.2609272588780795,9.0,1.001524577330782,0.0
308,3.260927258878079,9.0,1.0015412092576657,0.0
309,3.2609272588780795,9.0,1.001557870294096,0.0
310,3.2609272588780787,9.0,1.0015745601231565,0.0
311,3.2609272588780787,9.0,1.001591278427256,0.0
312,3.260927258878079,9.0,1.0016080248881263,0.0
313,3.2609272588780787,9.0,1.0016247991868288,0.0
314,3.260927258878079,9.0,1.0016416010037632,0.0
315,3.260927258878079,9.0,1.0016584300186713,0.0
316,3.260927258878079,9.0,1.0016752859106446,0.0
317,3.260927258878079,9.0,1.0016921683581246,0.0
318,3.2609272588780787,9.0,1.0017090770389154,0.0
319,3.260927258878079,9.0,1.001726011630187,0.0
320,3.2609272588780795,9.0,1.001742971808478,0.0
321,3.260927258878079,9.0,1.0017599572497036,0.0
322,3.260927258878079,9.0,1.0017769676291648,0.0
323,3.2609272588780795,9.0,1.0017940026215477,0.0
324,3.260927258878079,9.0,1.001811061900934,0.0
325,3.2609272588780795,9.0,1.0018281451408046,0.0
326,3.26092725887808,9.0,1.0018452520140462,0.0
327,3.260927258878079,9.0,1.0018623821929573,0.0
328,3.260927258878079,9.0,1.0018795353492542,0.0
329,3.2609272588780795,9.0,1.0018967111540766,0.0
330,3.2609272588780795,9.0,1.0019139092779918,0.0
331,3.260927258878079,9.0,1.0019311293910025,0.0
332,3.2609272588780795,9.0,1.0019483711625539,0.0
333,3.260927258878079,9.0,1.0019656342615364,0.0
334,3.260927258878079,9.0,1.0019829183562923,0.0
335,3.260927258878079,9.0,1.002000223114625,0.0
336,3.26092725887808,9.0,1.0020175482038005,0.0
337,3.260927258878079,9.0,1.0020348932905545,0.0
338,3.2609272588780787,9.0,1.0020522580411015,0.0
339,3.2609272588780795,9.0,1.0020696421211361,0.0
340,3.2609272588780795,9.0,1.0020870451958428,0.0
341,3.2609272588780795,9.0,1.002104466929899,0.0
342,3.260927258878079,9.0,1.0021219069874832,0.0
343,3.260927258878079,9.0,1.0021393650322792,0.0
344,3.260927258878079,9.0,1.0021568407274852,0.0
345,3.2609272588780795,9.0,1.002174333735815,0.0
346,3.26092725887808,9.0,1.0021918437195085,0.0
347,3.2609272588780795,9.0,1.0022093703403343,0.0
348,3.260927258878079,9.0,1.0022269132595985,0.0
349,3.260927258878079,9.0,1.00224447213815,0.0
350,3.2609272588780795,9.0,1.0022620466363859,0.0
351,3.260927258878079,9.0,1.0022796364142568,0.0
352,3.260927258878079,9.0,1.0022972411312736,0.0
353,3.2609272588780787,9.0,1.0023148604465166,0.0
354,3.260927258878079,9.0,1.002332494018637,0.0
355,3.260927258878079,9.0,1.0023501415058633,0.0
356,3.260927258878079,9.0,1.002367802566013,0.0
357,3.26092725887808,9.0,1.0023854768564913,0.0
358,3.260927258878079,9.0,1.0024031640343016,0.0
359,3.260927258878079,9.0,1.0024208637560517,0.0
360,3.260927258878079,9.0,1.002438575677958,0.0
361,3.2609272588780795,9.0,1.0024562994558526,0.0
362,3.2609272588780795,9.0,1.0024740347451893,0.0
363,3.260927258878079,9.0,1.0024917812010505,0.0
364,3.26092725887808,9.0,1.0025095384781535,0.0
365,3.260927258878079,9.0,1.0025273062308522,0.0
366,3.260927258878079,9.0,1.0025450841131522,0.0
367,3.2609272588780787,9.0,1.0025628717787087,0.0
368,3.2609272588780795,9.0,1.0025806688808372,0.0
369,3.260927258878079,9.0,1.0025984750725165,0.0
370,3.2609272588780795,9.0,1.0026162900063984,0.0
371,3.260927258878079,9.0,1.002634113334813,0.0
372,3.260927258878079,9.0,1.0026519447097717,0.0
373,3.260927258878079,9.0,1.002669783782978,0.0
374,3.260927258878079,9.0,1.0026876302058316,0.0
375,3.2609272588780795,9.0,1.0027054836294342,0.0
376,3.260927258878079,9.0,1.002723343704595,0.0
377,3.260927258878079,9.0,1.002741210081842,0.0
378,3.2609272588780787,9.0,1.0027590824114196,0.0
379,3.260927258878079,9.0,1.0027769603433052,0.0
380,3.260927258878079,9.0,1.0027948435272058,0.0
381,3.260927258878079,9.0,1.002812731612569,0.0
382,3.260927258878079,9.0,1.0028306242485912,0.0
383,3.2609272588780787,9.0,1.0028485210842202,0.0
384,3.2609272588780795,9.0,1.0028664217681635,0.0
385,3.260927258878078,9.0,1.0028843259488915,0.0
386,3.260927258878079,9.0,1.0029022332746504,0.0
387,3.260927258878079,9.0,1.0029201433934611,0.0
388,3.2609272588780795,9.0,1.0029380559531298,0.0
389,3.260927258878079,9.0,1.0029559706012523,0.0
390,3.260927258878079,9.0,1.0029738869852236,0.0
391,3.2609272588780795,9.0,1.0029918047522415,0.0
392,3.2609272588780787,9.0,1.0030097235493105,0.0
393,3.2609272588780795,9.0,1.003027643023255,0.0
394,3.260927258878079,9.0,1.003045562820719,0.0
395,3.260927258878079,9.0,1.0030634825881761,0.0
396,3.260927258878079,9.0,1.003081401971935,0.0
397,3.2609272588780787,9.0,1.0030993206181447,0.0
398,3.260927258878079,9.0,1.0031172381728046,0.0
399,3.2609272588780795,9.0,1.0031351542817648,0.0
400,3.2609272588780787,9.0,1.0031530685907375,0.0
401,3.260927258878079,9.0,1.0031709807453024,0.0
402,3.2609272588780795,9.0,1.003188890390911,0.0
403,3.260927258878079,9.0,1.0032067971728948,0.0
404,3.260927258878079,9.0,1.003224700736471,0.0
405,3.260927258878079,9.0,1.0032426007267499,0.0
406,3.2609272588780795,9.0,1.0032604967887397,0.0
407,3.2609272588780795,9.0,1.0032783885673549,0.0
408,3.2609272588780795,9.0,1.0032962757074193,0.0
409,3.260927258878079,9.0,1.0033141578536757,0.0
410,3.2609272588780787,9.0,1.003332034650792,0.0
411,3.260927258878079,9.0,1.0033499057433668,0.0
412,3.260927258878079,9.0,1.003367770775932,0.0
413,3.260927258878079,9.0,1.0033856293929684,0.0
414,3.260927258878079,9.0,1.0034034812389026,0.0
415,3.2609272588780787,9.0,1.003421325958119,0.0
416,3.260927258878079,9.0,1.0034391631949664,0.0
417,3.260927258878079,9.0,1.0034569925937575,0.0
418,3.260927258878079,9.0,1.003474813798786,0.0
419,3.2609272588780787,9.0,1.0034926264543231,0.0
420,3.2609272588780787,9.0,1.0035104302046323,0.0
421,3.260927258878079,9.0,1.0035282246939685,0.0
422,3.26092725887808,9.0,1.0035460095665893,0.0
423,3.260927258878079,9.0,1.0035637844667578,0.0
424,3.260927258878079,9.0,1.0035815490387534,0.0
425,3.2609272588780787,9.0,1.003599302926875,0.0
426,3.2609272588780787,9.0,1.0036170457754476,0.0
427,3.260927258878079,9.0,1.0036347772288314,0.0
428,3.260927258878079,9.0,1.0036524969314216,0.0
429,3.2609272588780787,9.0,1.003670204527664,0.0
430,3.260927258878079,9.0,1.0036878996620542,0.0
431,3.260927258878079,9.0,1.0037055819791478,0.0
432,3.2609272588780787,9.0,1.003723251123564,0.0
433,3.260927258878079,9.0,1.0037409067399956,0.0
434,3.2609272588780795,9.0,1.0037585484732117,0.0
435,3.260927258878079,9.0,1.0037761759680657,0.0
436,3.2609272588780787,9.0,1.0037937888695032,0.0
437,3.260927258878079,9.0,1.0038113868225667,0.0
438,3.260927258878079,9.0,1.0038289694724003,0.0
439,3.2609272588780795,9.0,1.0038465364642608,0.0
440,3.260927258878079,9.0,1.0038640874435187,0.0
441,3.2609272588780787,9.0,1.0038816220556706,0.0
442,3.2609272588780787,9.0,1.003899139946338,0.0
443,3.2609272588780795,9.0,1.0039166407612838,0.0
444,3.2609272588780787,9.0,1.0039341241464057,0.0
445,3.260927258878079,9.0,1.0039515897477558,0.0
446,3.2609272588780795,9.0,1.0039690372115382,0.0
447,3.260927258878079,9.0,1.003986466184117,0.0
448,3.2609272588780795,9.0,1.0040038763120274,0.0
449,3.260927258878079,9.0,1.0040212672419744,0.0
450,3.260927258878079,9.0,1.0040386386208477,0.0
451,3.260927258878079,9.0,1.0040559900957196,0.0
452,3.2609272588780787,9.0,1.0040733213138562,0.0
453,3.260927258878079,9.0,1.0040906319227272,0.0
454,3.2609272588780787,9.0,1.0041079215700015,0.0
455,3.260927258878079,9.0,1.0041251899035655,0.0
456,3.260927258878079,9.0,1.0041424365715206,0.0
457,3.2609272588780787,9.0,1.0041596612221946,0.0
458,3.260927258878079,9.0,1.0041768635041477,0.0
459,3.260927258878079,9.0,1.0041940430661749,0.0
460,3.2609272588780795,9.0,1.0042111995573173,0.0
461,3.2609272588780795,9.0,1.0042283326268642,0.0
462,3.260927258878079,9.0,1.004245441924364,0.0
463,3.2609272588780795,9.0,1.004262527099626,0.0
464,3.260927258878079,9.0,1.0042795878027297,0.0
465,3.260927258878079,9.0,1.0042966236840298,0.0
466,3.260927258878079,9.0,1.0043136343941632,0.0
467,3.2609272588780795,9.0,1.0043306195840551,0.0
468,3.2609272588780795,9.0,1.0043475789049252,0.0
469,3.2609272588780787,9.0,1.0043645120082918,0.0
470,3.260927258878079,9.0,1.0043814185459856,0.0
471,3.260927258878079,9.0,1.0043982981701456,0.0
472,3.2609272588780795,9.0,1.0044151505332322,0.0
473,3.260927258878079,9.0,1.0044319752880322,0.0
474,3.260927258878079,9.0,1.0044487720876656,0.0
475,3.260927258878079,9.0,1.004465540585589,0.0
476,3.2609272588780787,9.0,1.004482280435604,0.0
477,3.260927258878079,9.0,1.0044989912918665,0.0
478,3.2609272588780795,9.0,1.0045156728088853,0.0
479,3.260927258878079,9.0,1.0045323246415347,0.0
480,3.260927258878079,9.0,1.004548946445061,0.0
481,3.260927258878079,9.0,1.0045655378750828,0.0
482,3.2609272588780795,9.0,1.0045820985876026,0.0
483,3.2609272588780795,9.0,1.0045986282390138,0.0
484,3.2609272588780787,9.0,1.0046151264861,0.0
485,3.260927258878079,9.0,1.0046315929860505,0.0
486,3.2609272588780787,9.0,1.0046480273964584,0.0
487,3.2609272588780787,9.0,1.0046644293753317,0.0
488,3.260927258878079,9.0,1.0046807985810986,0.0
489,3.260927258878079,9.0,1.0046971346726108,0.0
490,3.260927258878079,9.0,1.004713437309155,0.0
491,3.260927258878079,9.0,1.004729706150454,0.0
492,3.2609272588780787,9.0,1.0047459408566741,0.0
