t,gamma,leak,mass_total,mass_out
0.0,0.953164708835242,0.000116122025417516,39.272718833530746,0.004560427654602333
0.01,0.8812325926934164,0.00011478834966255397,39.26872740830315,0.004507592412547934
0.02,1.0501244376294623,0.00011356253171588394,39.264740530527156,0.0044590033418140575
0.03,0.5873236886992836,0.00011216806416303533,39.26074734469421,0.004403802027248492
0.04,1.3512970129798032,0.00011132047895334493,39.256775939287024,0.004370083099725691
0.05,2.7163831094655486,0.00010963820121815386,39.25277208854706,0.004303603324614566
0.06,2.5660507916120916,0.00010649650156690356,39.24871125176431,0.00417985043932257
0.07,1.8020925467421272,0.00010362217684817661,39.24466117187323,0.004066617220298722
0.08,1.921585880116352,0.00010163371903912048,39.240646126124155,0.003988172803296155
0.09,3.339181928034031,9.95755669262209e-05,39.23662863626715,0.003907009540729995
0.1,3.204271908845617,9.616151469800679e-05,39.232558233886905,0.0037726622252484193
0.11,4.4054090710086715,9.301406288745249e-05,39.22849854208208,0.0036488020303736537
0.12,3.735414451355672,8.887133233717469e-05,39.22440006485472,0.003485924693890089
0.13,3.6259924814151483,8.553179268512214e-05,39.220333321012674,0.0033545854186543293
0.14,4.48548033142941,8.243182281467686e-05,39.21627622293437,0.003232669133060434
0.15,4.73696472867769,7.87555027177177e-05,39.212196778519335,0.00308817626995844
0.16,4.41013797049211,7.50684723810242e-05,39.20811715216705,0.0029432934595494883
0.17,5.8443332127870375,7.182466868955522e-05,39.20405513967596,0.0028158182716943522
0.18,5.8467103956113675,6.771396311614298e-05,39.199959389993765,0.0026543846042884085
0.19,5.978001603390987,6.386620129484015e-05,39.19587416816985,0.002503291589551625
0.2,5.808352721879403,6.018225996105524e-05,39.19179559409638,0.002358650830784508
0.21,5.16107913101773,5.684279299446496e-05,39.18773075007803,0.002227540066949572
0.22,5.342643318641946,5.408487065143918e-05,39.18368893320319,0.002119244747598578
0.23,6.0,5.138810097573793e-05,39.17964976765198,0.0020133677984541984
0.24,5.931008307297487,4.8513992119988446e-05,39.175603909952905,0.0019005649393832925
0.25,6.0,4.586263516991969e-05,39.17156702631578,0.0017965112875620224
0.26,5.3385166560504755,4.335268099363737e-05,39.16753593493969,0.001698017690694312
0.27,5.53493867237371,4.1295235830166264e-05,39.16352282266783,0.0016172669109022083
0.28,6.0,3.927936890528279e-05,39.15951160884451,0.0015381609026345468
0.29,6.0,3.720489609809236e-05,39.15549837013512,0.0014567762485299392
0.3,5.882620118455675,3.5267457356149914e-05,39.15149076278406,0.0013807735309062192
0.31,4.3611506291162225,3.3499599041188066e-05,39.147490063522156,0.0013114252205969198
0.32,4.267991444960228,3.235670431529597e-05,39.14351410198858,0.0012665551116596949
0.33,5.014596996094686,3.130208176884994e-05,39.13954189122441,0.0012251491406744654
0.34,5.550415730672001,3.0066640208298755e-05,39.1355629014957,0.0011766748891085459
0.35000000000000003,5.490783956093115,2.8740546175284998e-05,39.13158065331295,0.0011246630006784587
0.36,6.0,2.751402892005545e-05,39.12760258515506,0.0010765579891004202
0.37,5.167089528201837,2.6223100749281462e-05,39.12362228310526,0.0010259426888067288
0.38,5.530165718202858,2.5236474846609184e-05,39.11965416727554,0.0009872421684005246
0.39,6.0,2.4216243555260226e-05,39.115685030154026,0.0009472349555210806
0.4,6.0,2.3145793701341893e-05,39.111714219004924,0.0009052716686189515
0.41000000000000003,6.0,2.214691046739674e-05,39.107746492937665,0.0008661157601607616
0.42,5.034535207412347,2.121498856577223e-05,39.10378167319624,0.0008295862810753331
0.43,4.736685657191584,2.0550408074295758e-05,39.099827595991634,0.0008035174127322592
0.44,4.890306043725171,1.9986121865076754e-05,39.095877740695116,0.0007813749769476942
0.45,5.569741144556335,1.942291696688168e-05,39.091928231955734,0.0007592792761245934
0.46,4.640793471478764,1.8760340107082573e-05,39.08797514184094,0.000733303707758144
0.47000000000000003,4.903959440100978,1.8314294820081665e-05,39.084030811141005,0.0007157964630324103
0.48,4.262274934341363,1.784534080544205e-05,39.08008589159209,0.0006973974514414264
0.49,4.203414624162547,1.7518571810149585e-05,39.07614683205314,0.0006845582843412897
0.5,2.9376926277124955,1.7220050777971273e-05,39.07220918672719,0.0006728254262029751
0.51,3.4688576555240243,1.7155873419270296e-05,39.068281007853074,0.0006702504836792263
0.52,1.9542146539190879,1.700543100679222e-05,39.06434978240357,0.0006643061050498796
0.53,2.292641212851196,1.7121139869600508e-05,39.06042927039702,0.0006687590729051224
0.54,1.310813771497986,1.7179022669158332e-05,39.05650683221688,0.0006709526162488083
0.55,0.6883873028154611,1.740684142351466e-05,39.05259135857048,0.0006797822649559728
0.56,1.1871698889297986,1.7741984712008974e-05,39.048680413646544,0.0006928010909230591
0.5700000000000001,1.4525552656198504,1.7988041643681096e-05,39.044766334171044,0.0007023388827868844
0.58,0.4663327737817533,1.8185397863147775e-05,39.04085069081613,0.0007099734027282571
0.59,0.0,1.8561356289291426e-05,39.03694235327848,0.0007245785954637508
0.6,0.16875439884529642,1.9023639431854902e-05,39.03303773003894,0.000742550435706268
0.61,0.3473828923402302,1.9455058525787385e-05,39.02913225206038,0.0007593140521745501
0.62,0.0,1.985236770696905e-05,39.02522579011746,0.0007747431322329234
0.63,1.447163392530026,2.0318739351611023e-05,39.02132236742156,0.0007928640783388482
0.64,2.1602002418320945,2.0492326366340423e-05,39.017407869249034,0.0007995574560252908
0.65,0.9766836604713496,2.0519534323556335e-05,39.01348798767229,0.0008005386058447149
0.66,1.7010474612890634,2.0791761078653894e-05,39.00957798092494,0.0008110778251585299
