t,norm,width_fwhm,peak_a2,chi
328,3.260927258878079,9.0,1.0025810370128982,0.04069556915084631
329,3.260927258878079,9.0,1.0026085792635848,0.04030329643073314
330,3.260927258878079,9.0,1.0026362412715737,0.035216499635201085
331,3.260927258878079,9.0,1.0026639641644444,0.037361538912442475
332,3.260927258878079,9.0,1.0026918237366873,0.03857188493549265
333,3.260927258878079,9.0,1.0027198146623368,0.03777646031354698
334,3.2609272588780787,9.0,1.0027479147080314,0.03754913989801331
335,3.260927258878079,9.0,1.0027761288921966,0.03623035677729473
336,3.260927258878079,9.0,1.0028044433483558,0.032341688239848385
337,3.2609272588780787,9.0,1.002832827059716,0.029840306789709083
338,3.2609272588780787,9.0,1.0028612884987682,0.02934203637166443
339,3.260927258878079,9.0,1.0028898417641363,0.029394811755863035
340,3.260927258878079,9.0,1.0029184906935542,0.026732501136864224
341,3.260927258878079,9.0,1.0029472105898933,0.027136931545053714
342,3.260927258878079,9.0,1.0029760222660506,0.026492416784140365
343,3.2609272588780795,9.0,1.003004917440444,0.029343609634526445
344,3.260927258878079,9.0,1.003033925544302,0.0277473490350623
345,3.260927258878079,9.0,1.0030630130505458,0.028804922415715473
346,3.260927258878079,9.0,1.0030922001514364,0.02966422700621296
347,3.2609272588780795,9.0,1.0031214877451409,0.030188818305413832
348,3.260927258878079,9.0,1.0031508747268771,0.030955602663604243
349,3.260927258878079,9.0,1.0031803647196753,0.03292907131453288
350,3.260927258878079,9.0,1.0032099723344188,0.03551900805086615
351,3.260927258878079,9.0,1.0032397107499733,0.036971597130915135
352,3.260927258878079,9.0,1.0032695745762548,0.033311724393530924
353,3.260927258878079,9.0,1.0032995080008411,0.03774645675427504
354,3.260927258878079,9.0,1.0033295951932988,0.0322636289294833
355,3.260927258878079,9.0,1.003359732880215,0.035101897409742164
356,3.260927258878079,9.0,1.0033900009451329,0.036287827080485204
357,3.260927258878079,9.0,1.0034203890266709,0.03520234564595357
358,3.260927258878079,9.0,1.0034508733896543,0.03439760501200372
359,3.2609272588780795,9.0,1.0034814546390673,0.03142749309561425
360,3.2609272588780795,9.0,1.0035121078434257,0.030051052610478586
361,3.260927258878079,9.0,1.0035428433794196,0.034999705020408126
362,3.260927258878079,9.0,1.0035737236798927,0.03376540606816508
363,3.2609272588780795,9.0,1.0036046948699742,0.032288343049600425
364,3.260927258878079,9.0,1.0036357515710748,0.03365186998157239
365,3.2609272588780787,9.0,1.003666920361007,0.035806723122119966
366,3.260927258878079,9.0,1.0036982143271311,0.033108869864995345
367,3.260927258878079,9.0,1.0037295839655191,0.03061787040004273
368,3.2609272588780795,9.0,1.0037610267226622,0.03246994282424915
369,3.260927258878079,9.0,1.0037925808128723,0.03160157223577191
370,3.26092725887808,9.0,1.0038242227428136,0.0279593236229818
371,3.260927258878079,9.0,1.003855923991141,0.03228789241257799
