step,eta,mse,coherence,S,r_norm
0,0.9993676275943721,1.4822419155892762e-05,0.024543853015013606,3.2869822045324946,0.01330414982526169
1,0.9976979605700051,1.3938613813427757e-05,0.02386573627252478,3.286769537598872,0.01114868764732808
2,0.978619324917863,5.998302131269649e-06,0.02167085615339972,3.2897434601503845,0.008238538739846413
3,0.9596286541144633,1.6797464014305315e-06,0.021669664286631612,3.2897438979198714,0.007683231040524802
4,0.959953866799163,1.752467151535344e-06,0.02166967601094045,3.289743827957009,0.0076832256303839205
5,0.9719127536178581,3.836701069144162e-06,0.021670999438113417,3.289754954316924,0.007682948716846628
6,0.9732416906084147,4.692308126751364e-06,0.021670999357132813,3.2897597370309635,0.007683210219471681
7,0.988308003975663,9.522956678987426e-06,0.02168871828475144,3.2898146133828745,0.007681309670226038
8,0.9871935539261093,8.894111234320601e-06,0.0216972284875856,3.2898453575003757,0.007682520151438418
9,0.9782567782270009,6.137594563274906e-06,0.021678190554584795,3.2897507005141318,0.007683882041499467
10,0.9895861067775531,1.0358633478367442e-05,0.021731813748272495,3.2897158451058948,0.007682664260262962
11,0.9916155279294501,1.1218836928804082e-05,0.021937872176611778,3.289301875100194,0.0077459957348500206
12,0.9985915694222972,1.4468794048521925e-05,0.024911062667870222,3.2862229384916986,0.01523716641594463
13,0.9943218800751193,1.2457114037195288e-05,0.022507038535144956,3.289153806834828,0.008825428606087253
14,0.9830395097013878,7.078021635589103e-06,0.022687403876768146,3.288900339393571,0.008650747660282128
15,0.9846897042342739,8.39744949524312e-06,0.021733365736093226,3.2897526570167037,0.007728942035768716
16,0.9626328547468829,2.2166733971047405e-06,0.021677896942117303,3.289756879217202,0.00768260823034131
17,0.9654514759012682,2.7178646783780374e-06,0.021680443368223647,3.289761433720542,0.007681921804580609
18,0.9633723230860836,2.193353605768798e-06,0.021678363318839555,3.2897567811713215,0.007682621565965233
19,0.9720129919389033,3.64495133286919e-06,0.021688273653185833,3.2897443756321314,0.007681866805521335
20,0.9756424022049583,4.469573385741494e-06,0.021697903853317164,3.28973201894622,0.007680854239727339
21,0.9823740074991097,7.330312619886522e-06,0.021711731685859298,3.2897275374973423,0.007681311554900286
22,0.9675676674786964,3.0581574277557355e-06,0.021682273948745646,3.2897498043259428,0.007682483392622581
23,0.9672722484423125,2.8298253323256054e-06,0.021684435067437426,3.2897489440308503,0.007682824643308783
24,0.9836376784471514,6.792172008271919e-06,0.02191152291903582,3.2894311610083475,0.00773253890652777
25,0.9817382526609895,5.506625637488162e-06,0.02571034732278486,3.283471634821922,0.019272190772594663
26,0.9716620195188568,3.555455357755748e-06,0.021692445437883227,3.2897296218671634,0.009908771246129443
27,0.9779349158805588,4.66029671218931e-06,0.02174374414686077,3.2895479316796665,0.007684652071586307
28,0.9810514827269795,5.1570054087287135e-06,0.025318795684710675,3.2826671787103323,0.018929231811342775
29,0.9811438541727701,5.266603775900054e-06,0.02270477373248892,3.2889777081870664,0.01076145100755909
30,0.9822760877613657,6.0465529372394085e-06,0.022024398090025127,3.2897120626533587,0.007812222152768238
31,0.9731687656373421,3.856863412265312e-06,0.021701050826597817,3.2898416558579333,0.007677171907738017
32,0.9732144289280757,3.991722001182145e-06,0.021700196633009476,3.2898372045798157,0.007676161529208333
33,0.9773020787549204,4.768485703757664e-06,0.021729448874840476,3.289846803340731,0.007672606427243441
34,0.982028423988069,5.762947945687307e-06,0.022389794336649393,3.2883591130268703,0.008397360349504501
35,0.9785000177914237,5.300902727362406e-06,0.021735897321470958,3.2896309266561685,0.007786137596848198
36,0.9795124527102582,4.997630507607451e-06,0.021848910741956384,3.2894164660833765,0.007705669336831849
37,0.9792526148152626,5.0494972473630175e-06,0.021817981609961755,3.289460226929638,0.00769564325710694
38,0.9808949869336114,5.28380342619827e-06,0.022207914551252657,3.288747640294985,0.008006405955321688
39,0.9807111418867589,6.752508156592124e-06,0.02174820022703907,3.289653335337772,0.0077368441291223045
40,0.9802002548088633,6.512507315956191e-06,0.021754919061959758,3.2896479350587686,0.007683962823165156
41,0.9921160408556672,1.10266552604789e-05,0.024271860419400125,3.2854400798329264,0.013606257909866058
42,0.9880435953901887,9.151466504411002e-06,0.02212745548324503,3.2890502505229557,0.008638783530579099
43,0.9886404115804179,9.2537538052076e-06,0.023065218220404672,3.287594882439307,0.00949934058316334
44,0.9850473522555003,7.3283355108921324e-06,0.023400031177743887,3.28827233888682,0.010182204412010539
45,0.9839207605159263,6.781731271605335e-06,0.02287801934011812,3.287948042421929,0.00900295010499203
46,0.9808489542100681,5.0863592038759105e-06,0.02414698799791943,3.2858441026560294,0.012671481577964515
47,0.9765609734498646,4.335382819267369e-06,0.021795036097336545,3.28961944608506,0.008553280418025595
48,0.978961341493305,4.991567773293401e-06,0.021870003366786073,3.289489690345519,0.007690727649276478
49,0.9781333764942418,5.022196454114171e-06,0.021805341814829866,3.2895944964002286,0.007676374541882677
50,0.9819032651036855,5.620166915515897e-06,0.025177543493456755,3.2856745084002417,0.015719069128743875
51,0.9797784574566599,5.030640944349589e-06,0.022020999359999016,3.2895170176567667,0.008670478876720717
52,0.9799668459702716,4.875437810594868e-06,0.02230131701646073,3.289257439244949,0.00801495745598754
53,0.9793601212196641,4.774653263301754e-06,0.022053709919786696,3.2894952738545657,0.007794396950075798
54,0.9788226246580876,4.727107624142894e-06,0.021938618419803848,3.28960691836531,0.007729669060703797
55,0.9801148048580183,4.933280967822621e-06,0.022356901496891506,3.289200272833524,0.008088730761620287
56,0.9833343765812552,6.511327613962247e-06,0.02292955421987286,3.288051588351527,0.009069390823419942
57,0.9791527028791209,4.782177207437395e-06,0.021992737442128377,3.2895577027418335,0.00790110225346262
58,0.9801337446877253,5.2168025908459835e-06,0.022026921121606098,3.289262714405276,0.007762917380215553
59,0.9801718966396309,4.948679211966001e-06,0.022372629070172283,3.2887774475649487,0.008096378978671213
