t,v0,T,coherence
3.108,6.0,0.4424861332828662,0.08130301384934509
3.114,6.0,0.4415254593718092,0.08493173948159854
3.12,6.0,0.43985452377996814,0.08762944942262356
3.126,6.0,0.43751841806655745,0.08958943716991422
3.132,6.0,0.43461435391449443,0.09104667233386898
3.138,6.0,0.43126904924747445,0.09223435204175381
3.144,6.0,0.42761366639087584,0.09334783806772493
3.15,6.0,0.42376271314247116,0.09453505570679042
3.156,6.0,0.4198018762455905,0.09582487765957631
3.162,6.0,0.41578682061534017,0.0972117335686022
3.168,6.0,0.4117516196949306,0.09838271561061013
3.174,6.0,0.40772305751729543,0.09932350614334785
3.18,6.0,0.4037360554596006,0.10002341707576967
3.186,6.0,0.39984617837409075,0.10053783724124697
3.192,6.0,0.3961367697265643,0.100641789286471
3.198,6.0,0.39272000742755153,0.09969013741631187
3.204,6.0,0.38973248458632426,0.0981705216519464
3.21,6.0,0.38732638464640456,0.09632476120664885
3.216,6.0,0.38565701619678827,0.09417147061967451
3.222,6.0,0.384867089982754,0.09169757898812123
3.228,6.0,0.385068173868644,0.08887620541342275
3.234,6.0,0.3863206992208976,0.08567984413869098
3.24,6.0,0.38861548856582495,0.08208808859377816
3.246,6.0,0.391861364307058,0.07808915743311892
3.2520000000000002,6.0,0.3958838978077128,0.07367099153330799
3.258,6.0,0.4004388903647609,0.0687971645540265
3.2640000000000002,6.0,0.405240592815849,0.06365770837916229
3.27,6.0,0.409999874416486,0.05835586040610565
3.2760000000000002,6.0,0.41446349571813057,0.053014042208823026
3.282,6.0,0.41844446834116955,0.047874359485029404
3.2880000000000003,6.0,0.4218362690028068,0.043202247825229856
3.294,6.0,0.42460921917828276,0.03911775430982341
3.3000000000000003,6.0,0.4267931934314102,0.035658778169652065
3.306,6.0,0.42845423099534463,0.03281783000566576
3.3120000000000003,6.0,0.4296724682256511,0.030545513419959307
3.318,6.0,0.43052602781858856,0.028758393574284932
3.3240000000000003,6.0,0.4310820495678296,0.027352106668659375
3.33,6.0,0.43139355903156607,0.026220957186480293
3.336,6.0,0.4314998538187067,0.025297078836822723
3.342,6.0,0.4314281810763418,0.024550135651466045
3.348,6.0,0.43119507265768076,0.023993259770645148
3.354,6.0,0.43080641400420205,0.023650762506737366
3.36,6.0,0.4302560563731387,0.023599869326982825
3.366,6.0,0.4295235858361369,0.02394712384605996
3.372,6.0,0.42857264688657976,0.024779099947661948
3.378,6.0,0.4273517672885434,0.02619103368176622
3.384,6.0,0.4257995303249454,0.028253886428651603
3.39,6.0,0.423854892096276,0.03099233207955205
3.396,6.0,0.4214715395807337,0.034377179563799654
3.402,6.0,0.4186331191526417,0.03829273842261909
3.408,6.0,0.4153649559133705,0.04260221889825815
3.414,6.0,0.41173832970741053,0.04711364718132188
3.42,6.0,0.40786543948787046,0.051612789669090955
3.426,6.0,0.40388609919693763,0.05588366484962872
3.432,6.0,0.39994959352121034,0.05973863832630854
3.438,6.0,0.3961962045462634,0.06302552000554906
3.444,6.0,0.39274245124402807,0.06560946393095395
3.45,6.0,0.3896724083408881,0.06736622984618146
3.456,6.0,0.3870354550734719,0.06837975817950132
3.462,6.0,0.38484912932471904,0.0686775476110148
3.468,6.0,0.3831048546705037,0.06832453514364696
3.474,6.0,0.3817743877398996,0.0673774638072251
3.48,6.0,0.3808156618287804,0.06590932781677394
3.486,6.0,0.38017814579509646,0.0639345331770458
3.492,6.0,0.37980893862752796,0.061528773104089184
3.498,6.0,0.3796609304905317,0.058783915188436696
3.504,6.0,0.3797028773947671,0.05579442621390132
3.5100000000000002,6.0,0.3799287011447874,0.05262497627925702
3.516,6.0,0.3803612499370254,0.049322494549138333
3.5220000000000002,6.0,0.38104588036398424,0.045923599910649406
3.528,6.0,0.38203224945470227,0.04243427376364868
3.5340000000000003,6.0,0.3833475866968467,0.0388609941275076
3.54,6.0,0.3849691996298147,0.0352347232157883
3.5460000000000003,6.0,0.3868056872934379,0.031613235635025015
3.552,6.0,0.38869448796234995,0.02808521311954403
3.5580000000000003,6.0,0.3904185527002756,0.024765890743336478
3.564,6.0,0.3917392005239154,0.021801409913837375
3.5700000000000003,6.0,0.39243759326003363,0.019363051534563663
3.576,6.0,0.39235509403450664,0.017622961045000458
3.5820000000000003,6.0,0.3914237189986004,0.01670927918126358
3.588,6.0,0.3896810703115959,0.016643171668346002
3.594,6.0,0.38726838851809553,0.01731509333884374
3.6,6.0,0.3844139659506175,0.01852899053561721
3.606,6.0,0.3814060254250673,0.020073361435279567
3.612,6.0,0.3785593697943447,0.02177044416713292
3.618,6.0,0.3761798750318205,0.023478276117828063
3.624,6.0,0.37453103562545254,0.025134453998536564
3.63,6.0,0.37380717203187763,0.026687521715394628
3.636,6.0,0.3741175770461913,0.028098208466317418
3.642,6.0,0.37548385050574584,0.02935927050375414
3.648,6.0,0.37784922519585457,0.030496561953249735
3.654,6.0,0.381095303100599,0.031552287213388396
3.66,6.0,0.38505998110382117,0.03256907191693553
3.666,6.0,0.38955152637679613,0.03357978045816659
3.672,6.0,0.39435707340654474,0.03460056292656804
3.678,6.0,0.39924757931628957,0.03562549072883777
3.684,6.0,0.40398357249602945,0.03662463052846636
3.69,6.0,0.4083258657765998,0.03754259684648603
3.696,6.0,0.41205303932406995,0.03838762555735376
3.702,6.0,0.4149842385554082,0.03919044746559906
3.708,6.0,0.41700310318070355,0.03996358121194923
3.714,6.0,0.41807738463727384,0.040708359339877376
3.72,6.0,0.4182690662815301,0.04140240674599718
3.726,6.0,0.41773149469351145,0.04202222558490947
3.732,6.0,0.41669273721895744,0.042628282856523404
3.738,6.0,0.4154274360462654,0.043299276478982233
3.744,6.0,0.41422207446093673,0.04408990071193024
3.75,6.0,0.4133398897617424,0.04504928800611065
3.7560000000000002,6.0,0.41299114210293963,0.04622228758429643
3.762,6.0,0.41331237450909875,0.04763752401140911
3.7680000000000002,6.0,0.4143556960263315,0.049296347758951496
3.774,6.0,0.41608706664290385,0.051168125194499085
3.7800000000000002,6.0,0.4183919228707066,0.053201275831702914
3.786,6.0,0.42108701518999425,0.05536778384641258
3.7920000000000003,6.0,0.42393800433160755,0.05768867303038113
3.798,6.0,0.4266821230178697,0.060191879698827035
3.8040000000000003,6.0,0.42905401699768914,0.06287481314919298
3.81,6.0,0.43081161974592896,0.0656872331970599
3.8160000000000003,6.0,0.431758552635419,0.06852862264069176
3.822,6.0,0.4317602564629176,0.07127054487761836
3.8280000000000003,6.0,0.43075218923228337,0.07379236427417263
3.834,6.0,0.4287394099814992,0.0759980374369733
3.84,6.0,0.4257875254410419,0.07781451694088339
3.846,6.0,0.42200595799648677,0.07919051170534425
3.852,6.0,0.41752613381214954,0.08009624910039567
3.858,6.0,0.412479059368978,0.08052669470684314
3.864,6.0,0.4069777081951605,0.08052977572994327
3.87,6.0,0.4011086558861041,0.08026312254483527
3.876,6.0,0.39493451062527263,0.07995745473848241
3.882,6.0,0.3885048735456403,0.07978510479848551
3.888,6.0,0.38187043919486285,0.07981653288996975
3.894,6.0,0.3750939814513821,0.08024456539685498
3.9,6.0,0.3682536786898344,0.0811153524878044
3.906,6.0,0.36143790412627935,0.08236693072989064
3.912,6.0,0.35473450162750453,0.0838379184387274
3.918,6.0,0.3482198878595384,0.0852703883526246
3.924,6.0,0.34195317142506776,0.08627271073946984
3.93,6.0,0.3359779628504349,0.08646901212180093
3.936,6.0,0.3303311144097706,0.08576524638917275
3.942,6.0,0.3250546651579379,0.08421604751857904
3.948,6.0,0.32020615614891884,0.08189067693065123
3.954,6.0,0.31586331450521443,0.07890584370501923
3.96,6.0,0.31212139880999695,0.07545536909050338
3.966,6.0,0.30908404772888665,0.07167094068249404
3.972,6.0,0.3068504445058011,0.0681914954177662
3.978,6.0,0.3055024620185073,0.06553666252353463
3.984,6.0,0.30509500639367737,0.06425157029514027
3.99,6.0,0.30565134776118164,0.06465514750809041
3.996,6.0,0.30716357225041235,0.06675862619512149
4.002,6.0,0.3095970626671467,0.07023825207632398
4.008,6.0,0.31289766708316735,0.07444117629906286
4.014,6.0,0.3170005144863275,0.07874475218348848
4.0200000000000005,6.0,0.3218398020684052,0.08266493966301125
4.026,6.0,0.32735857449803796,0.08585892821853122
4.032,6.0,0.3335167014210333,0.08808082394026083
4.038,6.0,0.3402947310322254,0.08926343718808276
4.0440000000000005,6.0,0.3476915725677367,0.08936285718478401
4.05,6.0,0.35571537679628173,0.08836716699108847
4.056,6.0,0.3643688037388719,0.08618331728340703
4.062,6.0,0.3736314658140491,0.08303869588430546
4.0680000000000005,6.0,0.38344306930829436,0.0790572881973592
4.074,6.0,0.3936906911618635,0.0743219533323455
4.08,6.0,0.404203088618724,0.06891443904846277
4.086,6.0,0.41475418789484114,0.06293706930711376
4.0920000000000005,6.0,0.4250768974164202,0.056532354351441855
4.098,6.0,0.43488677912472595,0.04990057461558749
4.104,6.0,0.4439126506402292,0.04331528422985588
4.11,6.0,0.4519284480756095,0.0371379739981785
4.116,6.0,0.4587791229258794,0.03182873757140808
4.122,6.0,0.46439387090903167,0.02792086772430182
4.128,6.0,0.4687832536774061,0.025878180095812647
4.134,6.0,0.472021508838796,0.02582022471421937
4.14,6.0,0.47421964868986266,0.027397408819790633
4.146,6.0,0.4754969031103737,0.030042129491547852
4.152,6.0,0.4759570500240828,0.033284057161290244
4.158,6.0,0.47567312904121917,0.03685316780481414
4.164,6.0,0.4746807903510998,0.04063575084095534
4.17,6.0,0.4729785145696589,0.04460976937477649
4.176,6.0,0.47053265141970324,0.04879051638950491
4.182,6.0,0.4672860813914389,0.05322030618656924
4.188,6.0,0.4631702727811971,0.05790393012430631
4.194,6.0,0.45812066764266096,0.06277519329463727
4.2,6.0,0.4520944148059578,0.0677086799271605
4.206,6.0,0.44508785619989455,0.07253856093153124
4.212,6.0,0.4371500418063415,0.07708381775791144
4.218,6.0,0.42838870400929907,0.08117019810349634
4.224,6.0,0.4189667774464803,0.08464494602074558
4.23,6.0,0.409089954502449,0.08738244208111424
4.236,6.0,0.39898790769415465,0.08927622334492177
4.242,6.0,0.388892866185233,0.0901811802924561
4.248,6.0,0.37901950574631693,0.09007762207932629
4.2540000000000004,6.0,0.36954971955761756,0.08916900277790356
4.26,6.0,0.3606251220767861,0.08764829973375927
4.266,6.0,0.3523487975457595,0.08575666141688663
4.272,6.0,0.3447955608568777,0.0837166083651222
4.2780000000000005,6.0,0.33802734658808475,0.08163317501200161
4.284,6.0,0.3321084514135305,0.07938658177606198
4.29,6.0,0.32711535790479007,0.07699635735395347
4.296,6.0,0.32313801825305793,0.07445229233448676
4.3020000000000005,6.0,0.3202726023458844,0.07170414713197698
4.308,6.0,0.31860836719698177,0.06862912711879114
4.314,6.0,0.31821218807287,0.06513636971733668
4.32,6.0,0.3191136158526116,0.06122659448582865
4.3260000000000005,6.0,0.3212922731217528,0.05701447393375801
4.332,6.0,0.32466933776294143,0.05265967732972443
4.338,6.0,0.3291056374682614,0.048338045481410276
4.344,6.0,0.33440943404390533,0.044266259284139055
4.3500000000000005,6.0,0.3403555059897859,0.040590453573144156
4.356,6.0,0.34671344612563487,0.03740016674302401
4.362,6.0,0.35327877513512584,0.03519925297515032
4.368,6.0,0.3598980112303021,0.03425342777258508
4.374,6.0,0.3664797215336799,0.034544046958887756
4.38,6.0,0.3729880018966475,0.03584643634516363
4.386,6.0,0.3794208130126565,0.03784890411347752
4.392,6.0,0.3857807766382507,0.04023324615099201
4.398,6.0,0.3920483171299538,0.04270913135313164
4.404,6.0,0.3981656067818147,0.045020656061150965
4.41,6.0,0.40403534969739424,0.046942132218232575
4.416,6.0,0.4095330016578744,0.048299698238548364
4.422,6.0,0.4145267515807547,0.04899299256175591
4.428,6.0,0.4188978977310096,0.04898765986863266
4.434,6.0,0.4225553926339165,0.04831006752992547
4.44,6.0,0.4254412824934074,0.04693949094621144
4.446,6.0,0.42752732597328924,0.044960401749111895
4.452,6.0,0.42880595337506894,0.042503459894979674
4.458,6.0,0.42928039589485745,0.03975523921026804
4.464,6.0,0.4289588602731993,0.03693570996327151
4.47,6.0,0.4278558161854604,0.03435834914920703
4.476,6.0,0.4260003844400233,0.0324908539517418
4.482,6.0,0.4234484742577299,0.031917672157224755
4.488,6.0,0.4202932848096831,0.03314566924989251
4.494,6.0,0.41666904475301725,0.0363260757492363
4.5,6.0,0.4127454003946546,0.04116128041901171
4.506,6.0,0.4087134101855878,0.04706106767967875
4.5120000000000005,6.0,0.404767106917316,0.05340409566621247
4.518,6.0,0.4010856904566441,0.05982781530395145
4.524,6.0,0.39782014425188683,0.06604612042496406
4.53,6.0,0.3950855797845983,0.07180209670300687
4.5360000000000005,6.0,0.39295831168562034,0.07686110494242866
4.542,6.0,0.39147588109563913,0.08096320747384224
4.548,6.0,0.3906389207821498,0.08384418246712935
4.554,6.0,0.3904150591799284,0.0855511612710804
4.5600000000000005,6.0,0.39074547607836224,0.08617515748487978
4.566,6.0,0.3915538287617555,0.08577706116658455
4.572,6.0,0.39275558948581035,0.08443728989788937
4.578,6.0,0.3942646791796252,0.08221767513379144
4.5840000000000005,6.0,0.395994651247566,0.0791665154709792
4.59,6.0,0.3978538014858849,0.0753325918786567
4.596,6.0,0.3997364904497283,0.07077344932100679
4.602,6.0,0.40151527704978973,0.0655861815153955
4.6080000000000005,6.0,0.4030388709178224,0.05999398419039175
4.614,6.0,0.40413924410961233,0.05436269474898098
4.62,6.0,0.4046478634245063,0.049286932131994574
4.626,6.0,0.40441747382286036,0.04534000812873856
4.632,6.0,0.4033434928128967,0.04294322694673031
4.638,6.0,0.4013786685730807,0.042042908665482256
4.644,6.0,0.39853642403714573,0.042446399318262655
4.65,6.0,0.3948817627791808,0.043722324652345365
4.656,6.0,0.39051283020444866,0.04533171041372818
4.662,6.0,0.3855397553730901,0.04684404323763054
4.668,6.0,0.3800686437210929,0.047997009562076254
4.674,6.0,0.37419665130946234,0.048676981563586456
4.68,6.0,0.3680195123610962,0.04888480999097673
4.686,6.0,0.3616477503174416,0.04870902876764873
4.692,6.0,0.3552244977301292,0.048297485256098616
4.698,6.0,0.3489376752744102,0.04783720204701783
4.704,6.0,0.3430216581192852,0.04754067624662323
4.71,6.0,0.33774703278927165,0.04758708808632711
4.716,6.0,0.3333998815903528,0.048040385807992345
4.722,6.0,0.3302537433252113,0.04869766498367037
4.728,6.0,0.32853825918933155,0.049500465335268314
4.734,6.0,0.32840888404697827,0.050349970485182784
4.74,6.0,0.32992226958581705,0.0510296551515705
4.746,6.0,0.3330217711690704,0.05126728447169299
4.752,6.0,0.33753679250516355,0.050757575385667254
4.758,6.0,0.3431977733943146,0.04955082984596276
4.764,6.0,0.34966560780754724,0.047779968663893606
4.7700000000000005,6.0,0.35657058940504294,0.04563742475972811
4.776,6.0,0.36355321393831597,0.043330839549478445
4.782,6.0,0.37029841381915307,0.0410576956357546
4.788,6.0,0.37655677057839776,0.03899697755983872
4.7940000000000005,6.0,0.3821500826909573,0.03730154832678462
4.8,6.0,0.3869629189851074,0.03609342189984734
4.806,6.0,0.39092503976565635,0.03545951085528675
4.812,6.0,0.393991311803784,0.03544291248642255
4.8180000000000005,6.0,0.3961259735435374,0.03605567209917451
4.824,6.0,0.39729667917628275,0.037258285631624935
4.83,6.0,0.3974808249232721,0.039000960388874205
4.836,6.0,0.3966825336998759,0.0412678710584018
4.8420000000000005,6.0,0.3949543718269753,0.0440298135035586
4.848,6.0,0.39241520816453057,0.04723906236217045
4.854,6.0,0.3892560207503984,0.0508490214776749
4.86,6.0,0.38572921347718375,0.05482118742519882
4.866,6.0,0.3821226923996085,0.0591163016517961
4.872,6.0,0.37872522822989013,0.06366316412040124
4.878,6.0,0.375792377623553,0.06830510223486488
4.884,6.0,0.37352156521563684,0.07282515969043546
4.89,6.0,0.3720411509201446,0.07700404712228265
4.896,6.0,0.37141289989036186,0.08066002990600667
4.902,6.0,0.3716425715633921,0.083771773201014
4.908,6.0,0.3726912076690091,0.08629541514246046
4.914,6.0,0.37448142732224443,0.08821319026132908
4.92,6.0,0.37689750016339957,0.08955675447736723
4.926,6.0,0.3797828795950774,0.09036387026042006
4.932,6.0,0.38294153024488004,0.0907006071682422
4.938,6.0,0.3861480864173931,0.09059627373067976
4.944,6.0,0.38916773278866196,0.09031841377994845
4.95,6.0,0.3917817456894712,0.09012259324238162
4.956,6.0,0.3938117602552002,0.09020293304472879
4.962,6.0,0.3951364011142562,0.09069668998999961
4.968,6.0,0.39569753267931596,0.09159845280895099
4.974,6.0,0.3954977317059221,0.09283564805011642
4.98,6.0,0.39459317381346454,0.09432879936797497
4.986,6.0,0.3930855544161985,0.09591260049629238
4.992,6.0,0.39111392870881934,0.09734232444342215
4.998,6.0,0.38884464055438706,0.09835881806233128
5.0040000000000004,6.0,0.38645700724999865,0.09872762112916485
5.01,6.0,0.38412432063127444,0.0982556872089885
5.016,6.0,0.3819927001168043,0.09686549449789639
5.022,6.0,0.3801622851212343,0.09449504349524845
5.0280000000000005,6.0,0.3786751381696736,0.09113431372751392
5.034,6.0,0.37751239823790134,0.08684291063943539
5.04,6.0,0.37660100230720284,0.08161687963841104
5.046,6.0,0.3758287530760649,0.07572813613532496
5.0520000000000005,6.0,0.3750655246585263,0.06932782913540611
5.058,6.0,0.3741874875315145,0.06249066161324682
5.064,6.0,0.37310011557228573,0.055483773144258036
5.07,6.0,0.37175528260470825,0.04849871074562878
5.0760000000000005,6.0,0.3701584646978577,0.041669198295230254
5.082,6.0,0.36836432672126274,0.03521024538508118
5.088,6.0,0.36646207106795964,0.029547212218683602
5.094,6.0,0.3645548263172609,0.02543358426951188
5.1000000000000005,6.0,0.3627388031083714,0.02384995790269401
5.106,6.0,0.3610877149724966,0.025297503885612204
5.112,6.0,0.35964589964120947,0.029191694840198026
5.118,6.0,0.3584303769212558,0.034406650422832134
5.124,6.0,0.3574389058438253,0.03995439518352387
5.13,6.0,0.3566592995674837,0.04529496228664161
5.136,6.0,0.35607549917245834,0.0501504792861959
5.142,6.0,0.3556681659264196,0.054322294763401086
5.148,6.0,0.35541053876425766,0.05766973112284657
5.154,6.0,0.35526253989035445,0.060120568231146594
5.16,6.0,0.3551667129021824,0.06164869250764213
5.166,6.0,0.35504844207369124,0.062256909259042356
5.172,6.0,0.35482115128450364,0.06196652638739401
5.178,6.0,0.3543956639187401,0.06093273685004564
5.184,6.0,0.3536923058520248,0.05933877948126036
5.19,6.0,0.3526542011207575,0.0573784153952219
5.196,6.0,0.35125999600592406,0.05525581462359679
5.202,6.0,0.34953375184541674,0.053206798931624937
5.208,6.0,0.3475494716341668,0.05137567248825445
5.214,6.0,0.34542813338681294,0.04995644406640988
5.22,6.0,0.34332633525659384,0.04919542860456102
5.226,6.0,0.3414173500347731,0.049253794952514314
5.232,6.0,0.3398670314250518,0.05015286949767343
5.238,6.0,0.3388084249170967,0.051775076280211794
5.244,6.0,0.3383199591590379,0.05395835754368368
5.25,6.0,0.3384122994350176,0.05640704865646076
5.256,6.0,0.3390278830897626,0.058799442304592414
5.2620000000000005,6.0,0.3400545244812779,0.060802211381746574
5.268,6.0,0.3413507602113706,0.06234552313695234
5.274,6.0,0.34277691361560925,0.06336723170606365
5.28,6.0,0.3442235932611708,0.06384820567554927
5.2860000000000005,6.0,0.34562965452367167,0.06377015473233914
5.292,6.0,0.3469848812227344,0.06316896194246205
5.298,6.0,0.34831786203998893,0.062197155409633935
5.304,6.0,0.34967480003799584,0.06110691603202543
5.3100000000000005,6.0,0.3510979817646887,0.06020391225478148
5.316,6.0,0.35261194088046344,0.05976485607011999
5.322,6.0,0.3542212107785798,0.05996336026940349
5.328,6.0,0.35591802112651527,0.060824348697423605
5.3340000000000005,6.0,0.35769423353155944,0.06224418791977694
5.34,6.0,0.35955120564302323,0.06405773734736567
5.346,6.0,0.3615038860176383,0.0661076538687607
5.352,6.0,0.3635792783267072,0.06828380761477097
5.3580000000000005,6.0,0.36581201134234503,0.07055733187173914
5.364,6.0,0.3682399086774371,0.0729290639089175
5.37,6.0,0.37090098558862455,0.0754011226113202
5.376,6.0,0.37383172014168364,0.07785087359956755
5.382,6.0,0.37706596041469864,0.08027241503434182
5.388,6.0,0.3806341434038227,0.082897777049091
5.394,6.0,0.384562931010882,0.08600018655848803
5.4,6.0,0.38887516997547594,0.08968838140961356
5.406,6.0,0.39358955861986694,0.09396585678699731
5.412,6.0,0.3987190314415078,0.09888894797539775
5.418,6.0,0.4042670381012808,0.1045487600054608
5.424,6.0,0.41022150705713506,0.11097904760221174
5.43,6.0,0.41654694329957714,0.11813463906767056
5.436,6.0,0.42317552684799786,0.12581137008480336
5.442,6.0,0.42999819397551414,0.13364327389222685
5.448,6.0,0.4368567344488491,0.14161510411302725
5.454,6.0,0.4435382180486735,0.1497134397283756
5.46,6.0,0.44977356003993507,0.15776497839592413
5.466,6.0,0.45524239517568477,0.1654910641997803
5.472,6.0,0.45958642515500264,0.172577545979643
5.478,6.0,0.4624327771098343,0.1786972687596001
5.484,6.0,0.4634272443355735,0.18351178271712157
5.49,6.0,0.46227508982921306,0.18666646580019355
5.496,6.0,0.45878444021464115,0.1877979616282004
5.502,6.0,0.45290532877550654,0.1866219817113931
5.508,6.0,0.44475659377337196,0.18317029171956217
5.514,6.0,0.43463375427572126,0.17755816138265415
5.5200000000000005,6.0,0.42299356378584374,0.17003548198050186
5.526,6.0,0.4104148260912368,0.16084251813048406
5.532,6.0,0.3975396660593848,0.15038604188324325
5.538,6.0,0.38500402145330515,0.13909899210443843
5.5440000000000005,6.0,0.3733694508299938,0.12752315051248928
5.55,6.0,0.3630689514087384,0.1162970134621269
5.556,6.0,0.3543763176903376,0.10609860322908239
5.562,6.0,0.3474023453287871,0.09755366049313824
5.5680000000000005,6.0,0.34211415563428993,0.09111650897878452
5.574,6.0,0.3383690478249986,0.0869562932214253
5.58,6.0,0.3359531122483997,0.0849103938009296
5.586,6.0,0.3346169246584068,0.08454861530895987
5.5920000000000005,6.0,0.3341041468196959,0.08531427283467098
5.598,6.0,0.334171970683847,0.08666003188562271
5.604,6.0,0.3346042775760533,0.08814042345911145
5.61,6.0,0.3352190923530727,0.08945546334273839
5.6160000000000005,6.0,0.33587175883326814,0.09045152884040071
5.622,6.0,0.33645495222313837,0.09113245912576075
5.628,6.0,0.3368963111954425,0.09151031967556104
5.634,6.0,0.3371543093288307,0.09160010617782834
5.64,6.0,0.3372129460727201,0.0913999736408618
5.646,6.0,0.33707586850698146,0.0909019472603017
5.652,6.0,0.3367605347911362,0.09009586801206891
5.658,6.0,0.33629294299836676,0.08897510410151147
5.664,6.0,0.33570330189769537,0.08754366587578773
5.67,6.0,0.3350228385476455,0.08581366783833562
5.676,6.0,0.3342817684585704,0.08378316536492862
5.682,6.0,0.33350832810233666,0.08129922189575656
5.688,6.0,0.3327285717373185,0.07845009378299471
5.694,6.0,0.33196643926347935,0.07518824301544778
5.7,6.0,0.331243430227506,0.07138991373884195
5.706,6.0,0.33057743499398073,0.06739197210093585
5.712,6.0,0.32998089644168205,0.06334986212859098
5.718,6.0,0.3294593509490772,0.05946003350281599
5.724,6.0,0.32901173409230916,0.0560318681305506
5.73,6.0,0.328633229152104,0.053457693050419364
5.736,6.0,0.3283200010556869,0.05206242205472865
5.742,6.0,0.32807384506083104,0.051901139363182476
5.748,6.0,0.3279045327222846,0.052654964783757224
5.7540000000000004,6.0,0.32782866695502333,0.053700183751673736
5.76,6.0,0.32786556839566594,0.05432329737690182
5.766,6.0,0.3280321106118229,0.05379982815276042
5.772,6.0,0.3283387813900866,0.051841882072777394
5.7780000000000005,6.0,0.3287885609368269,0.04832851004669388
5.784,6.0,0.3293789233371856,0.043372875192670135
5.79,6.0,0.33010609862670004,0.03724133628012523
5.796,6.0,0.33097003139839637,0.03039827759651101
5.8020000000000005,6.0,0.33197841278211526,0.02360380632512517
5.808,6.0,0.3331485420061605,0.0182183200190807
5.814,6.0,0.3345064242587916,0.016415053818496624
5.82,6.0,0.336083213400476,0.01907331433688425
5.8260000000000005,6.0,0.3379096770127831,0.024240598361817953
5.832,6.0,0.34000977113111225,0.03004276167296327
5.838,6.0,0.3423945852353447,0.03560926139317216
5.844,6.0,0.3450578871787905,0.040589915920932064
5.8500000000000005,6.0,0.3479741259382428,0.04483683778558994
5.856,6.0,0.3510990752786611,0.04839250689305105
5.862,6.0,0.3543725002836969,0.05141219959459361
5.868,6.0,0.3577216821447642,0.05412178544803362
5.8740000000000006,6.0,0.36106492249323463,0.056789643127434675
5.88,6.0,0.3643151222494251,0.05964949991583983
5.886,6.0,0.3673844478717063,0.06290217126548328
5.892,6.0,0.3701910878428934,0.06666884539724764
5.898,6.0,0.37266774868780006,0.07098370348380453
5.904,6.0,0.3747695495471324,0.0757773954982255
5.91,6.0,0.3764776682468378,0.08085266713174044
5.916,6.0,0.37779573644983355,0.08592353920048075
5.922,6.0,0.3787387888885392,0.09071408000975939
5.928,6.0,0.3793183226893465,0.09498109494390347
5.934,6.0,0.3795297777432219,0.09853043726026381
5.94,6.0,0.37934874524296264,0.10138339680617471
5.946,6.0,0.37873911269541816,0.10355555487627459
5.952,6.0,0.37767133513053686,0.10519133548404447
5.958,6.0,0.37614434897175686,0.10638282487607169
5.964,6.0,0.37420245421142273,0.1071635574190688
5.97,6.0,0.3719397803527488,0.10753624875967979
5.976,6.0,0.3694891913763296,0.10745484166243353
5.982,6.0,0.3669979141131813,0.1067966927775468
5.988,6.0,0.3645968006274611,0.10543389724990668
5.994,6.0,0.3623723012170826,0.10327741897446403
6.0,6.0,0.3603493042370324,0.10034116355547396
6.006,6.0,0.3584895142718916,0.09675796872714645
6.0120000000000005,6.0,0.35670527904712884,0.09269039419429045
6.018,6.0,0.35488448671727635,0.08828661377316495
6.024,6.0,0.3529197100438736,0.08359903783097057
6.03,6.0,0.3507345284370508,0.07872694102479579
6.0360000000000005,6.0,0.34830137881977,0.07390719851382246
6.042,6.0,0.3456476378563067,0.06934521087368634
6.048,6.0,0.3428494193811527,0.06516619265631231
6.054,6.0,0.34001552210466046,0.061421338744757976
6.0600000000000005,6.0,0.33726627615557264,0.058066241608266476
6.066,6.0,0.3347129207915828,0.055033636014760696
6.072,6.0,0.3324420278646816,0.05225833543693226
6.078,6.0,0.3305069010803315,0.04967951099609018
6.0840000000000005,6.0,0.32892531911785966,0.04724107284795177
6.09,6.0,0.3276817063466322,0.0448533110006237
6.096,6.0,0.3267321347038387,0.04236965203621967
6.102,6.0,0.3260116509704878,0.0395874886144501
6.1080000000000005,6.0,0.3254439727917132,0.03643252060311963
6.114,6.0,0.32495305001254426,0.03291867628940166
6.12,6.0,0.32447477977078976,0.029019064679868506
6.126,6.0,0.32396628229943736,0.02470755392678739
6.132000000000001,6.0,0.3234104667760369,0.019975162805530668
6.138,6.0,0.3228150961129371,0.014853722532785687
6.144,6.0,0.3222074714758433,0.009483421467075337
6.15,6.0,0.32162714641704304,0.004613548467177712
6.156,6.0,0.32111925100554933,0.00501483842619004
6.162,6.0,0.32072998562127064,0.010234705017016935
6.168,6.0,0.3205043332339689,0.01591455197531189
6.174,6.0,0.32048488045620294,0.02130792929333691
6.18,6.0,0.3207103284098446,0.02611817745462565
6.186,6.0,0.32121284867166966,0.03012459472186214
6.192,6.0,0.3220144014522727,0.0331500062360627
6.198,6.0,0.3231229147772734,0.035066071954963494
6.204,6.0,0.3245296628613363,0.03577881986429662
6.21,6.0,0.3262088853485404,0.035307419492299194
6.216,6.0,0.3281200816572988,0.033822711543879835
6.222,6.0,0.33021258177270574,0.031452106292713444
6.228,6.0,0.3324313269134902,0.02833456184686298
6.234,6.0,0.3347225077975533,0.02458646405625723
6.24,6.0,0.3370377957855466,0.020274685210933174
6.246,6.0,0.3393362312855397,0.015429168489387942
6.252,6.0,0.34158327349098017,0.010088070985778705
6.258,6.0,0.34374711692930227,0.0047247131251814635
