step,eta,mse,coherence,S,r_norm
0,0.2784130574016862,3.694572798214658e-08,0.11921212582207641,3.2938999299984038,0.16901206877844877
1,0.007037621942143857,8.016341239211183e-08,0.11976294875817481,3.2955770821598804,0.16724310602125536
2,0.006340976044137851,1.0461331383312261e-07,0.12102517437426177,3.2977172951376637,0.169683589147314
3,0.013158849940317309,6.892146232033323e-08,0.11866426316381058,3.2984761331206007,0.16900727817140263
4,0.014189932557683683,7.721446922539502e-08,0.12038304417677813,3.30500865920658,0.17027286348643392
5,0.005473421351974983,7.245872750227258e-08,0.11978770938114641,3.306849695738347,0.16860887787493362
6,0.0013304001503956105,8.490308019895993e-08,0.11917495613903924,3.3094614022134117,0.16781852621244944
7,0.0025473373168295515,9.972507107728667e-08,0.12068378031910568,3.2997438697790935,0.16726795786750648
8,0.00999657100936892,8.835375088776789e-08,0.11991128140215784,3.303174984706195,0.16839955527620307
9,0.2781449737263517,2.798380076184662e-08,0.12756092761521087,3.285490087650517,0.17080896593036488
10,0.20980471873227496,3.0642374288019284e-08,0.12861456956791475,3.2923975693993155,0.17157186989299297
11,0.12773974700260463,3.715183668984853e-08,0.13319448523988364,3.2921957472690773,0.17110446151914915
12,0.1350259209131216,3.332576459859259e-08,0.13210021675939487,3.285185586031386,0.17024272164634746
13,0.11693266540998436,3.4148729475213124e-08,0.13131931357282306,3.27728784040034,0.1687748161179913
14,0.10237701262672437,3.4280039242428263e-08,0.13116650719589185,3.2744248531838704,0.16390014176024165
15,0.06828782374760425,3.8421713502912686e-08,0.12885837526067337,3.2809614097910322,0.1576152037135335
16,0.05846337105525425,4.062306841077974e-08,0.1301290899158825,3.29480501771956,0.15360753308038919
17,0.12171925801676792,3.143514660012437e-08,0.13087419633714864,3.2987198026064304,0.14294195318593256
18,0.1094862776076437,3.269257547969111e-08,0.13126175361286346,3.287729129600888,0.14089078185358908
19,0.1066513064638391,3.212779679346098e-08,0.13080923130075608,3.290777837615401,0.1386643859113385
20,0.08987239761283436,3.287703147459145e-08,0.13223682600061004,3.2783814680593695,0.13678824035278636
21,0.09419566676898175,3.201918355625246e-08,0.13300360143174317,3.2860744390936465,0.13633780516756006
22,0.06626486038771366,3.511211981853852e-08,0.13369922831635114,3.2722208263303036,0.13524601783726456
23,0.03497434052194548,3.806839010421918e-08,0.13065903275634824,3.27116680003194,0.13324381181252146
24,0.043265807101125126,3.770708941543399e-08,0.13389042929316636,3.276127629150457,0.13285411544635356
25,0.010994758581319717,4.098832687689102e-08,0.1335715372892658,3.27078539587014,0.13230874315224853
26,0.011528087928242427,4.1959092254072e-08,0.13311090004029044,3.278596099667573,0.1321162937627229
27,0.01078490687228779,4.062688464247813e-08,0.1336427879116484,3.277466017166206,0.1324559312059119
28,0.009975462915023771,4.1077735388266745e-08,0.13289444596998298,3.266520829041422,0.13217481988648017
29,0.051624727054870534,3.654118317772273e-08,0.1320938991100372,3.281072656313248,0.13325610563744625
30,0.10824999393356205,2.8664922565182347e-08,0.13242519457985574,3.2763191572906765,0.13178219431339605
31,0.05210169163202617,3.383751061676691e-08,0.13397078481717106,3.285617926195101,0.13095986783783653
32,0.09297171748608854,3.043957652013042e-08,0.13413144957892603,3.268446354319704,0.1302446399720567
33,0.09328155381520861,2.9488493277007852e-08,0.1329702293649775,3.2750208291137977,0.12859170022624478
34,0.08041733336789615,3.025911616912951e-08,0.13283490312307106,3.281002306277541,0.128094609319704
35,0.05309773971638991,3.366418281802604e-08,0.13312609786627527,3.283980542763584,0.1276780146643521
36,0.02052791763143534,3.703517387876334e-08,0.13412053991968825,3.292086681902764,0.12772376599773788
37,0.025117545297425013,3.686664249861114e-08,0.1332238749866188,3.286010635512579,0.1275389021991057
38,0.01967236929188843,3.6959872336004226e-08,0.13341130772222348,3.2873693118957465,0.1265627014767748
39,0.004205802430445184,3.900436857098838e-08,0.13374292415365113,3.2900406780342646,0.12631213039003528
40,0.0037405469516565296,3.9481755111318334e-08,0.1324439615929171,3.2964826671060172,0.1278017253762325
41,0.0037519386905283314,3.835707823347285e-08,0.13298382716885726,3.3017268959198756,0.12767136922458724
42,0.004192926785087429,3.837539192843055e-08,0.1342048165531877,3.2895652900594454,0.1275215363047347
43,0.0038627034318734774,3.946262564756916e-08,0.13334034757664912,3.302063012475344,0.12796319798386763
44,0.0014136207023190174,3.950301011045003e-08,0.13395701791174386,3.291164096271414,0.1275325496615401
45,0.0008394744744816072,3.974239666833243e-08,0.13337246409088985,3.294034026165244,0.12728202415603707
46,0.0008856306782209514,4.014300471709122e-08,0.13292570295612272,3.2950696001860553,0.12714008639640964
47,0.0008864889747989617,3.890211152357857e-08,0.13409476367770867,3.293297922329395,0.12709139952385598
48,0.0006567240688938451,3.862305793792276e-08,0.1333883354128002,3.2953391328941213,0.12668903148820806
49,0.0012627396557174885,3.981384878335003e-08,0.1342752921844828,3.28652549838898,0.12667433130146108
50,0.001524856911356856,3.902319036605825e-08,0.13314953151687337,3.280126138042196,0.1276775532688688
51,0.0006317780197704258,3.8957622975300386e-08,0.13388613415592496,3.2819668841252136,0.127221333219816
52,0.0006490246752010022,3.929554671980182e-08,0.13431042862097592,3.2883865469379194,0.1270992811624507
53,0.0004239877745640444,4.0429516266832905e-08,0.13316982525273982,3.288317768707876,0.12631089969827322
54,0.0003926469097938937,3.998941189896603e-08,0.13379148937976762,3.2841165078858965,0.12689068667230183
55,0.00036684900845118944,3.9265088694022616e-08,0.13312488395278468,3.271211461491105,0.12766022894473042
56,0.00031238544828864697,3.861128125321612e-08,0.13418200685619242,3.2937836117592596,0.12947419933043672
57,0.0002940510418620581,3.9466760436394916e-08,0.13374383796386802,3.2793073796174346,0.12745726615908873
58,0.0003187081201183922,3.981004067754969e-08,0.13388286271424288,3.28981767636348,0.12674298275030463
59,0.0003350992660106377,3.864041854832156e-08,0.13324532563997307,3.2831387531254657,0.1273022693342588
