step,chi,peak,width,norm
0.0,0.011218868319017725,0.9981253994527582,4.274983586100174,3.260764821649161
1.0,0.005840063575038017,0.9922016947044742,4.310784264690965,3.2473600161614136
2.0,0.01300180478322583,0.9841268953415252,4.341043290341233,3.223430810475931
3.0,0.013762258865564855,0.9805606349635287,4.364521296433597,3.2152290415417593
4.0,0.0021958592453846537,0.9750247532659566,4.397161388821751,3.20969200532613
5.0,0.004791281972550727,0.9609338560775573,4.451086767864083,3.182095986531744
6.0,0.010511361612669141,0.9513841893007426,4.47608832049465,3.157291938730123
7.0,0.008735029630625672,0.9487336341822841,4.506243733978717,3.1444793723716233
8.0,0.009932795369982846,0.9407422675173591,4.534236689326747,3.129655947955818
9.0,0.0065878242897056795,0.9344202335122304,4.549902845905742,3.115335841622212
10.0,0.013517591899451316,0.9280380133140971,4.6024916765655846,3.0954673954120207
11.0,0.013111167741715795,0.9272029627980922,4.60071986517339,3.090676525836169
12.0,0.010264122790244865,0.9234136544320394,4.598633646151998,3.0827381836461756
13.0,0.014508964827872131,0.9180776877190813,4.598684206693273,3.070117013542694
14.0,0.011870037369008182,0.9193992857654623,4.620549001911622,3.0671151090759374
15.0,0.006562830148467047,0.9160215242988491,4.64642695196268,3.0552414762854463
16.0,0.011475003136329995,0.9097474400346889,4.675925866977422,3.035950225913474
17.0,0.006164469596684004,0.9076019889250396,4.742397870062171,3.026424967209676
18.0,0.01351380120522909,0.9004105205729498,4.760680262421347,3.0077341444066428
19.0,0.00980029635605499,0.8979622293483948,4.767475169812071,3.0021882736155137
20.0,0.009260550545818957,0.8912187272168091,4.797628707371922,2.9891176939105035
21.0,0.007276281822384234,0.8857550709670612,4.830901791037008,2.973920413963016
22.0,0.014890165354696122,0.8786474629544504,4.864127495301493,2.9575581582091925
23.0,0.009381882071724792,0.8794741265617466,4.891826575875292,2.9529123617113955
24.0,0.008286688711347572,0.8724091714794701,4.8906394220790546,2.9421835778887817
25.0,0.008591465798047083,0.8703415010452099,4.9011331625765475,2.9309147325596148
26.0,0.012129236742213396,0.8638807173617079,4.902226813981403,2.9174703110344344
27.0,0.011461776257456313,0.8602041701308756,4.951556571481255,2.911651224729377
28.0,0.011650930446383954,0.8577282435412914,4.992539447961723,2.902549315795542
29.0,0.011723284012031533,0.8560692579299276,4.996873812125256,2.8952433966029
30.0,0.018566590403481846,0.8535779848815627,4.975902013507206,2.8873179887093445
31.0,0.008374339934461537,0.8543907312516996,4.9557871959526825,2.8888316637213904
32.0,0.00795102908371385,0.8506801842764217,4.955235529794595,2.8772287581845517
33.0,0.006744909087008488,0.844973472743442,4.9875102109859135,2.8620945316339403
34.0,0.012463917690301982,0.8375565290248126,4.951977943862924,2.8475103135798894
35.0,0.014515889170883567,0.8351621934524218,4.979536872364974,2.84276434048676
36.0,0.0095442101693805,0.8340837218920167,4.96780426664541,2.8400381703962188
37.0,0.006639374092149888,0.8291120933397387,4.990230757841643,2.8331976348904573
38.0,0.006702075137235042,0.8239776417720102,5.02017577591462,2.8176986787847107
39.0,0.012602371151298804,0.8208947638468954,5.020444307403672,2.8020507537282566
40.0,0.01297301668481377,0.8210236460417558,5.006765087402934,2.7958602410369444
41.0,0.01217261707322078,0.8192090992299671,5.043452794561493,2.788941866628048
42.0,0.007337961170845222,0.8144470628447698,5.088953793857753,2.7825817789732947
43.0,0.010928645292266878,0.8085158722835293,5.121466696207332,2.767577243014369
44.0,0.010466743236562912,0.8046722242448077,5.147887176365814,2.7584881670729544
45.0,0.010874754386916053,0.8011029446448665,5.1632069417825415,2.7477623177827373
46.0,0.01348571511179276,0.7966925016848763,5.188592632449467,2.7384664953231908
47.0,0.010894382195098728,0.7946516895975281,5.211761485121293,2.7321652629420665
48.0,0.012715654252287581,0.7934760885298571,5.227333154292378,2.7231491405967785
49.0,0.010270316277955566,0.7925199600621325,5.210453723515369,2.7186840441015088
50.0,0.011156477594759937,0.78812318620082,5.203441489586373,2.7097308333330603
51.0,0.012525152903354162,0.7880616448842679,5.217555986120259,2.701457197711764
52.0,0.004171376720577335,0.785389693772572,5.244921597186078,2.6950089083852116
53.0,0.008721315134570796,0.779145138217569,5.235039728223299,2.6788770060787983
54.0,0.008118509382828818,0.7731951448056495,5.249093636964316,2.666154447389201
55.0,0.007444488607026631,0.7690798897450791,5.28519917470006,2.654415047042986
56.0,0.008899430995093265,0.7650411042534224,5.326410901740867,2.6427524580471276
57.0,0.015979765244937584,0.7617404831245609,5.3831776418527335,2.6319074455197113
58.0,0.006536675537227027,0.7604158636665309,5.3819093495287085,2.6320373123806484
59.0,0.013873113418365923,0.7575437358651729,5.446319687980787,2.622795263247629
60.0,0.003268520913536781,0.7555626277692609,5.49537012688964,2.619042846479611
61.0,0.008660459880056901,0.7464215920496081,5.539438908040509,2.604283853892302
62.0,0.010651012260420024,0.7402290296643781,5.5691292628906925,2.5936524474294647
63.0,0.012344889325437114,0.7380001955720584,5.560677945815878,2.5871480769430026
64.0,0.012844906319171422,0.7372306676407403,5.576968912009939,2.581144005201001
65.0,0.013173388940799701,0.7357753368326346,5.542353225348747,2.576430169896927
66.0,0.00860509971100625,0.732334713164456,5.5369421965285355,2.5683536383384453
67.0,0.008150592829341732,0.7302514076261356,5.510409154535588,2.557580695052256
68.0,0.013431903525028615,0.7266556493784865,5.500669661092811,2.546115614089905
69.0,0.00923478270047354,0.7260215855102804,5.565478214660533,2.544442764296358
70.0,0.004897254706648312,0.7215408851289083,5.59931625807356,2.537266797278301
71.0,0.005466851143986078,0.7172249235209569,5.601583066587295,2.5245905547749756
72.0,0.006322190855993555,0.7120152312091252,5.648967842655019,2.509775262166418
73.0,0.011988642976215056,0.7092410094201429,5.661401307494989,2.500633700041376
74.0,0.01056970294428226,0.7063018050359758,5.661595518604296,2.4929081206907173
75.0,0.012761941416271072,0.7013770135352877,5.64421262986843,2.4851411891053314
76.0,0.008290989414653864,0.7022043076168112,5.629479559940523,2.4824296215178547
77.0,0.010634158764306859,0.7001092118790108,5.639567233615395,2.4748469438310616
78.0,0.012502361575869347,0.6972301393749242,5.6862567691154595,2.4703065693254116
79.0,0.008762613841119047,0.6951052164907681,5.693077220357394,2.4637040724912436
80.0,0.011827100950229645,0.6917946681252685,5.749368668593198,2.4553727780114105
81.0,0.007352296235733396,0.6884581054959047,5.763034275986231,2.449053548924289
82.0,0.008547784613739713,0.6859269842116854,5.757319572245048,2.4412667307086653
83.0,0.008473048424006684,0.6802419217585486,5.732255997941136,2.4328268055992814
84.0,0.0052166414176438415,0.6777993487396063,5.708149681898945,2.424686485310575
85.0,0.011947889923142328,0.6743302782677613,5.682372605356561,2.4121042723305095
86.0,0.008122390639189105,0.672137047715446,5.772513678534431,2.4057419187253832
87.0,0.01004997647491075,0.6673980458292773,5.823376961320736,2.397612052504251
88.0,0.011922986635623635,0.6664200693718113,5.8552779957160395,2.390612833707646
89.0,0.011786124704119777,0.663759488249198,5.832183520074535,2.385026454340935
90.0,0.012661540435891145,0.6621478202123472,5.826368405295365,2.378382733194791
91.0,0.009606058061962306,0.6604062056995323,5.883508733616829,2.372731484862691
92.0,0.008306806751823385,0.6601568601074105,5.901517725626784,2.367014525111888
93.0,0.009681127156374404,0.6583950166201165,5.927529604414281,2.356726506291387
94.0,0.003250662264167881,0.6571890572215777,5.934564329381493,2.350170478340048
