t,v0,T,coherence
0.42,0.0,0.073294011166493,0.12442023847300718
0.426,0.0,0.0827607484828479,0.12149151950300939
0.432,0.0,0.09284812808018615,0.11864666568500873
0.438,0.0,0.103533648591323,0.11587536836988493
0.444,0.0,0.11479033126327008,0.11316760332684742
0.45,0.0,0.12658730604240653,0.11052167767531436
0.456,0.0,0.1388904099736854,0.1079471412449824
0.462,0.0,0.1516627895847846,0.10546304679826948
0.468,0.0,0.16486548742430618,0.10309150529505529
0.47400000000000003,0.0,0.17845799902278484,0.1008481374474057
0.48,0.0,0.19239880270900914,0.09873231282500228
0.486,0.0,0.20664586071939087,0.09672198541296777
0.492,0.0,0.2211570810179538,0.09477672795741308
0.498,0.0,0.23589074748050085,0.09284803884443116
0.504,0.0,0.25080587654585706,0.09089376839172082
0.51,0.0,0.26586252782428216,0.08889231062316663
0.516,0.0,0.2810220172070613,0.08685231583072851
0.522,0.0,0.29624710188756287,0.08481482164383855
0.528,0.0,0.3115021033275508,0.08284653553985699
0.534,0.0,0.326753024813156,0.08102522368097907
0.54,0.0,0.34196767190087507,0.07942025568864094
0.546,0.0,0.35711573877015157,0.07807312288568448
0.552,0.0,0.37216890138547926,0.07698333691233082
0.558,0.0,0.38710084479213364,0.07610407442707766
0.5640000000000001,0.0035431205862967744,0.4018872251224146,0.07534900662415991
0.5700000000000001,0.03459387388855516,0.41650559643703333,0.07460813615887708
0.5760000000000001,0.09290771525839624,0.43093526300872415,0.07376806053516383
0.582,0.17820183547232163,0.4451571061313229,0.07273181950042423
0.588,0.2901577632577648,0.45915353582202934,0.07143478413339728
0.594,0.42842395622442364,0.4729084693819046,0.06985522189343006
0.6,0.5926181971996324,0.48640721390937536,0.06801905075357205
0.606,0.7823288234962259,0.49963583948033646,0.06599918995318378
0.612,0.9971183558878598,0.5125824293571916,0.06390963362016801
0.618,1.2365261295238548,0.525236537871953,0.06189335093715158
0.624,1.500069527187838,0.5375884461488537,0.06010541231340968
0.63,1.7872447205645754,0.5496288985588891,0.05869005623017914
0.636,2.097528328217963,0.5613495748360198,0.05775550145474743
0.642,2.430381007044824,0.5727440842845763,0.05735157766860567
0.648,2.785250531596124,0.5838076815146573,0.05745769958725104
0.654,3.1615738884210023,0.5945367410975627,0.05798656578466797
0.66,3.5587788783202448,0.6049284926979456,0.05880170437604745
0.666,3.976286225929253,0.6149812739350042,0.05974151577864148
0.672,4.413512271111818,0.6246948185556916,0.06064217100289158
0.678,4.869871804810099,0.6340703169133002,0.061354628755718364
0.684,5.344780386487031,0.6431101364135654,0.06175540264629008
0.6900000000000001,5.837656557482786,0.6518177569023711,0.061752012523098226
0.6960000000000001,6.3479244476915255,0.6601979604446052,0.06128459951354278
0.7020000000000001,6.875016441564696,0.6682568489175773,0.06032549565128091
0.708,7.4183754850835175,0.6760016488940621,0.05887792215125009
0.714,7.977455677387834,0.6834398311650608,0.05697431356416865
0.72,8.55172111620863,0.6905782248153393,0.05467539212325556
0.726,9.140644886189936,0.697423095547953,0.052069861640003996
0.732,9.743710298199657,0.7039812857172052,0.04927468667345489
0.738,10.360413656250426,0.7102609773475226,0.04643405797518331
0.744,10.990266135296373,0.7162712328835795,0.04371742546034174
0.75,11.632790269302548,0.7220192855858283,0.041312552177817874
0.756,12.287512969558282,0.7275088212668996,0.039412107768123227
0.762,12.953959589632664,0.7327405345274334,0.03818848963769752
0.768,13.631654072593603,0.7377151880670626,0.03775886055908549
0.774,14.320126180553059,0.742437134698013,0.03815291020261735
0.78,15.018919282433165,0.7469145605878795,0.03930251566667906
0.786,15.727590255447412,0.7511555413918303,0.041062171676217576
0.792,16.445698158408245,0.755162490050966,0.04324809326969693
0.798,17.172787572975786,0.7589295777536806,0.04567616947730656
0.804,17.908379164765904,0.762446368566622,0.048185209659085036
0.81,18.65197722775102,0.7657062150024602,0.050643829155635485
0.8160000000000001,19.403091993641766,0.7687134706201668,0.05294684713536929
0.8220000000000001,20.161262042912146,0.7714834373493428,0.05500861065092804
0.8280000000000001,20.9260592013574,0.7740336980211052,0.05675853891219896
0.834,21.697068327304255,0.77637183795,0.058140569275512005
0.84,22.47385128576352,0.7784878326273024,0.05911530544940832
0.846,23.255916643458598,0.7803569928931638,0.05966212674001873
0.852,24.042716742448487,0.7819533912651597,0.059778648585842524
0.858,24.83367775803836,0.7832658561202124,0.05947644688299456
0.864,25.0,0.7843070182316263,0.05877383701615841
0.87,25.0,0.7851086159732776,0.05768832187068852
0.876,25.0,0.7857049414867221,0.05623227843821898
0.882,25.0,0.7861115704542725,0.054413748709459586
0.888,25.0,0.7863130497340243,0.05224119801274927
0.894,25.0,0.7862657641110438,0.04972965972173816
0.9,25.0,0.7859175562295361,0.04690990100773374
0.906,25.0,0.7852248587794641,0.04382675625351967
0.912,25.0,0.7841780860899538,0.04053745457049056
0.918,25.0,0.7828147325336199,0.03710173634861325
0.924,25.0,0.7811899709114014,0.03356897110232392
0.93,25.0,0.7793614665155422,0.029975846813959817
0.936,25.0,0.7773586546792546,0.026340845327005025
0.9420000000000001,25.0,0.7751664268826298,0.022674792020863872
0.9480000000000001,25.0,0.7727335114010808,0.01899632141229457
0.9540000000000001,25.0,0.7699937400767188,0.01535138013875808
0.96,25.0,0.7668885498748157,0.01184508425073087
0.966,25.0,0.7633856988898221,0.008724569527514426
0.972,25.0,0.7594886784491255,0.006585692097015775
0.978,25.0,0.7552388475385552,0.006389579082903197
0.984,25.0,0.7507041461303129,0.008100195937857952
0.99,25.0,0.7459594137159475,0.010659163671091971
0.996,25.0,0.7410666037462958,0.01342905806126148
1.002,25.0,0.736064981752,0.016181597587592935
1.008,25.0,0.730969666162761,0.01885142953359853
1.014,25.0,0.7257756937364519,0.021438623703705684
1.02,25.0,0.7204691728562225,0.023963653422509588
1.026,25.0,0.7150393697674451,0.026445429381020773
1.032,25.0,0.7094819484869701,0.0288836308513678
1.038,25.0,0.7038026634861709,0.031256408106717246
1.044,25.0,0.6980082876098181,0.03351711837741033
1.05,25.0,0.6921115035193812,0.03559736869643023
1.056,25.0,0.6861230684931428,0.0374196620044863
1.062,25.0,0.6800572608151527,0.03890473318099905
1.068,25.0,0.6739351517281571,0.03998898122670173
1.074,25.0,0.6677814612038455,0.0406448925704913
1.08,25.0,0.6616237397406908,0.04088377842230494
1.086,25.0,0.655484316053863,0.04074655170790591
1.092,25.0,0.6493736493708453,0.04033463384899168
1.098,25.0,0.6432920350058082,0.03976094510739003
1.104,25.0,0.6372350383562255,0.03914025104490083
1.11,25.0,0.631198273486834,0.0385734549089515
1.116,25.0,0.6251847375641583,0.03814731748715002
1.122,25.0,0.6192140315237913,0.037884822746167876
1.1280000000000001,25.0,0.6133216417837327,0.03775011679474675
1.1340000000000001,25.0,0.6075450919412377,0.03772081882075236
1.1400000000000001,25.0,0.6019022530032225,0.03777080585142114
1.1460000000000001,25.0,0.5963753098185984,0.0378667715562653
1.1520000000000001,25.0,0.5909065554243098,0.037961716381875336
1.158,25.0,0.5854140845756329,0.0380383118886555
1.164,25.0,0.57981647334662,0.03808855009139888
1.17,25.0,0.5740557663316164,0.03809169149808462
1.176,25.0,0.5681168300182429,0.0380238539038011
1.182,25.0,0.5620333390009133,0.037877313437554995
1.188,25.0,0.5558787029610917,0.0376502974746033
1.194,25.0,0.5497465936837327,0.0373370185705158
1.2,25.0,0.5437242957106755,0.036947061256483546
1.206,25.0,0.5378684256058146,0.036516933622869494
1.212,25.0,0.5321885738229641,0.03612876339249187
1.218,25.0,0.5266445254760589,0.035900662300894275
1.224,25.0,0.5211573990486389,0.03596946356540851
1.23,25.0,0.5156330284016708,0.036491365600599804
1.236,25.0,0.509988732818489,0.037592053720723925
1.242,25.0,0.5041786896243331,0.03934382473142097
1.248,25.0,0.4982081098589698,0.04174549278296676
1.254,25.0,0.49213720470120026,0.04468778709686367
1.26,25.0,0.48606529375364543,0.048065908579667395
1.266,25.0,0.4801043528033716,0.05175272086392239
1.272,25.0,0.4743483140104432,0.05561305862668785
1.278,25.0,0.4688470223893523,0.059500101850517316
1.284,25.0,0.4635902348461389,0.06336477931367138
1.29,25.0,0.45850552858184473,0.06706394981873816
1.296,25.0,0.45347225201243135,0.0704993100691126
1.302,25.0,0.4483477843892443,0.07365404620683046
1.308,25.0,0.44300087129027177,0.07636840922400627
1.314,25.0,0.4373401390861026,0.07857244629484399
1.32,25.0,0.4313348574244586,0.08017503194178911
1.326,25.0,0.4250239577900641,0.08104522462312537
1.332,25.0,0.41850814006990433,0.08113530177403556
1.338,25.0,0.41192523082496746,0.08036171843985766
1.344,25.0,0.4054205112798332,0.07874310735633705
1.35,24.997894344554386,0.39911360779639893,0.07644067739667294
1.356,24.981411168485693,0.39307236617799735,0.07362111915965099
1.362,24.95111920383379,0.3872890507950403,0.07061215886419082
1.368,24.90738854266562,0.381679209581025,0.06779161040599883
1.374,24.8502329429622,0.3760929674778283,0.06567943959400784
1.3800000000000001,24.779207498656053,0.37033866680451444,0.06466753238178369
1.3860000000000001,24.693397188766035,0.36422109082907383,0.06493054923591697
1.3920000000000001,24.5914815075381,0.35757316396510547,0.06658192202100115
1.3980000000000001,24.471896957696988,0.35029640479217283,0.0694116622257503
1.4040000000000001,24.333046884605736,0.3423800303973544,0.07306097314372287
1.41,24.173534441852926,0.3339098495155216,0.07710307714891979
1.416,23.99238759503172,0.3250642092671548,0.08119914156074316
1.422,23.789225179441754,0.316088922331652,0.08512480455719695
1.428,23.564345107319724,0.3072646342705845,0.08854704421975357
1.434,23.31871266175263,0.2988654134149289,0.09152897190407126
1.44,23.053842850136224,0.2911152514410877,0.09401585688005577
1.446,22.771610139327514,0.2841586482270137,0.09581016739523808
1.452,22.47399283393483,0.2780344475112001,0.0970639280026623
1.458,22.162805878524974,0.2726719222245181,0.09780606854949327
1.464,21.83946544347864,0.2679046102097386,0.0981282392805391
1.47,21.50481630587466,0.263496670723872,0.09807460269671829
1.476,21.15904465823686,0.2591782136813489,0.09784821461642584
1.482,20.80168738508629,0.2546847904075652,0.09767666195244719
1.488,20.431740142922926,0.24979746688455723,0.09737888438339168
1.494,20.047826459929727,0.24436720943461035,0.0969750913392236
1.5,19.64841939930864,0.23833562252356136,0.09636970158873061
1.506,19.23208381137439,0.23174257306678908,0.0951651931538331
1.512,18.797707276264017,0.2247208730438571,0.0935626254058557
1.518,18.344700798466043,0.21748338053605154,0.09151481439212873
1.524,17.873150719954733,0.21030276352531385,0.08892191189822261
1.53,17.383909816741237,0.20348661495991352,0.08545172844347408
1.536,16.878594155644453,0.19733939089086505,0.08101671660820572
1.542,16.359493291730733,0.19212773190400395,0.07570635301877592
1.548,15.829415262222444,0.18805467973360385,0.06951203188463582
1.554,15.291482926452687,0.18524073581947512,0.06265118044374124
1.56,14.748889658085968,0.1837082836106221,0.0554763718133393
1.566,14.204661323658485,0.18338483313680048,0.04839562391972698
1.572,13.661443242175366,0.18411366584527067,0.04190203884133069
1.578,13.121319650725837,0.18566736913384319,0.03670635593205554
1.584,12.58568448492628,0.1877687010324381,0.03388115199205567
1.59,12.055169724551673,0.19011373937595413,0.0342481954281162
1.596,11.529660465228705,0.19240634186379016,0.037547640857263746
1.602,11.008393892179267,0.19439118211225692,0.04284456283892483
1.608,10.490137179926615,0.19588452903210157,0.049147751626129735
1.614,9.973405723513189,0.1967895723548777,0.055749593395676596
1.62,9.456688621833283,0.19709862144501888,0.06223514334278158
1.6260000000000001,8.938659458586725,0.19688667633657186,0.0683704971662763
1.6320000000000001,8.41835611107073,0.19629868649293944,0.07399049002851757
1.6380000000000001,7.895292545104084,0.19552244274759273,0.07882206040616643
1.6440000000000001,7.369518147988726,0.19476778122559885,0.08234826149956616
1.6500000000000001,6.84162359060486,0.19424557895302313,0.08494766370894895
1.6560000000000001,6.312687072927609,0.1941445441308089,0.08700823097536763
1.6620000000000001,5.784171216343588,0.19461220065963267,0.0887345159472622
1.668,5.257774217233556,0.19573744355914963,0.09025439936408573
1.674,4.735244708928803,0.19753690903864954,0.091640668386794
1.68,4.218207138308059,0.19995957409298876,0.09295117391409392
1.686,3.708009230834569,0.20289578685222615,0.09426143701356349
1.692,3.205615643658887,0.2061955141822721,0.09562072113907923
1.698,2.7115840493654435,0.20970038946712788,0.09720714944820598
1.704,2.2261014190860533,0.2132669282649992,0.0991807410806151
1.71,1.7490485385757275,0.21677726313483348,0.1018350791036072
1.716,1.2800898883070733,0.2201486842633934,0.10516564668962948
1.722,0.8187878701158264,0.2233427070948682,0.10915058758536941
1.728,0.3647157492635827,0.22636425958915954,0.11360110913821325
1.734,0.0,0.2292521280626787,0.11814523028817447
1.74,0.0,0.2320726966946311,0.12250270872463169
1.746,0.0,0.23489850860994954,0.1262416746437598
1.752,0.0,0.23779372463962106,0.12899730728840905
1.758,0.0,0.24079525701092996,0.13057482752985558
1.764,0.0,0.24390830789278145,0.1308331249607544
1.77,0.0,0.24710497542551485,0.12967513399782232
1.776,0.0,0.25033266972317403,0.12732770642924837
1.782,0.0,0.253541098176861,0.12406087231502667
1.788,0.0,0.2566894234147921,0.12002931726224368
1.794,0.0,0.25976533907055066,0.11539144016607841
1.8,0.0,0.2627895423556006,0.11025839036435559
1.806,0.0,0.2658300419536929,0.10467704437422545
1.812,0.0,0.2689843412546784,0.09862945128273451
1.818,0.0,0.27236058498954974,0.09210464803593857
1.824,0.0,0.276063417551349,0.08515759197185245
1.83,0.0,0.28018168575556107,0.07794763982133698
1.836,0.0,0.28477170654820183,0.07064850475717814
1.842,0.0,0.28984126822124906,0.06336428362282981
1.848,0.0,0.29534201547775946,0.056183756269296066
1.854,0.0,0.30116683816871753,0.04917900784178234
1.86,0.0,0.30716106404191684,0.04243702481418152
1.866,0.0,0.31313372939453016,0.03608143309263451
1.872,0.0,0.31888208386860667,0.03028258195557799
1.8780000000000001,0.0,0.32422227186509195,0.02527062747548975
1.8840000000000001,0.0,0.32901897067350405,0.02131884324771193
1.8900000000000001,0.0,0.33320965277501613,0.01864006324763777
1.8960000000000001,0.0,0.3368153155745073,0.017210512049657654
1.9020000000000001,0.0,0.3399381737105971,0.016659083824407315
1.9080000000000001,0.0,0.3427461881692529,0.016418025890047393
1.9140000000000001,0.0,0.3454576879124057,0.015967402192103436
1.92,0.0,0.3483065511626823,0.014979389843210384
1.926,0.0,0.3515173146748426,0.013323589153434023
1.932,0.0,0.35526391147123304,0.011074562342439122
1.938,0.0,0.35964596683354466,0.008593183156560153
1.944,0.0,0.3646759116285948,0.006817404803904641
1.95,0.0,0.37027676162440126,0.00728267361546213
1.956,0.0,0.3763015600946897,0.010003296726875692
1.962,0.0,0.38254361596612296,0.013678900772915737
1.968,0.0,0.3887669085092645,0.017534153487453536
1.974,0.0,0.3947324579671757,0.021224972277502373
1.98,0.0006109149180394915,0.400220166638256,0.02460111351173868
1.986,0.014648498108474581,0.40505205888000473,0.02761203720414025
1.992,0.0399530097071635,0.4090945269195835,0.03027256102395317
1.998,0.0741294150586654,0.41226635245673554,0.032644340881970754
2.004,0.11470769895878892,0.41454422037933686,0.034822493801780714
2.0100000000000002,0.15930469305246672,0.41596286634278373,0.03691365225729064
2.016,0.20580050470479805,0.41661990155768325,0.03902501544032198
2.0220000000000002,0.2525140560729804,0.41667506845447727,0.04122988688908521
2.028,0.2983200192742772,0.41632892845397496,0.043554540198910925
2.0340000000000003,0.3427078824642743,0.41580198442443794,0.04598388195695476
2.04,0.3857693935721801,0.41530908296311464,0.0484642259297651
2.0460000000000003,0.4281098410838532,0.41503241193384316,0.0509205881405971
2.052,0.470731973222242,0.41511201933755604,0.05328097184992208
2.058,0.5148905608870611,0.4156357025093549,0.05549998796233625
2.064,0.5619525690930619,0.4166413425743909,0.05755496862328934
2.07,0.6132748690445193,0.4181234336898598,0.0594395517974601
2.076,0.6700867263987269,0.4200350582929094,0.06115081788364869
2.082,0.733395163410448,0.4222962201957919,0.06268307353912039
2.088,0.8038873972910864,0.42479303744020236,0.06403184113592622
2.094,0.8818727023588808,0.4273918159220199,0.06518842705573914
2.1,0.9672450758979654,0.4299464789335472,0.06614269691819866
2.106,1.0595111482325397,0.43232150517530377,0.06688288547727847
2.112,1.1578791103811186,0.4344132050381517,0.06740247178617283
2.118,1.2613742048369994,0.4361587897085584,0.0677045471139455
2.124,1.3689539293273738,0.43753599970762613,0.06780408296484024
2.13,1.4796215224155285,0.4385622377024371,0.06772779028355687
2.136,1.5925193027104039,0.4392872953608967,0.06750401625544906
2.142,1.7069822831051005,0.4397793337269661,0.06715641576948797
2.148,1.8225669722059208,0.44011615019192296,0.06671654808352806
2.154,1.9390736276669562,0.4403828453312659,0.06622976569027694
2.16,2.0565650552737873,0.44067057912560476,0.06576325041733236
2.166,2.17540248649446,0.44108243520976875,0.0654072587757445
2.172,2.2962967230287337,0.44173861352372146,0.0652651752929938
2.178,2.4203627054610997,0.4427774987297853,0.06543128431423444
2.184,2.5491540031427,0.4443486271412006,0.0659674991438668
2.19,2.684641692191039,0.44659348918383507,0.06687443478865879
2.196,2.829120660839407,0.4496206571792231,0.06807110460756932
2.202,2.985028623504694,0.45347605930314955,0.06939895542375778
2.208,3.1547358128099345,0.45813334326618294,0.0706661185346199
2.214,3.3403251956071234,0.46349110464114357,0.0716978513158579
2.22,3.5434009158699724,0.4693830183886378,0.07234785566946157
2.226,3.7649529530327226,0.47559744170562634,0.0725040570713866
2.232,4.005315229567721,0.48190955283179504,0.07209328964736042
2.238,4.26419893549852,0.4881070352345834,0.071080099726433
2.244,4.540772796007453,0.4940059525027177,0.06946471009888189
2.25,4.833768384108331,0.4994590668834819,0.06727439473295957
2.2560000000000002,5.141607288195621,0.504363011948449,0.06455206865296972
2.262,5.462555583331035,0.5086672547391986,0.06136249339969453
2.2680000000000002,5.794791799251424,0.51234450533267,0.05779197399538357
2.274,6.136466071797118,0.5153875901412024,0.05396971695184799
2.2800000000000002,6.485715941751917,0.5177947009959594,0.05005659805765407
2.286,6.840665467980025,0.5195637402545512,0.046215797976999776
2.2920000000000003,7.199450697074163,0.5207011894117298,0.0425992440142324
2.298,7.5602410349381906,0.5212206774035075,0.039329388697361446
2.3040000000000003,7.921286431417919,0.5211515967789571,0.03649203225087857
2.31,8.281018344765762,0.5205570265092809,0.03413412121015332
2.316,8.638150109956642,0.5195333180962325,0.03226786981162936
2.322,8.991745969769905,0.518199408760517,0.030872665005670902
2.328,9.341238297614098,0.5166793816964675,0.029911790128591142
2.334,9.68638975501976,0.5150840729818281,0.0293404852889536
2.34,10.027245600790698,0.5135078758658906,0.029128017754486802
2.346,10.364071370596436,0.5120239791336043,0.02926555410382222
2.352,10.697343535188963,0.5107020987784082,0.029762700320967214
2.358,11.027788493853423,0.5096245350347045,0.03063905603463896
2.364,11.35645795519175,0.5088981493327784,0.03191048725694936
2.37,11.684818211189146,0.508658807250674,0.03358068089759689
2.376,12.014801046726605,0.5090585168792264,0.03563162597776877
2.382,12.348803987380638,0.5102486049629662,0.03804199642558561
2.388,12.689586658475358,0.5123454722740892,0.0407896292183511
2.394,13.040085081739171,0.5154037926857009,0.04384982572831389
2.4,13.403199983856705,0.5194083530391769,0.04719181675923866
2.406,13.781593833048506,0.5242773561089296,0.05076462998135666
2.412,14.177471219128343,0.5298573721016651,0.05449039231829567
2.418,14.592394664925804,0.5359353926941395,0.05825675687502647
2.424,15.027186593443025,0.5422673925061466,0.06193650484769784
2.43,15.481879238128299,0.5485941896902751,0.06540555384089032
2.436,15.955714067650174,0.5546577013091514,0.06855911773950173
2.442,16.44718274793106,0.5602144773068389,0.07132094968426154
2.448,16.954094941586725,0.5650443478586169,0.07364190744804712
2.454,17.473689931920447,0.568964530534373,0.07549707433617905
2.46,18.00276448926391,0.5718346746868341,0.07688234798215161
2.466,18.53782550677234,0.5735646345562055,0.07780485619763333
2.472,19.07525335727932,0.5741176334755688,0.07826762807401264
2.478,19.611470214392806,0.5735115418989444,0.07825938614041422
2.484,20.143113332030072,0.5718201441308892,0.07775490612040753
2.49,20.667173825042966,0.569161659277067,0.07672473773011833
2.496,21.181112767383134,0.565691156185366,0.07514401109729915
2.5020000000000002,21.682931101465943,0.5615854550687118,0.07300417878807253
2.508,22.171209108418363,0.5570332051032443,0.07032778800933101
2.5140000000000002,22.645130148957655,0.5522297597071774,0.0671871217461016
2.52,23.1045267984449,0.5473843201814796,0.06372334069616428
2.5260000000000002,23.549896894520565,0.5427102104191025,0.06013912850035747
2.532,23.982435458952594,0.5384299322143887,0.05669372020023318
2.5380000000000003,24.40405259563055,0.534770626738803,0.0536641700158589
2.544,24.817357453795246,0.5319532122444995,0.05128685486060535
2.5500000000000003,25.0,0.5301677191871041,0.04968836958234288
2.556,25.0,0.5295558890180705,0.048839742901012326
2.562,25.0,0.5301918722530521,0.048553892781262244
2.568,25.0,0.5320638354431828,0.04853652440160123
2.574,25.0,0.5350675873655988,0.04845753885345854
2.58,25.0,0.5389932360461793,0.048000635061720795
2.586,25.0,0.5435345953924479,0.04690107640684917
2.592,25.0,0.5482979341143572,0.04496388423766476
2.598,25.0,0.5528474090243063,0.04207709167320373
2.604,25.0,0.5567498127436422,0.0382163041299823
2.61,25.0,0.5596278585558062,0.033446905313272525
2.616,25.0,0.5612134021670285,0.02788700348494771
2.622,25.0,0.5613685139128223,0.021672295950556163
2.628,25.0,0.5600964318439411,0.01493340926474744
2.634,25.0,0.5575231477452538,0.007796833353283521
2.64,25.0,0.5538686949573159,0.0005905679593955903
2.646,25.0,0.5494095224855002,0.007277220589780375
2.652,25.0,0.5444290239361491,0.01494886207517225
2.658,25.0,0.5391948228587278,0.022578390232692317
2.664,25.0,0.5339372878669487,0.030046338393105856
2.67,25.0,0.5288414913728418,0.03724181474417448
2.676,25.0,0.524054651074947,0.04405395460421185
2.682,25.0,0.5196884259612604,0.050392267117757586
2.688,25.0,0.5158273760100606,0.05618343946349211
2.694,25.0,0.5125321917815902,0.06134345739600414
2.7,25.0,0.5098434928485251,0.0657477738497037
2.706,25.0,0.5077820409119731,0.06923861280729914
2.712,25.0,0.5063422789087252,0.07163026280579914
2.718,25.0,0.505488248921421,0.07288225440630747
2.724,25.0,0.5051517841512032,0.07299062613980625
2.73,25.0,0.5052351252475662,0.07192973707328607
2.736,25.0,0.5056130867472345,0.06984479783923961
2.742,25.0,0.5061458572927309,0.06684710912371371
2.748,25.0,0.5066860705510206,0.06316471334468052
2.754,25.0,0.5070893994979562,0.0592458150722453
2.7600000000000002,25.0,0.5072269640463813,0.055503341626711084
2.766,25.0,0.5069920622017559,0.05232645768551255
2.7720000000000002,25.0,0.506304812645679,0.04994481194227518
2.778,25.0,0.5051105549136596,0.048452955742883795
2.7840000000000003,25.0,0.5033774653984233,0.04770713537700454
2.79,25.0,0.501087844151793,0.047489309789786806
2.7960000000000003,25.0,0.4982313009255194,0.047454964196612
2.802,25.0,0.49480160234157533,0.04725945921035009
2.8080000000000003,25.0,0.4907976679345545,0.046616612545531386
2.814,25.0,0.48622777067913175,0.04534939762112224
2.82,25.0,0.48111422329054526,0.043374924383338495
2.826,25.0,0.475491723940875,0.04063676941129867
2.832,25.0,0.4694002710258717,0.03720568914783672
2.838,25.0,0.462871559744388,0.0333042096318365
2.844,25.0,0.45591549649700724,0.02909600529294362
2.85,25.0,0.44852196685329737,0.02472271063115303
2.856,25.0,0.4406776821149003,0.0203352296957241
2.862,25.0,0.4323868551570933,0.01612298700355166
2.868,25.0,0.4236952339050275,0.012423867034404177
2.874,25.0,0.41470465368466275,0.009922555919296187
2.88,25.0,0.405587516028444,0.009548031194715643
2.886,24.98852002629574,0.3965720606777437,0.011288967583025163
2.892,24.94799701240316,0.3879134833513216,0.014073379592782057
2.898,24.880355589029463,0.3798479191867262,0.017057021636666572
