t,kappa,b0,b1,bmag,ang_err
5.58,0.6,0.00011729922663109631,0.00011422753857378158,0.0001637285532119491,0.7721318446991083
5.59,0.6,0.00011700254878702712,0.00011394205169501634,0.0001633168318549268,0.7721468557447366
5.6000000000000005,0.6,0.00011670683812676476,0.00011365748269191197,0.0001629064438179446,0.7721618369592398
5.61,0.6,0.00011641209072896642,0.00011337382784918734,0.0001624973836991423,0.7721767882050887
5.62,0.6,0.00011611830269118131,0.00011309108346965234,0.00016208964612281896,0.7721917093454698
5.63,0.6,0.00011582547012974703,0.00011280924587412326,0.00016168322573929963,0.7722066002443535
5.64,0.6,0.00011553358917968663,0.00011252831140131072,0.00016127811722478334,0.772221460766441
5.65,0.6,0.00011524265599460637,0.00011224827640772599,0.00016087431528120466,0.7722362907771911
5.66,0.6,0.00011495266674659386,0.0001119691372675842,0.00016047181463609296,0.772251090142825
5.67,0.6,0.00011466361762611706,0.00011169089037269716,0.00016007061004242546,0.77226585873029
5.68,0.6,0.00011437550484192377,0.00011141353213237928,0.0001596706962784895,0.7722805964072728
5.69,0.6,0.00011408832462094165,0.00011113705897335164,0.00015927206814774397,0.7722953030422044
5.7,0.6,0.00011380207320817899,0.00011086146733964266,0.000158874720478679,0.7723099785042455
5.71,0.6,0.00011351674686662593,0.00011058675369249672,0.00015847864812468135,0.7723246226633087
5.72,0.6,0.00011323234187715642,0.00011031291451027303,0.0001580838459638936,0.7723392353900298
5.73,0.6,0.00011294885453843062,0.00011003994628834946,0.00015769030889907723,0.7723538165557593
5.74,0.6,0.00011266628116679796,0.00010976784553903825,0.00015729803185748426,0.7723683660326097
5.75,0.6,0.00011238461809620077,0.0001094966087914795,0.00015690700979071394,0.7723828836933935
5.76,0.6,0.00011210386167807847,0.00010922623259155329,0.00015651723767458282,0.7723973694116464
5.7700000000000005,0.6,0.00011182400828127233,0.00010895671350178804,0.0001561287105089925,0.7724118230616308
5.78,0.6,0.00011154505429193082,0.00010868804810126475,0.00015574142331779505,0.7724262445183165
5.79,0.6,0.00011126699611341551,0.00010842023298553398,0.0001553553711486677,0.7724406336574186
5.8,0.6,0.00011098983016620754,0.00010815326476651251,0.0001549705490729737,0.7724549903553384
5.8100000000000005,0.6,0.00011071355288781461,0.00010788714007239997,0.0001545869521856375,0.7724693144891956
5.82,0.6,0.00011043816073267857,0.00010762185554759191,0.0001542045756050179,0.7724836059368378
5.83,0.6,0.00011016365017208355,0.00010735740785257788,0.0001538234144727712,0.772497864576783
