step,chi,peak,width,norm
0.0,0.003,0.998655932946888,4.300768434266859,3.2606922417497253
1.0,0.003,0.9796205926674078,4.373200678838406,3.216184182777188
2.0,0.003,0.9652394486036211,4.423159202412513,3.1748408009808
3.0,0.003,0.9484894712280424,4.478128479398069,3.134806694085484
4.0,0.003,0.9293879338398652,4.549675207275687,3.097543964583612
5.0,0.003,0.9131180343471933,4.627889133616976,3.0646261828026713
6.0,0.003,0.8993566258662262,4.664560664207786,3.028352603749576
7.0,0.003,0.8890114831211258,4.725648310332192,2.993320812870973
8.0,0.003,0.8737566010134905,4.778280169131782,2.961151761770128
9.0,0.003,0.8599081169679874,4.813313131761052,2.927261797985829
10.0,0.003,0.8500037633261198,4.9032767706110505,2.8952336276594717
11.0,0.003,0.8403955467096924,4.911870387842865,2.866577300946823
12.0,0.003,0.8275396798957563,4.921227235381742,2.835521620911956
13.0,0.003,0.815975615232039,4.932377369887858,2.8059490454986
14.0,0.003,0.8093919320936929,4.987156014618979,2.779650561917478
15.0,0.003,0.799339534237904,5.042042235530192,2.7484264828332305
16.0,0.003,0.7909456697753918,5.0952684998041775,2.7206863534293153
17.0,0.003,0.7833254073022777,5.226497504304125,2.694935574596728
18.0,0.003,0.7742184378984736,5.253975321965247,2.6694868480561835
19.0,0.003,0.764642343225878,5.280335528081489,2.6453231056368955
20.0,0.003,0.7531048173429931,5.3477362162558215,2.619855510160294
21.0,0.003,0.7440855876353734,5.4044076940024475,2.593442899548191
22.0,0.003,0.7347777845625001,5.469018483587485,2.5699997992273778
23.0,0.003,0.7294734607959481,5.5373573147313415,2.5463025250349394
24.0,0.003,0.7184937925157122,5.536630473416216,2.526473188995496
25.0,0.003,0.715450295052916,5.554649523379619,2.508442553079737
26.0,0.003,0.7062218152118129,5.556574234766184,2.4871635717761214
27.0,0.003,0.6978459565948911,5.6630888593790205,2.469168733342212
28.0,0.003,0.6918088888759626,5.748046406033359,2.448421342464092
29.0,0.003,0.6867729263399485,5.761167753097796,2.4300918434751955
30.0,0.003,0.6805595078894302,5.724477391498855,2.41098761676519
31.0,0.003,0.6734073313190765,5.715696043227429,2.391525601979023
32.0,0.003,0.668720739034441,5.705433305016841,2.3748666033749686
33.0,0.003,0.6617762648834257,5.765760213760838,2.354549478666588
34.0,0.003,0.6534244010372194,5.69155159103096,2.3370314844755353
35.0,0.003,0.6475088384880489,5.762479545071604,2.3223353095365216
36.0,0.003,0.6419357454659587,5.753879107846851,2.3068229013693373
37.0,0.003,0.6349703500746688,5.79440872143065,2.295173768483099
38.0,0.003,0.6301035745033825,5.84540426710351,2.2771642763750033
39.0,0.003,0.6279862351816825,5.839691504115203,2.2589241298160587
40.0,0.003,0.6257064898671745,5.820180270453514,2.242938824801899
41.0,0.003,0.620584856969644,5.919800767962248,2.2256613525494724
42.0,0.003,0.6121630237239564,6.016298896208467,2.21077881523912
43.0,0.003,0.6059260945270102,6.07093710154705,2.193215280088539
44.0,0.003,0.6010637100629407,6.12967004300568,2.1770730159741762
45.0,0.003,0.5955223806289388,6.16384428074999,2.159883528837547
46.0,0.003,0.5886705022988744,6.219192934157559,2.1439744391272018
47.0,0.003,0.5834636879399255,6.27681147988091,2.127952449965729
48.0,0.003,0.5812226745493583,6.309370279572287,2.112641920680705
49.0,0.003,0.5780687613118358,6.280836645046404,2.1005958988886686
50.0,0.003,0.5719656801821236,6.259932074056587,2.086708302019842
51.0,0.003,0.5713179462208247,6.291302059742378,2.072513730055356
52.0,0.003,0.5659929811272572,6.364587195845893,2.058591975992542
53.0,0.003,0.5613531934938742,6.324660485349246,2.04483371562806
54.0,0.003,0.5541984009874485,6.354195141443347,2.028494066935766
55.0,0.003,0.550026100421877,6.435275079594302,2.014516557469661
56.0,0.003,0.5463759490737967,6.523570078364369,2.0019410387669283
57.0,0.003,0.5427895729433719,6.6385347780181805,1.9882410415151093
58.0,0.003,0.5377354027519098,6.641451001600706,1.9794288757617615
59.0,0.003,0.5361532872242664,6.777195165533422,1.9712422145274588
60.0,0.003,0.531543722098428,6.89405615506885,1.9602768371986183
61.0,0.003,0.5233399436449587,6.968497448998974,1.9496472975591528
62.0,0.003,0.519115005853925,7.03255618097113,1.9366031566860933
63.0,0.003,0.5144857068795401,7.019171473017308,1.9264260153192272
64.0,0.003,0.5126793201660612,7.058472943818399,1.9149433399169946
65.0,0.003,0.5096688534107956,6.987204081723548,1.90434124817125
66.0,0.003,0.5037950078570432,6.9988578940595465,1.8890636764307485
67.0,0.003,0.502226108388749,6.93024015990168,1.8765202445510027
68.0,0.003,0.49870761717711165,6.8970066696914465,1.8635595728478047
