t,peak,symmetry_error,chi,norm
930,1.5087065188,0.0136964595,0.0120000000,5.5772676621
931,1.5101760503,0.0139065535,0.0120000000,5.5810189678
932,1.5117999051,0.0138837688,0.0120000000,5.5842822177
933,1.5132682678,0.0139908109,0.0120000000,5.5877942075
934,1.5148177032,0.0139371763,0.0120000000,5.5914853046
935,1.5162878355,0.0138156086,0.0120000000,5.5955460874
936,1.5183732051,0.0138447142,0.0120000000,5.5994904686
937,1.5197649113,0.0139172796,0.0120000000,5.6035256571
938,1.5210052837,0.0140410229,0.0120000000,5.6068905694
939,1.5224275775,0.0140014182,0.0120000000,5.6097424926
940,1.5239032513,0.0138331346,0.0120000000,5.6140204306
941,1.5258130611,0.0138927768,0.0120000000,5.6172967060
942,1.5273147539,0.0137975934,0.0120000000,5.6209165329
943,1.5288594019,0.0137578054,0.0120000000,5.6244069629
944,1.5303252669,0.0135161708,0.0120000000,5.6288067071
945,1.5319250467,0.0131002247,0.0120000000,5.6322079214
946,1.5334908035,0.0130939199,0.0120000000,5.6354819387
947,1.5354707935,0.0129847908,0.0120000000,5.6396369651
948,1.5379674963,0.0130788340,0.0120000000,5.6435464769
949,1.5397573709,0.0130784620,0.0120000000,5.6477794648
950,1.5418537281,0.0130754398,0.0120000000,5.6517652330
951,1.5432373149,0.0130385812,0.0120000000,5.6556854340
952,1.5451575884,0.0132009467,0.0120000000,5.6596841757
953,1.5478290042,0.0131800227,0.0120000000,5.6635059119
954,1.5492714195,0.0131389525,0.0120000000,5.6672521402
955,1.5508646855,0.0134077625,0.0120000000,5.6713112402
956,1.5523184840,0.0132941481,0.0120000000,5.6748600268
957,1.5538963190,0.0132664606,0.0120000000,5.6791346756
958,1.5558641313,0.0133669902,0.0120000000,5.6826928182
959,1.5572068781,0.0136613652,0.0120000000,5.6866227373
960,1.5585228344,0.0138058327,0.0120000000,5.6900601084
961,1.5600030564,0.0137787494,0.0120000000,5.6933298366
962,1.5615716057,0.0137501397,0.0120000000,5.6967910013
963,1.5631974910,0.0136483226,0.0120000000,5.7003476515
964,1.5648683611,0.0136765255,0.0120000000,5.7043669789
965,1.5661801664,0.0136813884,0.0120000000,5.7081390819
966,1.5675624899,0.0138967307,0.0120000000,5.7120631101
967,1.5695564029,0.0136540966,0.0120000000,5.7166692065
968,1.5715828375,0.0137301594,0.0120000000,5.7212043894
969,1.5729355539,0.0136191414,0.0120000000,5.7249551419
970,1.5743109714,0.0135950723,0.0120000000,5.7289057636
971,1.5764867848,0.0134567399,0.0120000000,5.7338049937
972,1.5783708690,0.0132615823,0.0120000000,5.7377122598
973,1.5802158568,0.0133521129,0.0120000000,5.7423132165
974,1.5826498868,0.0133626082,0.0120000000,5.7468119908
975,1.5840544023,0.0133972613,0.0120000000,5.7508749191
976,1.5856569670,0.0134712868,0.0120000000,5.7544312982
977,1.5878707677,0.0135035292,0.0120000000,5.7591184319
978,1.5896868686,0.0136258577,0.0120000000,5.7636760194
979,1.5917468289,0.0134370200,0.0120000000,5.7672125575
980,1.5940137902,0.0134528998,0.0120000000,5.7707834728
981,1.5957686413,0.0136408145,0.0120000000,5.7751767735
982,1.5977767040,0.0138830237,0.0120000000,5.7798949605
983,1.5990333087,0.0140503500,0.0120000000,5.7835408938
984,1.6012019366,0.0141566510,0.0120000000,5.7879992457
985,1.6030175364,0.0143581953,0.0120000000,5.7926273623
986,1.6053620035,0.0144423950,0.0120000000,5.7973227331
987,1.6067914540,0.0143937299,0.0120000000,5.8012755157
988,1.6086119609,0.0144212652,0.0120000000,5.8053240784
989,1.6105843506,0.0144904403,0.0120000000,5.8095421680
990,1.6124557948,0.0146909444,0.0120000000,5.8135004862
991,1.6145764843,0.0148124602,0.0120000000,5.8176297862
992,1.6158572559,0.0147565086,0.0120000000,5.8223301048
993,1.6176898290,0.0150024270,0.0120000000,5.8266415215
994,1.6198682863,0.0150526880,0.0120000000,5.8307392272
995,1.6219352596,0.0152181424,0.0120000000,5.8354677932
996,1.6241603057,0.0152966271,0.0120000000,5.8402535464
997,1.6259279693,0.0154214420,0.0120000000,5.8444245386
998,1.6278277921,0.0153549979,0.0120000000,5.8488188100
999,1.6300350000,0.0155391385,0.0120000000,5.8537069381
1000,1.6317149017,0.0154593068,0.0120000000,5.8576544095
1001,1.6336987949,0.0155928145,0.0120000000,5.8625153351
1002,1.6356845033,0.0155359428,0.0120000000,5.8669255355
1003,1.6378425649,0.0155689098,0.0120000000,5.8717378650
1004,1.6400845265,0.0153943237,0.0120000000,5.8768854023
1005,1.6417392727,0.0153296470,0.0120000000,5.8807574181
1006,1.6444304291,0.0155508498,0.0120000000,5.8852108002
1007,1.6463980637,0.0153137674,0.0120000000,5.8901573035
1008,1.6483978398,0.0154671165,0.0120000000,5.8949740196
1009,1.6506368741,0.0154826003,0.0120000000,5.8997126488
1010,1.6527419894,0.0153332791,0.0120000000,5.9048790568
1011,1.6544072305,0.0153581385,0.0120000000,5.9088405250
1012,1.6565323367,0.0153265444,0.0120000000,5.9144650795
1013,1.6584779364,0.0154879665,0.0120000000,5.9195947372
1014,1.6608240672,0.0156592761,0.0120000000,5.9241530223
1015,1.6631846992,0.0157098456,0.0120000000,5.9291612007
1016,1.6651447783,0.0156442203,0.0120000000,5.9339834782
1017,1.6676072048,0.0157765593,0.0120000000,5.9389556776
1018,1.6704065727,0.0158855967,0.0120000000,5.9441105823
1019,1.6724777469,0.0158965272,0.0120000000,5.9492975617
1020,1.6748117640,0.0158210800,0.0120000000,5.9538884756
1021,1.6770684884,0.0158478525,0.0120000000,5.9590944913
1022,1.6793288470,0.0158069798,0.0120000000,5.9637943149
1023,1.6814502196,0.0157378941,0.0120000000,5.9689933856
1024,1.6838124878,0.0157006145,0.0120000000,5.9742775383
1025,1.6860662087,0.0157332538,0.0120000000,5.9794899527
1026,1.6880299100,0.0158729225,0.0120000000,5.9849154951
1027,1.6903426103,0.0159263052,0.0120000000,5.9899490349
1028,1.6925707524,0.0159088361,0.0120000000,5.9954642486
1029,1.6953040484,0.0157909344,0.0120000000,6.0012755689
1030,1.6976717527,0.0158716818,0.0120000000,6.0065713874
1031,1.7000298284,0.0160344070,0.0120000000,6.0121386614
1032,1.7024960240,0.0158136659,0.0120000000,6.0176950720
1033,1.7044486382,0.0156659798,0.0120000000,6.0229827485
1034,1.7069733131,0.0158876290,0.0120000000,6.0276844858
1035,1.7091567328,0.0160088095,0.0120000000,6.0324606244
1036,1.7115323382,0.0158868891,0.0120000000,6.0377107632
1037,1.7136706462,0.0159216184,0.0120000000,6.0431306672
1038,1.7160117889,0.0158575951,0.0120000000,6.0487086135
1039,1.7187224709,0.0157726874,0.0120000000,6.0545747966
1040,1.7216198930,0.0157591480,0.0120000000,6.0601546881
1041,1.7243290568,0.0158388612,0.0120000000,6.0659011366
1042,1.7261447456,0.0157589722,0.0120000000,6.0705476027
1043,1.7291766500,0.0158725137,0.0120000000,6.0762009139
1044,1.7320445118,0.0159008544,0.0120000000,6.0818458870
1045,1.7346783793,0.0159552344,0.0120000000,6.0876855696
1046,1.7366696051,0.0158189571,0.0120000000,6.0932877577
1047,1.7389913844,0.0157158071,0.0120000000,6.0992515764
1048,1.7417697666,0.0156933921,0.0120000000,6.1052727123
1049,1.7440687688,0.0156599815,0.0120000000,6.1113200302
1050,1.7463803389,0.0155806867,0.0120000000,6.1166345019
1051,1.7490132202,0.0157132124,0.0120000000,6.1225073753
1052,1.7525557277,0.0157559422,0.0120000000,6.1290955433
1053,1.7555080577,0.0158365496,0.0120000000,6.1353312565
1054,1.7581833301,0.0158575009,0.0120000000,6.1410998126
1055,1.7612480142,0.0158589402,0.0120000000,6.1475801467
1056,1.7640655063,0.0159726153,0.0120000000,6.1536873554
1057,1.7674741805,0.0161110925,0.0120000000,6.1594431226
1058,1.7697964181,0.0163117619,0.0120000000,6.1652909729
1059,1.7724668140,0.0163846351,0.0120000000,6.1717547648
1060,1.7754363048,0.0164221863,0.0120000000,6.1777075143
1061,1.7790550699,0.0166580855,0.0120000000,6.1841975472
1062,1.7824730460,0.0167401279,0.0120000000,6.1906003873
1063,1.7852824569,0.0169870528,0.0120000000,6.1965373805
1064,1.7884032855,0.0169750950,0.0120000000,6.2029224693
1065,1.7917348365,0.0171354897,0.0120000000,6.2092961176
1066,1.7947668494,0.0173167244,0.0120000000,6.2159809593
1067,1.7976491917,0.0173645328,0.0120000000,6.2222110438
1068,1.8004101838,0.0174530807,0.0120000000,6.2290198416
1069,1.8028250603,0.0173657084,0.0120000000,6.2351871144
1070,1.8056970022,0.0174385278,0.0120000000,6.2418461807
1071,1.8084066797,0.0174807956,0.0120000000,6.2479070667
1072,1.8112920281,0.0177023069,0.0120000000,6.2542619079
1073,1.8140868640,0.0178453776,0.0120000000,6.2607552805
1074,1.8167638836,0.0178987904,0.0120000000,6.2674854506
1075,1.8195621939,0.0177670363,0.0120000000,6.2735918291
1076,1.8227806078,0.0176664131,0.0120000000,6.2802515820
1077,1.8261256395,0.0177033514,0.0120000000,6.2868880284
1078,1.8297406866,0.0178242430,0.0120000000,6.2937185206
1079,1.8330490819,0.0179394696,0.0120000000,6.3004010671
1080,1.8359549897,0.0179283508,0.0120000000,6.3069515596
1081,1.8391817641,0.0179732909,0.0120000000,6.3136110550
1082,1.8429473584,0.0181425512,0.0120000000,6.3204006231
1083,1.8468199902,0.0180000210,0.0120000000,6.3281016003
1084,1.8493454340,0.0180483698,0.0120000000,6.3346193550
1085,1.8517629349,0.0177563781,0.0120000000,6.3415631864
1086,1.8546200180,0.0178329963,0.0120000000,6.3483659457
1087,1.8579055369,0.0179395689,0.0120000000,6.3553012320
1088,1.8609374981,0.0179287156,0.0120000000,6.3622912078
1089,1.8644386636,0.0179592277,0.0120000000,6.3691547976
1090,1.8674603392,0.0179428848,0.0120000000,6.3762880028
1091,1.8706382194,0.0181481308,0.0120000000,6.3835326298
1092,1.8739891428,0.0184111767,0.0120000000,6.3906661195
1093,1.8774565880,0.0185871337,0.0120000000,6.3976893019
1094,1.8812540492,0.0188278717,0.0120000000,6.4049417405
1095,1.8847214087,0.0188691682,0.0120000000,6.4119886210
1096,1.8881225501,0.0191882631,0.0120000000,6.4200270445
1097,1.8913077616,0.0190994879,0.0120000000,6.4270570635
1098,1.8951616958,0.0192865100,0.0120000000,6.4347125015
1099,1.8986541610,0.0195367654,0.0120000000,6.4423370622
1100,1.9022318278,0.0197734507,0.0120000000,6.4499229013
1101,1.9063136667,0.0199483641,0.0120000000,6.4579022567
1102,1.9105242210,0.0201113573,0.0120000000,6.4661808287
1103,1.9138170631,0.0200967409,0.0120000000,6.4738417779
1104,1.9175181026,0.0200408319,0.0120000000,6.4819753451
1105,1.9213558365,0.0203604205,0.0120000000,6.4896591149
1106,1.9247900795,0.0204019385,0.0120000000,6.4972940981
1107,1.9284097090,0.0205557548,0.0120000000,6.5047826795
1108,1.9323011473,0.0206373625,0.0120000000,6.5129567736
1109,1.9357092854,0.0209137384,0.0120000000,6.5215922373
1110,1.9395879612,0.0207288536,0.0120000000,6.5297879092
1111,1.9438545510,0.0208182367,0.0120000000,6.5377285188
1112,1.9475111706,0.0207781995,0.0120000000,6.5453140328
1113,1.9510550707,0.0207402296,0.0120000000,6.5530976925
1114,1.9546346620,0.0206559658,0.0120000000,6.5615497858
1115,1.9581814954,0.0206566923,0.0120000000,6.5696038418
1116,1.9622257638,0.0208704529,0.0120000000,6.5783164804
1117,1.9664270080,0.0208947059,0.0120000000,6.5870954084
1118,1.9705215666,0.0211456385,0.0120000000,6.5957596855
1119,1.9740617710,0.0210457387,0.0120000000,6.6040200978
1120,1.9788877160,0.0213028063,0.0120000000,6.6135248003
1121,1.9827701059,0.0214762523,0.0120000000,6.6219021565
1122,1.9869678693,0.0216058241,0.0120000000,6.6304763110
1123,1.9912871907,0.0217974662,0.0120000000,6.6394579572
1124,1.9948736723,0.0218076399,0.0120000000,6.6486433066
1125,1.9990761118,0.0218680158,0.0120000000,6.6572783940
1126,2.0029492756,0.0219158072,0.0120000000,6.6662724636
1127,2.0071871987,0.0221546250,0.0120000000,6.6751151812
1128,2.0112333844,0.0224282764,0.0120000000,6.6845694251
1129,2.0151824906,0.0224665284,0.0120000000,6.6937070738
1130,2.0197731972,0.0225429362,0.0120000000,6.7031883158
1131,2.0240705628,0.0225880433,0.0120000000,6.7125067343
1132,2.0284061664,0.0227199466,0.0120000000,6.7214765689
1133,2.0320462503,0.0227270603,0.0120000000,6.7306265430
1134,2.0368629004,0.0229542211,0.0120000000,6.7402062246
1135,2.0413138654,0.0230630519,0.0120000000,6.7503418868
1136,2.0456543316,0.0232034126,0.0120000000,6.7597047744
1137,2.0498858363,0.0234416493,0.0120000000,6.7687595119
1138,2.0545796567,0.0232670451,0.0120000000,6.7789939346
1139,2.0592969851,0.0233727905,0.0120000000,6.7883282539
1140,2.0643395415,0.0234228541,0.0120000000,6.7979845521
1141,2.0696037485,0.0234384452,0.0120000000,6.8084327729
1142,2.0742549273,0.0234684003,0.0120000000,6.8179205309
1143,2.0789256986,0.0234917958,0.0120000000,6.8279459049
1144,2.0829647768,0.0234714980,0.0120000000,6.8373894340
1145,2.0874494253,0.0235148855,0.0120000000,6.8481015792
1146,2.0922500994,0.0237573758,0.0120000000,6.8584300014
1147,2.0973356860,0.0240078351,0.0120000000,6.8689068127
1148,2.1021013660,0.0241720051,0.0120000000,6.8790435161
1149,2.1072167534,0.0243176861,0.0120000000,6.8895269847
1150,2.1124987657,0.0244707944,0.0120000000,6.9000212154
1151,2.1179755104,0.0246808735,0.0120000000,6.9110682750
1152,2.1233431180,0.0248968351,0.0120000000,6.9216675623
1153,2.1287747797,0.0250520305,0.0120000000,6.9322744798
1154,2.1345296636,0.0252011400,0.0120000000,6.9430059573
1155,2.1398930371,0.0253695189,0.0120000000,6.9538004731
1156,2.1453797395,0.0252933089,0.0120000000,6.9653635138
1157,2.1510237298,0.0253577198,0.0120000000,6.9769363701
1158,2.1572724357,0.0255932240,0.0120000000,6.9883667400
1159,2.1626038477,0.0256691396,0.0120000000,6.9991183400
1160,2.1681670187,0.0257810325,0.0120000000,7.0108614510
1161,2.1739684010,0.0258927031,0.0120000000,7.0225358320
1162,2.1800043627,0.0260143903,0.0120000000,7.0345264025
1163,2.1852378967,0.0261774133,0.0120000000,7.0456280167
1164,2.1908087902,0.0262650692,0.0120000000,7.0575987520
1165,2.1959268113,0.0264280265,0.0120000000,7.0689554618
1166,2.2013279450,0.0264826001,0.0120000000,7.0807586063
1167,2.2073672471,0.0266222848,0.0120000000,7.0938361355
1168,2.2134655969,0.0266499802,0.0120000000,7.1064478217
1169,2.2193374389,0.0267629875,0.0120000000,7.1185819691
1170,2.2252712753,0.0266479170,0.0120000000,7.1315065146
1171,2.2314970318,0.0266834188,0.0120000000,7.1438786822
1172,2.2376989499,0.0269105131,0.0120000000,7.1566360025
1173,2.2443110414,0.0270704271,0.0120000000,7.1698774192
1174,2.2504292099,0.0271437815,0.0120000000,7.1824816248
1175,2.2571571931,0.0273564108,0.0120000000,7.1956998931
1176,2.2644033181,0.0276104375,0.0120000000,7.2088740899
1177,2.2707187314,0.0277497514,0.0120000000,7.2216167017
1178,2.2768914552,0.0278415243,0.0120000000,7.2352676382
1179,2.2841949389,0.0282841539,0.0120000000,7.2485308556
1180,2.2905226282,0.0284709618,0.0120000000,7.2617700552
1181,2.2966396879,0.0283842839,0.0120000000,7.2748944405
1182,2.3039572263,0.0285123475,0.0120000000,7.2887529072
1183,2.3111805987,0.0286595059,0.0120000000,7.3031032802
1184,2.3181107653,0.0286330569,0.0120000000,7.3163874162
1185,2.3252380104,0.0288709036,0.0120000000,7.3295892433
1186,2.3328820726,0.0291206838,0.0120000000,7.3440412247
1187,2.3397239080,0.0292409127,0.0120000000,7.3584282024
1188,2.3468702333,0.0293788321,0.0120000000,7.3720983869
1189,2.3539296286,0.0295969553,0.0120000000,7.3868312082
1190,2.3605931496,0.0297236289,0.0120000000,7.4013856952
1191,2.3683273504,0.0299375499,0.0120000000,7.4161641767
1192,2.3759785855,0.0301093982,0.0120000000,7.4307171059
1193,2.3838619352,0.0304734069,0.0120000000,7.4455699644
1194,2.3918662555,0.0304923148,0.0120000000,7.4601592316
1195,2.3999230804,0.0307378029,0.0120000000,7.4759875933
1196,2.4077625632,0.0309089386,0.0120000000,7.4908519509
1197,2.4157389795,0.0310764600,0.0120000000,7.5061039584
1198,2.4237852201,0.0313676736,0.0120000000,7.5217787079
1199,2.4317345248,0.0316384391,0.0120000000,7.5382455310
1200,2.4398232806,0.0319338280,0.0120000000,7.5540067863
1201,2.4480545739,0.0322168059,0.0120000000,7.5703080680
1202,2.4569439801,0.0324090377,0.0120000000,7.5866196668
1203,2.4656983452,0.0325247634,0.0120000000,7.6034698312
1204,2.4732684350,0.0326286669,0.0120000000,7.6202422388
1205,2.4819723493,0.0328711952,0.0120000000,7.6364146039
1206,2.4898319597,0.0329772869,0.0120000000,7.6531277463
1207,2.4984166369,0.0331974706,0.0120000000,7.6698303072
1208,2.5077184644,0.0335423557,0.0120000000,7.6871439904
1209,2.5172835372,0.0338662136,0.0120000000,7.7041611370
1210,2.5268500228,0.0340087651,0.0120000000,7.7217237787
1211,2.5359469445,0.0342571165,0.0120000000,7.7396981169
1212,2.5464709481,0.0346065156,0.0120000000,7.7580757736
1213,2.5564699526,0.0348491487,0.0120000000,7.7761722131
1214,2.5657626988,0.0349761187,0.0120000000,7.7947661407
1215,2.5760279207,0.0351698477,0.0120000000,7.8144228921
1216,2.5860758267,0.0355231114,0.0120000000,7.8326405356
1217,2.5961145010,0.0357222762,0.0120000000,7.8520228504
1218,2.6057648183,0.0359892508,0.0120000000,7.8719772313
1219,2.6161256709,0.0362121405,0.0120000000,7.8914746587
1220,2.6262855436,0.0364282319,0.0120000000,7.9112290916
1221,2.6372330084,0.0366352940,0.0120000000,7.9309206034
1222,2.6477791807,0.0368225226,0.0120000000,7.9502782814
1223,2.6584547611,0.0371769927,0.0120000000,7.9707407877
1224,2.6702378419,0.0374490340,0.0120000000,7.9915273062
1225,2.6810688495,0.0378542475,0.0120000000,8.0121150401
1226,2.6916838084,0.0379497333,0.0120000000,8.0324620067
1227,2.7028863415,0.0381253362,0.0120000000,8.0537369446
1228,2.7141432159,0.0383429267,0.0120000000,8.0750699342
1229,2.7258027075,0.0386545687,0.0120000000,8.0963858844
1230,2.7381036244,0.0391225190,0.0120000000,8.1184312687
1231,2.7499616580,0.0393329684,0.0120000000,8.1403789042
1232,2.7628156455,0.0395644149,0.0120000000,8.1634228182
1233,2.7752543338,0.0398789944,0.0120000000,8.1862047613
1234,2.7874233243,0.0402176216,0.0120000000,8.2084204521
1235,2.8002358624,0.0406312993,0.0120000000,8.2316723771
1236,2.8138470799,0.0409404356,0.0120000000,8.2558817482
1237,2.8272270246,0.0412787557,0.0120000000,8.2801956203
1238,2.8406597392,0.0415758109,0.0120000000,8.3043581321
1239,2.8543524730,0.0418749753,0.0120000000,8.3288652985
1240,2.8683576979,0.0420706216,0.0120000000,8.3533068808
1241,2.8823182075,0.0422726459,0.0120000000,8.3780516067
1242,2.8967752507,0.0428661208,0.0120000000,8.4031745692
1243,2.9114034448,0.0431151246,0.0120000000,8.4295532649
1244,2.9259117286,0.0434003246,0.0120000000,8.4558180505
1245,2.9404839554,0.0437382900,0.0120000000,8.4823613643
1246,2.9552230487,0.0441471177,0.0120000000,8.5089178675
1247,2.9709663854,0.0446340541,0.0120000000,8.5361190373
1248,2.9870772737,0.0451478905,0.0120000000,8.5637230740
1249,3.0025273885,0.0455327835,0.0120000000,8.5916176364
1250,3.0190464989,0.0459715356,0.0120000000,8.6199735871
1251,3.0348962412,0.0463350662,0.0120000000,8.6490412311
1252,3.0515788607,0.0468012076,0.0120000000,8.6779879659
1253,3.0689840906,0.0473802054,0.0120000000,8.7074931210
1254,3.0859402746,0.0477070402,0.0120000000,8.7381242762
1255,3.1040299142,0.0482805304,0.0120000000,8.7690319159
1256,3.1225315363,0.0487342132,0.0120000000,8.7999240390
1257,3.1406683393,0.0491492533,0.0120000000,8.8312928286
1258,3.1594964614,0.0496276720,0.0120000000,8.8633108453
1259,3.1789036146,0.0502153464,0.0120000000,8.8960516039
1260,3.1984577732,0.0506182227,0.0120000000,8.9291542139
1261,3.2180915707,0.0511820505,0.0120000000,8.9626933866
1262,3.2384657148,0.0517079526,0.0120000000,8.9969220994
1263,3.2595021946,0.0523087585,0.0120000000,9.0319755572
1264,3.2812610837,0.0529065762,0.0120000000,9.0676003241
1265,3.3028817465,0.0534710915,0.0120000000,9.1034467510
1266,3.3250235096,0.0540178439,0.0120000000,9.1397485662
1267,3.3477483315,0.0547023877,0.0120000000,9.1769326095
1268,3.3709398397,0.0553961526,0.0120000000,9.2148790476
1269,3.3946569341,0.0560922089,0.0120000000,9.2532046616
1270,3.4187735233,0.0568766424,0.0120000000,9.2927935450
1271,3.4433649837,0.0575306624,0.0120000000,9.3325581223
1272,3.4685446337,0.0582694402,0.0120000000,9.3731459653
1273,3.4939779935,0.0589490097,0.0120000000,9.4141125181
1274,3.5200708242,0.0597697471,0.0120000000,9.4562742835
1275,3.5468625168,0.0603956148,0.0120000000,9.4993773497
1276,3.5741229304,0.0611273529,0.0120000000,9.5431917014
1277,3.6027808109,0.0620256292,0.0120000000,9.5882323915
1278,3.6319260641,0.0627566591,0.0120000000,9.6335915166
1279,3.6618897503,0.0635660608,0.0120000000,9.6801794125
1280,3.6913598948,0.0642661153,0.0120000000,9.7271436872
1281,3.7222612305,0.0650833634,0.0120000000,9.7754228907
1282,3.7544437574,0.0660257689,0.0120000000,9.8250468436
1283,3.7877542114,0.0670620993,0.0120000000,9.8752241546
1284,3.8216738772,0.0680745653,0.0120000000,9.9270828179
1285,3.8562607675,0.0690172382,0.0120000000,9.9802460686
1286,3.8924286782,0.0700979461,0.0120000000,10.0340276723
1287,3.9293127402,0.0711574243,0.0120000000,10.0893320069
1288,3.9676127675,0.0722448888,0.0120000000,10.1458065390
1289,4.0076233318,0.0735741391,0.0120000000,10.2043658355
1290,4.0486427971,0.0748662556,0.0120000000,10.2642432852
1291,4.0902027653,0.0762505445,0.0120000000,10.3252920676
1292,4.1335837660,0.0777256640,0.0120000000,10.3878410196
1293,4.1779808033,0.0791065834,0.0120000000,10.4520351910
1294,4.2245388330,0.0806107888,0.0120000000,10.5183858774
1295,4.2723225501,0.0821036468,0.0120000000,10.5865064020
1296,4.3221417167,0.0837336803,0.0120000000,10.6564904282
1297,4.3725255365,0.0852292013,0.0120000000,10.7280670983
1298,4.4255234676,0.0869825947,0.0120000000,10.8017983001
1299,4.4809282102,0.0888769410,0.0120000000,10.8779858715
1300,4.5388215807,0.0908199624,0.0120000000,10.9563022515
1301,4.5987041307,0.0929091938,0.0120000000,11.0372296774
1302,4.6612744710,0.0950107859,0.0120000000,11.1210707992
1303,4.7269455171,0.0971936891,0.0120000000,11.2077789340
1304,4.7950276656,0.0993792706,0.0120000000,11.2972914575
1305,4.8659541290,0.1017488916,0.0120000000,11.3895913996
1306,4.9402992440,0.1042928704,0.0120000000,11.4856978607
1307,5.0183582387,0.1069369564,0.0120000000,11.5850149459
1308,5.1001162256,0.1097798756,0.0120000000,11.6878331010
1309,5.1857449173,0.1127167195,0.0120000000,11.7950262450
1310,5.2768949041,0.1159020776,0.0120000000,11.9068799501
1311,5.3721579414,0.1191960879,0.0120000000,12.0234597585
1312,5.4738125163,0.1228254530,0.0120000000,12.1452741157
1313,5.5801177858,0.1265436377,0.0120000000,12.2721373145
1314,5.6936445702,0.1306959538,0.0120000000,12.4053142055
1315,5.8152103953,0.1349645762,0.0120000000,12.5457074200
1316,5.9450286579,0.1396788139,0.0120000000,12.6939440523
1317,6.0000000000,0.1394279118,0.0120000000,12.8097774286
1318,6.0000000000,0.1356115013,0.0120000000,12.9033965491
1319,6.0000000000,0.1317330152,0.0120000000,13.0001829436
1320,6.0000000000,0.1275985142,0.0120000000,13.1023018756
1321,6.0000000000,0.1233754420,0.0120000000,13.2084604274
1322,6.0000000000,0.1189781668,0.0120000000,13.3191894571
1323,6.0000000000,0.1143464466,0.0120000000,13.4345857482
1324,6.0000000000,0.1096101206,0.0120000000,13.5558454478
1325,6.0000000000,0.1047068783,0.0120000000,13.6823460039
1326,6.0000000000,0.0995226127,0.0120000000,13.8163119715
1327,6.0000000000,0.0940467866,0.0120000000,13.9566861862
1328,6.0000000000,0.0882753935,0.0120000000,14.1054590365
1329,6.0000000000,0.0867001618,0.0120000000,14.2327827101
1330,6.0000000000,0.0897082633,0.0120000000,14.3364400016
1331,6.0000000000,0.0929462127,0.0120000000,14.4449409959
1332,6.0000000000,0.0964230414,0.0120000000,14.5591837831
1333,6.0000000000,0.1000437349,0.0120000000,14.6788071783
1334,6.0000000000,0.1040172629,0.0120000000,14.8047526806
1335,6.0000000000,0.1083057709,0.0120000000,14.9383994591
1336,6.0000000000,0.1129288033,0.0120000000,15.0793063287
1337,6.0000000000,0.1179221466,0.0120000000,15.2287975518
1338,6.0000000000,0.1181177593,0.0120000000,15.3423162009
1339,6.0000000000,0.1171033932,0.0120000000,15.4511691236
1340,6.0000000000,0.1149576801,0.0120000000,15.5556500183
1341,6.0000000000,0.1078336097,0.0120000000,15.6225017552
1342,6.0000000000,0.1003488383,0.0120000000,15.6931622053
1343,6.0000000000,0.0925488846,0.0120000000,15.7668743507
1344,6.0000000000,0.0842690070,0.0120000000,15.8452321583
1345,6.0000000000,0.0755562279,0.0120000000,15.9279890867
1346,6.0000000000,0.0663874237,0.0120000000,16.0156502802
1347,6.0000000000,0.0571179192,0.0120000000,16.1051204650
1348,6.0000000000,0.0537835490,0.0120000000,16.1503669142
1349,6.0000000000,0.0502224417,0.0120000000,16.1977389965
1350,6.0000000000,0.0464849806,0.0120000000,16.2475849805
1351,6.0000000000,0.0425203387,0.0120000000,16.3000609856
1352,6.0000000000,0.0383269759,0.0120000000,16.3548709661
1353,6.0000000000,0.0338121796,0.0120000000,16.4133595320
1354,6.0000000000,0.0289365399,0.0120000000,16.4749598487
1355,6.0000000000,0.0237464087,0.0120000000,16.5397755102
1356,6.0000000000,0.0183355055,0.0120000000,16.6077506288
1357,6.0000000000,0.0187119402,0.0120000000,16.6297045619
1358,6.0000000000,0.0190509678,0.0120000000,16.6520612372
1359,6.0000000000,0.0194210962,0.0120000000,16.6751741269
1360,6.0000000000,0.0197773491,0.0120000000,16.6985035367
1361,6.0000000000,0.0201589993,0.0120000000,16.7226992337
1362,6.0000000000,0.0205748397,0.0120000000,16.7472512701
1363,6.0000000000,0.0209614031,0.0120000000,16.7722043092
1364,6.0000000000,0.0214392269,0.0120000000,16.7979732924
1365,6.0000000000,0.0219045305,0.0120000000,16.8244762583
1366,6.0000000000,0.0224137295,0.0120000000,16.8516834930
1367,6.0000000000,0.0228826213,0.0120000000,16.8794996422
1368,6.0000000000,0.0233788718,0.0120000000,16.9081426528
1369,6.0000000000,0.0238867732,0.0120000000,16.9373017651
1370,6.0000000000,0.0244244463,0.0120000000,16.9674676194
1371,6.0000000000,0.0250237113,0.0120000000,16.9981033587
1372,6.0000000000,0.0256263066,0.0120000000,17.0295543980
1373,6.0000000000,0.0262515320,0.0120000000,17.0617710485
1374,6.0000000000,0.0269049945,0.0120000000,17.0954619931
1375,6.0000000000,0.0275903924,0.0120000000,17.1300431630
1376,6.0000000000,0.0283275248,0.0120000000,17.1657219288
1377,6.0000000000,0.0291007890,0.0120000000,17.2025971098
1378,6.0000000000,0.0298811888,0.0120000000,17.2405247580
1379,6.0000000000,0.0307151939,0.0120000000,17.2800643545
1380,6.0000000000,0.0315394960,0.0120000000,17.3203061862
1381,6.0000000000,0.0324163040,0.0120000000,17.3619217566
1382,6.0000000000,0.0333259359,0.0120000000,17.4052343628
